
[00:00:00.000 --> 00:00:00.200]  
[00:00:00.200 --> 00:00:01.010]   Join
[00:19:59.070 --> 00:19:59.610]   through
[00:19:59.610 --> 00:19:59.760]   my
[00:19:59.760 --> 00:20:00.200]   head
[00:20:00.200 --> 00:20:00.290]   and
[00:20:00.290 --> 00:20:00.650]   then
[00:20:00.650 --> 00:20:00.890]   from
[00:20:00.890 --> 00:20:01.270]   there
[00:20:01.270 --> 00:20:01.340]   i
[00:20:01.340 --> 00:20:02.030]   start
[00:20:02.030 --> 00:20:02.590]   writing
[00:20:02.590 --> 00:20:02.730]   so
[00:20:02.730 --> 00:20:02.880]   i
[00:20:02.880 --> 00:20:03.280]   would
[00:20:03.280 --> 00:20:03.790]   say
[00:20:03.790 --> 00:20:03.850]   the
[00:20:03.850 --> 00:20:04.180]   blog
[00:20:04.180 --> 00:20:04.600]   takes
[00:20:04.600 --> 00:20:04.760]   up
[00:20:04.760 --> 00:20:05.200]   about
[00:20:05.200 --> 00:20:05.460]  .
[00:20:05.460 --> 00:20:05.530]   You
[00:20:05.530 --> 00:20:06.280]   know
[00:20:06.280 --> 00:20:06.390]   eight
[00:20:06.390 --> 00:20:06.540]   to
[00:20:06.540 --> 00:20:06.770]   ten
[00:20:06.770 --> 00:20:07.160]   hours
[00:20:07.160 --> 00:20:07.260]   a
[00:20:07.260 --> 00:20:07.460]   day
[00:20:07.460 --> 00:20:08.000]   because
[00:20:08.000 --> 00:20:08.320]   then
[00:20:08.320 --> 00:20:08.380]   i
[00:20:08.380 --> 00:20:08.530]   do
[00:20:08.530 --> 00:20:08.840]   some
[00:20:08.840 --> 00:20:09.300]   follow
[00:20:09.300 --> 00:20:09.450]   up
[00:20:09.450 --> 00:20:09.520]   i
[00:20:09.520 --> 00:20:10.060]   respond
[00:20:10.060 --> 00:20:10.250]   to
[00:20:10.250 --> 00:20:10.830]   comments
[00:20:10.830 --> 00:20:10.900]   i
[00:20:10.900 --> 00:20:11.440]   respond
[00:20:11.440 --> 00:20:11.590]   to
[00:20:11.590 --> 00:20:12.240]   emails
[00:20:12.240 --> 00:20:12.320]   i
[00:20:12.320 --> 00:20:12.740]   probably
[00:20:12.740 --> 00:20:13.180]   respond
[00:20:13.180 --> 00:20:13.300]   to
[00:20:13.300 --> 00:20:13.610]   about
[00:20:13.610 --> 00:20:13.670]   a
[00:20:13.670 --> 00:20:14.110]   hundred
[00:20:14.110 --> 00:20:14.480]   emails
[00:20:14.480 --> 00:20:14.530]   a
[00:20:14.530 --> 00:20:14.720]   day
[00:20:14.720 --> 00:20:15.130]   now
[00:20:15.130 --> 00:20:15.430]   people
[00:20:15.430 --> 00:20:15.900]   asking
[00:20:15.900 --> 00:20:16.050]   me
[00:20:16.050 --> 00:20:16.810]   questions
[00:20:16.810 --> 00:20:16.980]   off
[00:20:16.980 --> 00:20:17.210]   the
[00:20:17.210 --> 00:20:17.520]   blog
[00:20:17.520 --> 00:20:17.670]   or
[00:20:17.670 --> 00:20:18.140]   advice
[00:20:18.140 --> 00:20:18.290]   or
[00:20:18.290 --> 00:20:19.080]   whatever
[00:20:19.080 --> 00:20:19.120]   and
[00:20:19.120 --> 00:20:19.340]   then
[00:20:19.340 --> 00:20:19.390]   i
[00:20:19.390 --> 00:20:19.780]   respond
[00:20:19.780 --> 00:20:19.900]   to
[00:20:19.900 --> 00:20:20.330]   comments
[00:20:20.330 --> 00:20:20.440]   on
[00:20:20.440 --> 00:20:20.600]   the
[00:20:20.600 --> 00:20:20.820]   blog
[00:20:20.820 --> 00:20:21.040]  .
[00:20:21.240 --> 00:20:21.240]  
[00:20:21.240 --> 00:20:21.450]   I
[00:20:21.450 --> 00:20:21.840]   respond
[00:20:21.840 --> 00:20:21.990]   to
[00:20:21.990 --> 00:20:22.600]   comments
[00:20:22.600 --> 00:20:22.900]   that
[00:20:22.900 --> 00:20:23.360]   appear
[00:20:23.360 --> 00:20:23.580]   on
[00:20:23.580 --> 00:20:24.120]   facebook
[00:20:24.120 --> 00:20:24.380]   and
[00:20:24.380 --> 00:20:24.880]   twitter
[00:20:24.880 --> 00:20:25.110]   and
[00:20:25.110 --> 00:20:25.260]   so
[00:20:25.260 --> 00:20:25.410]   on
[00:20:25.410 --> 00:20:25.700]  .
[00:20:25.700 --> 00:20:25.770]   Wow
[00:20:25.770 --> 00:20:26.080]   so
[00:20:26.080 --> 00:20:26.230]   it
[00:20:26.230 --> 00:20:26.910]   seems
[00:20:26.910 --> 00:20:26.930]   like
[00:20:26.930 --> 00:20:27.070]   it
[00:20:27.070 --> 00:20:27.220]  's
[00:20:27.220 --> 00:20:27.370]   it
[00:20:27.370 --> 00:20:27.520]  's
[00:20:27.520 --> 00:20:28.210]   grown
[00:20:28.210 --> 00:20:28.250]   into
[00:20:28.250 --> 00:20:28.900]   something
[00:20:28.900 --> 00:20:29.210]   that
[00:20:29.210 --> 00:20:29.680]   you
[00:20:29.680 --> 00:20:29.820]   might
[00:20:29.820 --> 00:20:30.050]   not
[00:20:30.050 --> 00:20:30.390]   have
[00:20:30.390 --> 00:20:30.970]   imagined
[00:20:30.970 --> 00:20:31.280]   when
[00:20:31.280 --> 00:20:31.510]   you
[00:20:31.510 --> 00:20:32.050]   started
[00:20:32.050 --> 00:20:32.120]   i
[00:20:32.120 --> 00:20:32.430]   mean
[00:20:32.430 --> 00:20:32.660]   you
[00:20:32.660 --> 00:20:32.990]   know
[00:20:32.990 --> 00:20:33.120]   if
[00:20:33.120 --> 00:20:33.380]   it
[00:20:33.380 --> 00:20:33.650]   takes
[00:20:33.650 --> 00:20:33.960]   that
[00:20:33.960 --> 00:20:34.270]   much
[00:20:34.270 --> 00:20:34.430]   of
[00:20:34.430 --> 00:20:34.750]   your
[00:20:34.750 --> 00:20:35.040]   time
[00:20:35.040 --> 00:20:35.340]   what
[00:20:35.340 --> 00:20:35.700]  .
[00:20:35.700 --> 00:20:35.780]   I
[00:20:35.780 --> 00:20:36.180]   don
[00:20:36.180 --> 00:20:36.440]  't
[00:20:36.440 --> 00:20:36.510]   even
[00:20:36.510 --> 00:20:36.840]   have
[00:20:36.840 --> 00:20:36.920]   a
[00:20:36.920 --> 00:20:37.250]   goal
[00:20:37.250 --> 00:20:37.490]   for
[00:20:37.490 --> 00:20:37.660]   it
[00:20:37.660 --> 00:20:37.810]   or
[00:20:37.810 --> 00:20:37.970]   it
[00:20:37.970 --> 00:20:38.300]   even
[00:20:38.300 --> 00:20:38.630]   need
[00:20:38.630 --> 00:20:38.790]   to
[00:20:38.790 --> 00:20:38.950]   be
[00:20:38.950 --> 00:20:39.360]   money
[00:20:39.360 --> 00:20:39.770]   money
[00:20:39.770 --> 00:20:40.260]   making
[00:20:40.260 --> 00:20:40.830]   venture
[00:20:40.830 --> 00:20:40.990]   if
[00:20:40.990 --> 00:20:41.230]   you
[00:20:41.230 --> 00:20:41.640]   spend
[00:20:41.640 --> 00:20:41.970]   much
[00:20:41.970 --> 00:20:42.300]   time
[00:20:42.300 --> 00:20:42.460]   on
[00:20:42.460 --> 00:20:42.620]   it
[00:20:42.620 --> 00:20:43.190]   because
[00:20:43.190 --> 00:20:43.560]  .
[00:20:43.800 --> 00:20:44.010]  
[00:20:44.010 --> 00:20:44.080]   You
[00:20:44.080 --> 00:20:44.450]   have
[00:20:44.450 --> 00:20:44.910]   other
[00:20:44.910 --> 00:20:45.280]   ways
[00:20:45.280 --> 00:20:45.460]   of
[00:20:45.460 --> 00:20:46.010]   making
[00:20:46.010 --> 00:20:46.190]   it
[00:20:46.190 --> 00:20:46.560]   come
[00:20:46.560 --> 00:20:46.930]   what
[00:20:46.930 --> 00:20:47.170]  's
[00:20:47.170 --> 00:20:47.390]   how
[00:20:47.390 --> 00:20:47.870]   does
[00:20:47.870 --> 00:20:47.940]   it
[00:20:47.940 --> 00:20:48.220]   fit
[00:20:48.220 --> 00:20:48.700]   into
[00:20:48.700 --> 00:20:48.990]   that
[00:20:48.990 --> 00:20:49.700]   category
[00:20:49.700 --> 00:20:50.070]   well
[00:20:50.070 --> 00:20:50.350]   you
[00:20:50.350 --> 00:20:50.720]   know
[00:20:50.720 --> 00:20:50.840]   i
[00:20:50.840 --> 00:20:51.180]   have
[00:20:51.180 --> 00:20:51.360]   no
[00:20:51.360 --> 00:20:52.010]   end
[00:20:52.010 --> 00:20:52.050]   game
[00:20:52.050 --> 00:20:52.290]   for
[00:20:52.290 --> 00:20:52.570]   and
[00:20:52.570 --> 00:20:52.940]   part
[00:20:52.940 --> 00:20:53.270]   of
[00:20:53.270 --> 00:20:53.400]   the
[00:20:53.400 --> 00:20:53.980]   reason
[00:20:53.980 --> 00:20:54.130]   is
[00:20:54.130 --> 00:20:54.310]   is
[00:20:54.310 --> 00:20:54.720]  .
[00:20:54.720 --> 00:20:54.820]   You
[00:20:54.820 --> 00:20:55.230]   know
[00:20:55.230 --> 00:20:55.330]   i
[00:20:55.330 --> 00:20:55.490]   sort
[00:20:55.490 --> 00:20:55.620]   of
[00:20:55.620 --> 00:20:55.870]   like
[00:20:55.870 --> 00:20:56.200]   mark
[00:20:56.200 --> 00:20:56.430]   z
[00:20:56.430 --> 00:20:56.520]  ucker
[00:20:56.520 --> 00:20:56.780]  berg
[00:20:56.780 --> 00:20:57.370]   approach
[00:20:57.370 --> 00:20:57.560]   when
[00:20:57.560 --> 00:20:57.690]   he
[00:20:57.690 --> 00:20:57.880]   was
[00:20:57.880 --> 00:20:58.450]   building
[00:20:58.450 --> 00:20:58.920]   facebook
[00:20:58.920 --> 00:20:59.120]   and
[00:20:59.120 --> 00:20:59.170]   i
[00:20:59.170 --> 00:20:59.370]  'm
[00:20:59.370 --> 00:20:59.490]   not
[00:20:59.490 --> 00:21:00.080]   comparing
[00:21:00.080 --> 00:21:00.340]   this
[00:21:00.340 --> 00:21:00.470]   at
[00:21:00.470 --> 00:21:00.660]   all
[00:21:00.660 --> 00:21:00.810]   to
[00:21:00.810 --> 00:21:01.050]   that
[00:21:01.050 --> 00:21:01.240]   but
[00:21:01.240 --> 00:21:01.300]   i
[00:21:01.300 --> 00:21:01.430]   it
[00:21:01.430 --> 00:21:01.570]  's
[00:21:01.570 --> 00:21:01.820]   just
[00:21:01.820 --> 00:21:02.080]   this
[00:21:02.080 --> 00:21:02.270]   one
[00:21:02.270 --> 00:21:03.110]   philosophical
[00:21:03.110 --> 00:21:03.440]   point
[00:21:03.440 --> 00:21:03.740]  ,
[00:21:03.820 --> 00:21:04.040]  
[00:21:04.040 --> 00:21:04.090]   you
[00:21:04.090 --> 00:21:04.580]   sort
[00:21:04.580 --> 00:21:04.630]   of
[00:21:04.630 --> 00:21:04.900]   put
[00:21:04.900 --> 00:21:05.180]   off
[00:21:05.180 --> 00:21:05.440]   his
[00:21:05.440 --> 00:21:05.710]   end
[00:21:05.710 --> 00:21:06.070]   game
[00:21:06.070 --> 00:21:06.310]   as
[00:21:06.310 --> 00:21:06.610]   long
[00:21:06.610 --> 00:21:06.790]   as
[00:21:06.790 --> 00:21:07.540]   possible
[00:21:07.540 --> 00:21:07.790]   and
[00:21:07.790 --> 00:21:08.420]   that
[00:21:08.420 --> 00:21:08.510]   made
[00:21:08.510 --> 00:21:09.240]   facebook
[00:21:09.240 --> 00:21:09.410]   as
[00:21:09.410 --> 00:21:09.700]   big
[00:21:09.700 --> 00:21:09.860]   as
[00:21:09.860 --> 00:21:10.600]   possible
[00:21:10.600 --> 00:21:10.780]   so
[00:21:10.780 --> 00:21:10.870]   i
[00:21:10.870 --> 00:21:11.050]  'm
[00:21:11.050 --> 00:21:11.420]   just
[00:21:11.420 --> 00:21:12.230]   wondering
[00:21:12.230 --> 00:21:12.410]   if
[00:21:12.410 --> 00:21:12.500]   i
[00:21:12.500 --> 00:21:12.770]   put
[00:21:12.770 --> 00:21:13.180]   off
[00:21:13.180 --> 00:21:13.310]   and
[00:21:13.310 --> 00:21:13.740]   game
[00:21:13.740 --> 00:21:13.850]   as
[00:21:13.850 --> 00:21:14.210]   long
[00:21:14.210 --> 00:21:14.820]   as
[00:21:14.820 --> 00:21:15.120]   possible
[00:21:15.120 --> 00:21:15.640]  .
[00:21:15.640 --> 00:21:16.050]   Maybe
[00:21:16.050 --> 00:21:16.340]   that
[00:21:16.340 --> 00:21:16.650]   will
[00:21:16.650 --> 00:21:17.010]   make
[00:21:17.010 --> 00:21:17.110]   my
[00:21:17.110 --> 00:21:17.420]   blog
[00:21:17.420 --> 00:21:17.570]   as
[00:21:17.570 --> 00:21:17.720]   as
[00:21:17.720 --> 00:21:18.020]   how
[00:21:18.020 --> 00:21:18.020]   i
[00:21:18.020 --> 00:21:18.460]   feel
[00:21:18.460 --> 00:21:18.480]   it
[00:21:18.480 --> 00:21:18.880]   could
[00:21:18.880 --> 00:21:19.020]   be
[00:21:19.020 --> 00:21:19.170]   as
[00:21:19.170 --> 00:21:19.560]   great
[00:21:19.560 --> 00:21:19.740]   as
[00:21:19.740 --> 00:21:19.860]   it
[00:21:19.860 --> 00:21:20.250]   could
[00:21:20.250 --> 00:21:20.400]   be
[00:21:20.400 --> 00:21:20.740]  .
[00:21:20.740 --> 00:21:20.930]   And
[00:21:20.930 --> 00:21:21.170]   i
[00:21:21.170 --> 00:21:21.230]   was
[00:21:21.230 --> 00:21:21.740]   talking
[00:21:21.740 --> 00:21:21.880]   to
[00:21:21.880 --> 00:21:21.960]   a
[00:21:21.960 --> 00:21:22.150]   guy
[00:21:22.150 --> 00:21:22.360]   the
[00:21:22.360 --> 00:21:22.710]   other
[00:21:22.710 --> 00:21:22.920]   day
[00:21:22.920 --> 00:21:23.080]   j
[00:21:23.080 --> 00:21:23.270]  erry
[00:21:23.270 --> 00:21:23.480]   col
[00:21:23.480 --> 00:21:23.760]  onna
[00:21:23.760 --> 00:21:24.050]   used
[00:21:24.050 --> 00:21:24.180]   to
[00:21:24.180 --> 00:21:24.320]   be
[00:21:24.320 --> 00:21:24.390]   a
[00:21:24.390 --> 00:21:24.900]   venture
[00:21:24.900 --> 00:21:25.740]   capitalist
[00:21:25.740 --> 00:21:25.810]   and
[00:21:25.810 --> 00:21:26.140]  .
[00:21:26.580 --> 00:21:26.700]  
[00:21:26.700 --> 00:21:26.800]   He
[00:21:26.800 --> 00:21:26.880]   was
[00:21:26.880 --> 00:21:27.250]   saying
[00:21:27.250 --> 00:21:27.430]   you
[00:21:27.430 --> 00:21:27.670]   know
[00:21:27.670 --> 00:21:27.970]   maybe
[00:21:27.970 --> 00:21:28.340]   should
[00:21:28.340 --> 00:21:28.600]   even
[00:21:28.600 --> 00:21:28.820]   just
[00:21:28.820 --> 00:21:29.060]   come
[00:21:29.060 --> 00:21:29.180]   up
[00:21:29.180 --> 00:21:29.490]   with
[00:21:29.490 --> 00:21:29.660]   like
[00:21:29.660 --> 00:21:29.720]   a
[00:21:29.720 --> 00:21:30.020]   crazy
[00:21:30.020 --> 00:21:30.200]   and
[00:21:30.200 --> 00:21:30.560]   game
[00:21:30.560 --> 00:21:30.580]   so
[00:21:30.580 --> 00:21:30.680]   at
[00:21:30.680 --> 00:21:31.040]   least
[00:21:31.040 --> 00:21:31.160]   you
[00:21:31.160 --> 00:21:31.400]   know
[00:21:31.400 --> 00:21:31.610]   you
[00:21:31.610 --> 00:21:31.760]  're
[00:21:31.760 --> 00:21:31.940]   not
[00:21:31.940 --> 00:21:32.290]   going
[00:21:32.290 --> 00:21:32.420]   out
[00:21:32.420 --> 00:21:32.540]   of
[00:21:32.540 --> 00:21:32.710]   the
[00:21:32.710 --> 00:21:33.090]   bounds
[00:21:33.090 --> 00:21:33.600]   of
[00:21:33.600 --> 00:21:33.920]   something
[00:21:33.920 --> 00:21:34.150]   that
[00:21:34.150 --> 00:21:34.630]   could
[00:21:34.630 --> 00:21:34.690]   hurt
[00:21:34.690 --> 00:21:34.860]   you
[00:21:34.860 --> 00:21:35.180]   later
[00:21:35.180 --> 00:21:35.380]   like
[00:21:35.380 --> 00:21:35.490]   if
[00:21:35.490 --> 00:21:35.550]   i
[00:21:35.550 --> 00:21:35.840]   write
[00:21:35.840 --> 00:21:36.130]   about
[00:21:36.130 --> 00:21:36.480]   things
[00:21:36.480 --> 00:21:36.720]   that
[00:21:36.720 --> 00:21:36.930]   are
[00:21:36.930 --> 00:21:37.050]   too
[00:21:37.050 --> 00:21:37.340]   crazy
[00:21:37.340 --> 00:21:37.630]   maybe
[00:21:37.630 --> 00:21:37.860]   that
[00:21:37.860 --> 00:21:38.090]   will
[00:21:38.090 --> 00:21:38.360]   hurt
[00:21:38.360 --> 00:21:38.490]   and
[00:21:38.490 --> 00:21:38.960]   eventual
[00:21:38.960 --> 00:21:39.300]  .
[00:21:39.300 --> 00:21:40.360]   Real
[00:21:40.360 --> 00:21:40.860]   and
[00:21:40.860 --> 00:21:41.960]   game
[00:21:41.960 --> 00:21:41.970]   you
[00:21:41.970 --> 00:21:42.220]   know
[00:21:42.220 --> 00:21:42.360]   to
[00:21:42.360 --> 00:21:42.680]   crazy
[00:21:42.680 --> 00:21:42.860]   in
[00:21:42.860 --> 00:21:43.010]   the
[00:21:43.010 --> 00:21:43.270]   post
[00:21:43.270 --> 00:21:43.400]   if
[00:21:43.400 --> 00:21:43.460]   i
[00:21:43.460 --> 00:21:43.790]   write
[00:21:43.790 --> 00:21:43.920]   to
[00:21:43.920 --> 00:21:44.200]   much
[00:21:44.200 --> 00:21:44.380]   too
[00:21:44.380 --> 00:21:44.640]   much
[00:21:44.640 --> 00:21:44.970]   crazy
[00:21:44.970 --> 00:21:45.300]   stuff
[00:21:45.300 --> 00:21:45.580]  .
[00:21:45.580 --> 00:21:46.010]   And
[00:21:46.010 --> 00:21:46.030]   it
[00:21:46.030 --> 00:21:46.210]  's
[00:21:46.210 --> 00:21:46.480]   not
[00:21:46.480 --> 00:21:46.570]   a
[00:21:46.570 --> 00:21:46.840]   bad
[00:21:46.840 --> 00:21:47.200]   idea
[00:21:47.200 --> 00:21:47.290]   i
[00:21:47.290 --> 00:21:47.740]   think
[00:21:47.740 --> 00:21:47.920]   my
[00:21:47.920 --> 00:21:48.370]   crazy
[00:21:48.370 --> 00:21:48.640]   and
[00:21:48.640 --> 00:21:49.000]   game
[00:21:49.000 --> 00:21:49.180]   is
[00:21:49.180 --> 00:21:49.540]   that
[00:21:49.540 --> 00:21:49.750]   i
[00:21:49.750 --> 00:21:50.180]   really
[00:21:50.180 --> 00:21:50.630]   wanna
[00:21:50.630 --> 00:21:51.000]  .
[00:21:51.520 --> 00:21:51.740]  
[00:21:51.740 --> 00:21:51.870]   Help
[00:21:51.870 --> 00:21:52.670]   everybody
[00:21:52.670 --> 00:21:53.050]   in
[00:21:53.050 --> 00:21:53.120]   the
[00:21:53.120 --> 00:21:53.450]   country
[00:21:53.450 --> 00:21:54.040]   be
[00:21:54.040 --> 00:21:54.160]   as
[00:21:54.160 --> 00:21:54.540]   happy
[00:21:54.540 --> 00:21:54.720]   as
[00:21:54.720 --> 00:21:55.430]   possible
[00:21:55.430 --> 00:21:55.600]   so
[00:21:55.600 --> 00:21:55.960]   that
[00:21:55.960 --> 00:21:56.130]  's
[00:21:56.130 --> 00:21:56.380]   my
[00:21:56.380 --> 00:21:56.750]   crazy
[00:21:56.750 --> 00:21:57.010]   and
[00:21:57.010 --> 00:21:57.370]   game
[00:21:57.370 --> 00:21:57.640]   now
[00:21:57.640 --> 00:21:58.170]   is
[00:21:58.170 --> 00:21:58.230]   that
[00:21:58.230 --> 00:21:58.270]   i
[00:21:58.270 --> 00:21:58.610]   want
[00:21:58.610 --> 00:21:58.790]   to
[00:21:58.790 --> 00:21:59.330]   help
[00:21:59.330 --> 00:21:59.650]   hundred
[00:21:59.650 --> 00:21:59.860]   fifty
[00:21:59.860 --> 00:22:00.210]   million
[00:22:00.210 --> 00:22:00.510]   people
[00:22:00.510 --> 00:22:00.610]   be
[00:22:00.610 --> 00:22:00.960]   happier
[00:22:00.960 --> 00:22:01.140]  .
[00:22:01.140 --> 00:22:01.620]   Did
[00:22:01.620 --> 00:22:01.860]   you
[00:22:01.860 --> 00:22:02.150]   said
[00:22:02.150 --> 00:22:02.560]   that
[00:22:02.560 --> 00:22:02.660]   i
[00:22:02.660 --> 00:22:03.170]   think
[00:22:03.170 --> 00:22:03.270]   i
[00:22:03.270 --> 00:22:03.680]   want
[00:22:03.680 --> 00:22:04.090]   your
[00:22:04.090 --> 00:22:04.500]   post
[00:22:04.500 --> 00:22:05.120]   that
[00:22:05.120 --> 00:22:05.160]   more
[00:22:05.160 --> 00:22:05.490]   people
[00:22:05.490 --> 00:22:05.710]   read
[00:22:05.710 --> 00:22:05.930]   your
[00:22:05.930 --> 00:22:06.150]   blog
[00:22:06.150 --> 00:22:06.310]  ger
[00:22:06.310 --> 00:22:06.470]   you
[00:22:06.470 --> 00:22:06.630]   can
[00:22:06.630 --> 00:22:07.270]   influence
[00:22:07.270 --> 00:22:07.400]   more
[00:22:07.400 --> 00:22:07.680]   people
[00:22:07.680 --> 00:22:07.900]   with
[00:22:07.900 --> 00:22:07.960]   a
[00:22:07.960 --> 00:22:08.280]   single
[00:22:08.280 --> 00:22:08.580]   blog
[00:22:08.580 --> 00:22:08.720]   post
[00:22:08.720 --> 00:22:08.940]   then
[00:22:08.940 --> 00:22:09.100]   you
[00:22:09.100 --> 00:22:09.300]   are
[00:22:09.300 --> 00:22:09.480]   able
[00:22:09.480 --> 00:22:09.590]   to
[00:22:09.590 --> 00:22:09.810]   with
[00:22:09.810 --> 00:22:09.970]   any
[00:22:09.970 --> 00:22:10.080]   of
[00:22:10.080 --> 00:22:10.300]   your
[00:22:10.300 --> 00:22:10.740]   previous
[00:22:10.740 --> 00:22:11.020]   books
[00:22:11.020 --> 00:22:11.240]   just
[00:22:11.240 --> 00:22:11.350]   in
[00:22:11.350 --> 00:22:11.630]   terms
[00:22:11.630 --> 00:22:11.740]   of
[00:22:11.740 --> 00:22:11.960]   pure
[00:22:11.960 --> 00:22:12.350]   numbers
[00:22:12.350 --> 00:22:12.700]  .
[00:22:12.880 --> 00:22:13.130]  
[00:22:13.130 --> 00:22:13.190]   Yeah
[00:22:13.190 --> 00:22:13.270]   i
[00:22:13.270 --> 00:22:13.500]   was
[00:22:13.500 --> 00:22:13.820]   even
[00:22:13.820 --> 00:22:14.370]   talking
[00:22:14.370 --> 00:22:14.550]   to
[00:22:14.550 --> 00:22:14.690]   to
[00:22:14.690 --> 00:22:14.850]   my
[00:22:14.850 --> 00:22:15.180]   wife
[00:22:15.180 --> 00:22:15.550]   about
[00:22:15.550 --> 00:22:15.860]   this
[00:22:15.860 --> 00:22:16.170]   last
[00:22:16.170 --> 00:22:16.580]   night
[00:22:16.580 --> 00:22:16.720]   we
[00:22:16.720 --> 00:22:17.040]   have
[00:22:17.040 --> 00:22:17.110]   a
[00:22:17.110 --> 00:22:17.580]   really
[00:22:17.580 --> 00:22:17.890]   good
[00:22:17.890 --> 00:22:18.370]   friend
[00:22:18.370 --> 00:22:18.600]   are
[00:22:18.600 --> 00:22:18.990]   there
[00:22:18.990 --> 00:22:19.150]   no
[00:22:19.150 --> 00:22:19.460]   sexy
[00:22:19.460 --> 00:22:19.860]   and
[00:22:19.860 --> 00:22:19.910]   he
[00:22:19.910 --> 00:22:20.020]   is
[00:22:20.020 --> 00:22:20.250]   one
[00:22:20.250 --> 00:22:20.420]   of
[00:22:20.420 --> 00:22:20.660]   the
[00:22:20.660 --> 00:22:21.320]   best
[00:22:21.320 --> 00:22:21.780]   novel
[00:22:21.780 --> 00:22:22.200]  ist
[00:22:22.200 --> 00:22:22.300]   i
[00:22:22.300 --> 00:22:22.830]   know
[00:22:22.830 --> 00:22:23.090]   he
[00:22:23.090 --> 00:22:23.950]   wrote
[00:22:23.950 --> 00:22:24.040]   a
[00:22:24.040 --> 00:22:24.840]   novel
[00:22:24.840 --> 00:22:25.380]  .
[00:22:25.380 --> 00:22:25.610]   You
[00:22:25.610 --> 00:22:25.840]   may
[00:22:25.840 --> 00:22:25.990]   or
[00:22:25.990 --> 00:22:26.220]   may
[00:22:26.220 --> 00:22:26.500]   not
[00:22:26.500 --> 00:22:26.760]   have
[00:22:26.760 --> 00:22:27.140]   heard
[00:22:27.140 --> 00:22:27.290]   of
[00:22:27.290 --> 00:22:27.750]   called
[00:22:27.750 --> 00:22:28.290]   the
[00:22:28.290 --> 00:22:28.320]   fuck
[00:22:28.320 --> 00:22:28.440]   up
[00:22:28.440 --> 00:22:28.810]   which
[00:22:28.810 --> 00:22:29.050]   was
[00:22:29.050 --> 00:22:29.350]   sort
[00:22:29.350 --> 00:22:29.510]   of
[00:22:29.510 --> 00:22:29.580]   a
[00:22:29.580 --> 00:22:29.950]   local
[00:22:29.950 --> 00:22:30.270]   best
[00:22:30.270 --> 00:22:30.420]  se
[00:22:30.420 --> 00:22:30.730]  ller
[00:22:30.730 --> 00:22:30.880]   in
[00:22:30.880 --> 00:22:31.110]   new
[00:22:31.110 --> 00:22:31.180]   y
[00:22:31.180 --> 00:22:31.410]  ork
[00:22:31.410 --> 00:22:31.640]   and
[00:22:31.640 --> 00:22:31.950]   then
[00:22:31.950 --> 00:22:32.010]   i
[00:22:32.010 --> 00:22:32.580]  'm
[00:22:32.580 --> 00:22:32.710]   about
[00:22:32.710 --> 00:22:32.780]   a
[00:22:32.780 --> 00:22:33.060]   guy
[00:22:33.060 --> 00:22:33.950]   experiencing
[00:22:33.950 --> 00:22:34.220]  .
[00:22:34.220 --> 00:22:34.580]   Going
[00:22:34.580 --> 00:22:34.820]   broke
[00:22:34.820 --> 00:22:34.940]   in
[00:22:34.940 --> 00:22:35.120]   the
[00:22:35.120 --> 00:22:35.360]   east
[00:22:35.360 --> 00:22:35.780]   village
[00:22:35.780 --> 00:22:36.000]   and
[00:22:36.000 --> 00:22:36.200]   he
[00:22:36.200 --> 00:22:36.210]  's
[00:22:36.210 --> 00:22:36.620]   written
[00:22:36.620 --> 00:22:36.680]   a
[00:22:36.680 --> 00:22:37.040]   string
[00:22:37.040 --> 00:22:37.160]   of
[00:22:37.160 --> 00:22:37.520]   novels
[00:22:37.520 --> 00:22:37.820]   since
[00:22:37.820 --> 00:22:38.060]   then
[00:22:38.060 --> 00:22:38.240]   and
[00:22:38.240 --> 00:22:38.360]   he
[00:22:38.360 --> 00:22:38.480]  's
[00:22:38.480 --> 00:22:38.840]   really
[00:22:38.840 --> 00:22:39.200]   really
[00:22:39.200 --> 00:22:39.260]   a
[00:22:39.260 --> 00:22:39.810]   brilliant
[00:22:39.810 --> 00:22:40.710]   brilliant
