
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.400]   Just
[00:19:49.820 --> 00:19:50.060]  arily
[00:19:50.060 --> 00:19:50.210]   and
[00:19:50.210 --> 00:19:50.360]   if
[00:19:50.360 --> 00:19:50.580]   you
[00:19:50.580 --> 00:19:50.700]   catch
[00:19:50.700 --> 00:19:51.240]   it
[00:19:51.240 --> 00:19:51.270]  ,
[00:19:51.270 --> 00:19:51.500]   you
[00:19:51.500 --> 00:19:51.800]   feel
[00:19:51.800 --> 00:19:52.120]   like
[00:19:52.120 --> 00:19:52.320]   you
[00:19:52.320 --> 00:19:52.600]  're
[00:19:52.600 --> 00:19:53.020]   having
[00:19:53.020 --> 00:19:53.090]   a
[00:19:53.090 --> 00:19:53.470]   heart
[00:19:53.470 --> 00:19:53.930]   attack
[00:19:53.930 --> 00:19:54.160]   for
[00:19:54.160 --> 00:19:54.540]   about
[00:19:54.540 --> 00:19:55.140]   three
[00:19:55.140 --> 00:19:55.330]   weeks
[00:19:55.330 --> 00:19:55.530]   and
[00:19:55.530 --> 00:19:55.840]   then
[00:19:55.840 --> 00:19:56.020]   it
[00:19:56.020 --> 00:19:56.360]   lasts
[00:19:56.360 --> 00:19:56.670]   it
[00:19:56.670 --> 00:19:57.000]   lasts
[00:19:58.360 --> 00:19:58.500]  
[00:19:58.500 --> 00:19:58.970]   Essentially
[00:19:58.970 --> 00:19:59.290]   forever
[00:19:59.290 --> 00:19:59.560]   after
[00:19:59.560 --> 00:19:59.760]   that
[00:19:59.760 --> 00:19:59.830]   it
[00:19:59.830 --> 00:19:59.970]   gets
[00:19:59.970 --> 00:20:00.180]   better
[00:20:00.180 --> 00:20:00.280]   and
[00:20:00.280 --> 00:20:00.520]   better
[00:20:00.520 --> 00:20:00.720]   but
[00:20:00.720 --> 00:20:00.920]   you
[00:20:00.920 --> 00:20:01.260]   still
[00:20:01.260 --> 00:20:01.630]   have
[00:20:01.630 --> 00:20:01.680]   it
[00:20:01.680 --> 00:20:01.900]   still
[00:20:01.900 --> 00:20:01.940]   f
[00:20:01.940 --> 00:20:02.160]  lares
[00:20:02.160 --> 00:20:02.250]   up
[00:20:02.250 --> 00:20:02.380]   and
[00:20:02.380 --> 00:20:02.660]   people
[00:20:02.660 --> 00:20:02.780]   are
[00:20:02.780 --> 00:20:03.240]   desperate
[00:20:03.240 --> 00:20:03.630]   Because
[00:20:03.630 --> 00:20:04.010]   they
[00:20:04.010 --> 00:20:04.040]  're
[00:20:04.040 --> 00:20:04.120]   in
[00:20:04.120 --> 00:20:04.340]   this
[00:20:04.340 --> 00:20:04.500]   exc
[00:20:04.500 --> 00:20:04.620]  ru
[00:20:04.620 --> 00:20:04.720]  ci
[00:20:04.720 --> 00:20:05.010]  ating
[00:20:05.010 --> 00:20:05.220]   pain
[00:20:05.220 --> 00:20:05.390]   and
[00:20:05.390 --> 00:20:05.490]   it
[00:20:05.490 --> 00:20:05.600]  's
[00:20:05.600 --> 00:20:05.760]   not
[00:20:05.760 --> 00:20:05.810]   a
[00:20:05.810 --> 00:20:06.030]   well
[00:20:06.030 --> 00:20:06.080]  -
[00:20:06.080 --> 00:20:06.440]  known
[00:20:06.440 --> 00:20:06.690]   Dis
[00:20:06.690 --> 00:20:06.910]  order
[00:20:06.910 --> 00:20:07.480]   so
[00:20:07.480 --> 00:20:07.890]   doctors
[00:20:07.890 --> 00:20:08.140]   don
[00:20:08.140 --> 00:20:08.310]  't
[00:20:08.310 --> 00:20:08.590]   don
[00:20:08.590 --> 00:20:08.730]  't
[00:20:08.730 --> 00:20:09.440]   really
[00:20:09.440 --> 00:20:09.580]   have
[00:20:09.580 --> 00:20:09.920]   much
[00:20:09.920 --> 00:20:10.860]   information
[00:20:10.860 --> 00:20:11.110]   for
[00:20:11.110 --> 00:20:11.440]   you
[00:20:11.440 --> 00:20:11.730]   unless
[00:20:11.730 --> 00:20:11.870]   you
[00:20:11.870 --> 00:20:12.060]   know
[00:20:12.060 --> 00:20:12.420]   exactly
[00:20:12.420 --> 00:20:12.540]   the
[00:20:12.540 --> 00:20:12.780]   right
[00:20:12.780 --> 00:20:13.060]   doctor
[00:20:13.060 --> 00:20:13.160]   to
[00:20:13.160 --> 00:20:13.250]   go
[00:20:13.250 --> 00:20:13.400]   to
[00:20:13.400 --> 00:20:13.720]   so
[00:20:13.720 --> 00:20:14.510]   we
[00:20:14.510 --> 00:20:14.670]   have
[00:20:14.670 --> 00:20:15.300]   this
[00:20:15.300 --> 00:20:15.950]   book
[00:20:15.950 --> 00:20:16.630]   and
[00:20:16.630 --> 00:20:17.200]   and
[00:20:17.200 --> 00:20:17.420]   we
[00:20:17.420 --> 00:20:18.460]   explain
[00:20:18.460 --> 00:20:18.520]   the
[00:20:18.520 --> 00:20:19.400]   symptoms
[00:20:19.400 --> 00:20:19.730]   and
[00:20:19.730 --> 00:20:20.080]   say
[00:20:20.080 --> 00:20:20.960]   We
[00:20:20.960 --> 00:20:21.400]   have
[00:20:21.400 --> 00:20:21.630]   the
[00:20:21.630 --> 00:20:22.320]   answer
[00:20:22.320 --> 00:20:22.430]   we
[00:20:22.430 --> 00:20:22.690]   know
[00:20:22.690 --> 00:20:22.770]   we
[00:20:22.770 --> 00:20:23.000]   know
[00:20:23.000 --> 00:20:23.230]   what
[00:20:23.230 --> 00:20:23.340]   to
[00:20:23.340 --> 00:20:23.450]   do
[00:20:23.450 --> 00:20:23.740]   about
[00:20:23.740 --> 00:20:23.850]   it
[00:20:23.850 --> 00:20:24.020]   and
[00:20:24.020 --> 00:20:24.130]   it
[00:20:24.130 --> 00:20:24.240]  's
[00:20:24.240 --> 00:20:24.470]   true
[00:20:24.470 --> 00:20:24.640]   and
[00:20:24.640 --> 00:20:24.810]   the
[00:20:24.810 --> 00:20:25.020]   and
[00:20:25.020 --> 00:20:25.150]   the
[00:20:25.150 --> 00:20:25.490]   answer
[00:20:25.490 --> 00:20:25.720]   that
[00:20:25.720 --> 00:20:25.830]   we
[00:20:25.830 --> 00:20:26.060]   that
[00:20:26.060 --> 00:20:26.170]   we
[00:20:26.170 --> 00:20:26.400]   give
[00:20:26.400 --> 00:20:26.740]   really
[00:20:26.740 --> 00:20:27.010]   works
[00:20:27.010 --> 00:20:27.320]   and
[00:20:27.600 --> 00:20:27.800]  
[00:20:27.800 --> 00:20:27.850]   And
[00:20:27.850 --> 00:20:28.100]   you
[00:20:28.100 --> 00:20:28.510]   know
[00:20:28.510 --> 00:20:28.710]   when
[00:20:28.710 --> 00:20:28.760]   I
[00:20:28.760 --> 00:20:29.040]   want
[00:20:29.040 --> 00:20:29.170]   to
[00:20:29.170 --> 00:20:29.500]   throw
[00:20:29.500 --> 00:20:29.770]   this
[00:20:29.770 --> 00:20:29.920]   in
[00:20:29.920 --> 00:20:30.200]   here
[00:20:30.200 --> 00:20:30.300]   one
[00:20:30.300 --> 00:20:30.500]   thing
[00:20:30.500 --> 00:20:30.590]   that
[00:20:30.590 --> 00:20:30.800]   people
[00:20:30.800 --> 00:20:31.290]   Kind
[00:20:31.290 --> 00:20:31.290]   of
[00:20:31.290 --> 00:20:31.510]   I
[00:20:31.510 --> 00:20:31.620]   get
[00:20:31.620 --> 00:20:32.370]   questions
[00:20:32.370 --> 00:20:32.510]   a
[00:20:32.510 --> 00:20:32.700]   lot
[00:20:32.700 --> 00:20:33.030]   when
[00:20:33.030 --> 00:20:33.110]   I
[00:20:33.110 --> 00:20:33.600]  'm
[00:20:33.600 --> 00:20:33.690]   just
[00:20:33.690 --> 00:20:34.240]   talking
[00:20:34.240 --> 00:20:34.420]   to
[00:20:34.420 --> 00:20:34.970]   people
[00:20:34.970 --> 00:20:35.520]   online
[00:20:35.520 --> 00:20:35.980]   about
[00:20:35.980 --> 00:20:36.340]   this
[00:20:36.340 --> 00:20:36.560]   is
[00:20:36.560 --> 00:20:37.280]   people
[00:20:37.280 --> 00:20:37.750]   don
[00:20:37.750 --> 00:20:37.870]  't
[00:20:37.870 --> 00:20:39.120]   understand
[00:20:39.120 --> 00:20:39.440]   why
[00:20:39.440 --> 00:20:40.050]   Someone
[00:20:40.050 --> 00:20:40.470]   would
[00:20:40.470 --> 00:20:41.150]   purchase
[00:20:41.150 --> 00:20:41.420]   a
[00:20:41.420 --> 00:20:41.600]   book
[00:20:41.600 --> 00:20:41.950]   when
[00:20:41.950 --> 00:20:42.040]   most
[00:20:42.040 --> 00:20:42.150]   of
[00:20:42.150 --> 00:20:42.320]   the
[00:20:42.320 --> 00:20:42.960]   information
[00:20:42.960 --> 00:20:43.410]   from
[00:20:43.410 --> 00:20:43.750]   the
[00:20:43.750 --> 00:20:44.200]   book
[00:20:44.200 --> 00:20:44.530]   is
[00:20:44.530 --> 00:20:45.070]   on
[00:20:45.070 --> 00:20:45.380]   a
[00:20:45.380 --> 00:20:45.530]   site
[00:20:45.530 --> 00:20:45.760]   on
[00:20:45.760 --> 00:20:46.220]   your
[00:20:46.220 --> 00:20:46.700]   site
[00:20:46.700 --> 00:20:46.830]   so
[00:20:46.830 --> 00:20:47.010]   in
[00:20:47.010 --> 00:20:47.280]   the
[00:20:47.280 --> 00:20:47.490]   case
[00:20:47.490 --> 00:20:47.700]   of
[00:20:47.700 --> 00:20:47.720]   T
[00:20:47.720 --> 00:20:47.940]  iet
[00:20:47.940 --> 00:20:48.060]  ze
[00:20:48.060 --> 00:20:48.200]  's
[00:20:48.200 --> 00:20:48.840]   syndrome
[00:20:48.840 --> 00:20:49.320]   most
[00:20:49.320 --> 00:20:49.500]   of
[00:20:49.500 --> 00:20:49.560]   the
[00:20:49.560 --> 00:20:50.450]   information
[00:20:50.450 --> 00:20:50.610]   in
[00:20:50.610 --> 00:20:50.850]   the
[00:20:50.850 --> 00:20:51.160]   book
[00:20:51.160 --> 00:20:51.500]   in
[00:20:51.500 --> 00:20:51.730]   terms
[00:20:51.730 --> 00:20:51.890]   of
[00:20:51.890 --> 00:20:52.210]   what
[00:20:52.210 --> 00:20:52.520]   the
[00:20:52.840 --> 00:20:52.840]  
[00:20:52.840 --> 00:20:53.090]   C
[00:20:53.090 --> 00:20:53.110]  ure
[00:20:53.110 --> 00:20:53.240]   is
[00:20:53.240 --> 00:20:53.400]   and
[00:20:53.400 --> 00:20:53.650]   what
[00:20:53.650 --> 00:20:53.890]   the
[00:20:53.890 --> 00:20:54.090]   diet
[00:20:54.090 --> 00:20:54.470]   should
[00:20:54.470 --> 00:20:54.590]   be
[00:20:54.590 --> 00:20:54.780]   and
[00:20:54.780 --> 00:20:54.970]   all
[00:20:54.970 --> 00:20:55.190]   and
[00:20:55.190 --> 00:20:55.380]   all
[00:20:55.380 --> 00:20:55.640]   that
[00:20:55.640 --> 00:20:56.430]   information
[00:20:56.430 --> 00:20:56.590]   is
[00:20:56.590 --> 00:20:56.710]   on
[00:20:56.710 --> 00:20:56.920]   the
[00:20:56.920 --> 00:20:57.240]   site
[00:20:57.240 --> 00:20:57.360]   and
[00:20:57.360 --> 00:20:57.480]   you
[00:20:57.480 --> 00:20:57.600]   don
[00:20:57.600 --> 00:20:57.670]  't
[00:20:57.670 --> 00:20:57.820]   need
[00:20:57.820 --> 00:20:57.910]   to
[00:20:57.910 --> 00:20:58.020]   pay
[00:20:58.020 --> 00:20:58.160]   for
[00:20:58.160 --> 00:20:58.520]   it
[00:20:58.520 --> 00:21:00.730]   I
[00:21:00.730 --> 00:21:00.830]   I
[00:21:00.830 --> 00:21:01.070]   think
[00:21:01.070 --> 00:21:01.320]   people
[00:21:01.320 --> 00:21:01.590]   who
[00:21:01.590 --> 00:21:01.860]   ask
[00:21:01.860 --> 00:21:02.340]   me
[00:21:02.340 --> 00:21:02.410]   that
[00:21:02.410 --> 00:21:02.690]   don
[00:21:02.690 --> 00:21:02.860]  't
[00:21:02.860 --> 00:21:03.470]   really
[00:21:03.470 --> 00:21:04.330]   understand
[00:21:04.330 --> 00:21:04.630]   the
[00:21:04.630 --> 00:21:05.060]   value
[00:21:05.060 --> 00:21:05.320]   of
[00:21:05.320 --> 00:21:05.890]   that
[00:21:05.890 --> 00:21:06.870]   that
[00:21:06.870 --> 00:21:07.800]   customers
[00:21:07.800 --> 00:21:08.240]   put
[00:21:08.240 --> 00:21:08.560]   in
[00:21:08.560 --> 00:21:08.860]   Comp
[00:21:08.860 --> 00:21:09.240]  iling
[00:21:09.240 --> 00:21:09.480]   the
[00:21:09.480 --> 00:21:10.300]   information
[00:21:10.300 --> 00:21:10.520]   and
[00:21:10.520 --> 00:21:10.780]   and
[00:21:10.780 --> 00:21:11.200]   having
[00:21:11.200 --> 00:21:11.340]   it
[00:21:11.340 --> 00:21:11.490]   in
[00:21:11.490 --> 00:21:11.550]   a
[00:21:11.550 --> 00:21:12.100]   format
[00:21:12.100 --> 00:21:12.310]   that
[00:21:12.310 --> 00:21:12.620]   they
[00:21:12.620 --> 00:21:12.920]   can
[00:21:12.920 --> 00:21:13.740]   Grab
[00:21:13.740 --> 00:21:13.800]   any
[00:21:13.800 --> 00:21:14.290]   time
[00:21:14.290 --> 00:21:14.660]   and
[00:21:14.660 --> 00:21:15.010]   is
[00:21:15.010 --> 00:21:16.080]   organized
[00:21:16.080 --> 00:21:16.430]   in
[00:21:16.430 --> 00:21:17.300]   a
[00:21:17.300 --> 00:21:17.320]   concise
[00:21:17.320 --> 00:21:17.670]   way
[00:21:17.670 --> 00:21:18.050]   that
[00:21:18.050 --> 00:21:18.590]   doesn
[00:21:18.590 --> 00:21:18.840]  't
[00:21:18.840 --> 00:21:19.830]   There
[00:21:19.830 --> 00:21:20.200]  's
[00:21:20.200 --> 00:21:20.780]   no
[00:21:20.780 --> 00:21:20.850]   you
[00:21:20.850 --> 00:21:21.020]   don
[00:21:21.020 --> 00:21:21.070]  't
[00:21:21.070 --> 00:21:21.250]   you
[00:21:21.250 --> 00:21:21.430]   don
[00:21:21.430 --> 00:21:21.540]  't
[00:21:21.540 --> 00:21:21.800]   have
[00:21:22.800 --> 00:21:23.320]   Multiple
[00:21:23.320 --> 00:21:23.430]   sites
[00:21:23.430 --> 00:21:23.710]   all
[00:21:23.710 --> 00:21:24.150]   over
[00:21:24.150 --> 00:21:24.540]   Google
[00:21:24.540 --> 00:21:25.280]   of
[00:21:25.280 --> 00:21:26.020]   variable
[00:21:26.020 --> 00:21:26.840]   quality
[00:21:26.840 --> 00:21:27.910]   competing
[00:21:27.910 --> 00:21:28.130]   to
[00:21:28.130 --> 00:21:28.650]   tell
[00:21:28.650 --> 00:21:29.000]   you
[00:21:29.000 --> 00:21:29.450]   Cont
[00:21:29.450 --> 00:21:29.540]  rad
[00:21:29.540 --> 00:21:29.640]  ict
[00:21:29.640 --> 00:21:29.830]  ory
[00:21:29.830 --> 00:21:30.220]   things
[00:21:30.220 --> 00:21:30.410]   you
[00:21:30.410 --> 00:21:30.670]   have
[00:21:30.670 --> 00:21:30.860]   you
[00:21:30.860 --> 00:21:31.180]   have
[00:21:31.180 --> 00:21:31.250]   a
[00:21:31.250 --> 00:21:31.670]   source
[00:21:31.670 --> 00:21:31.700]   of
[00:21:31.700 --> 00:21:32.420]   information
[00:21:32.420 --> 00:21:32.670]   that
[00:21:32.670 --> 00:21:32.810]  's
[00:21:32.810 --> 00:21:32.950]   in
[00:21:32.950 --> 00:21:33.200]   your
[00:21:33.200 --> 00:21:33.520]   hands
[00:21:33.520 --> 00:21:33.710]   and
[00:21:33.710 --> 00:21:33.750]   put
[00:21:33.750 --> 00:21:34.140]   on
[00:21:34.140 --> 00:21:34.290]   your
[00:21:34.290 --> 00:21:34.550]   book
[00:21:34.550 --> 00:21:35.000]  shelf
[00:21:35.000 --> 00:21:35.150]   You
[00:21:35.150 --> 00:21:35.300]   can
[00:21:35.300 --> 00:21:35.500]   grab
[00:21:35.500 --> 00:21:35.600]   it
[00:21:35.600 --> 00:21:35.990]   whenever
[00:21:35.990 --> 00:21:36.140]   you
[00:21:36.140 --> 00:21:36.330]  're
[00:21:36.330 --> 00:21:36.380]   in
[00:21:36.380 --> 00:21:36.600]   pain
[00:21:36.600 --> 00:21:36.740]   Or
[00:21:36.740 --> 00:21:37.040]   or
[00:21:37.040 --> 00:21:37.440]   whenever
[00:21:37.440 --> 00:21:37.660]   you
[00:21:37.660 --> 00:21:37.860]  're
[00:21:37.860 --> 00:21:38.280]   making
[00:21:38.280 --> 00:21:38.350]   a
[00:21:38.350 --> 00:21:38.630]   plan
[00:21:38.630 --> 00:21:38.770]   to
[00:21:38.770 --> 00:21:39.050]   stop
[00:21:39.050 --> 00:21:39.430]   being
[00:21:39.430 --> 00:21:39.540]   in
[00:21:39.540 --> 00:21:39.880]   pain
[00:21:39.880 --> 00:21:40.180]   And
[00:21:40.180 --> 00:21:40.180]   it
[00:21:40.180 --> 00:21:40.580]  's
[00:21:40.580 --> 00:21:40.600]   there
[00:21:40.600 --> 00:21:40.780]   and
[00:21:40.780 --> 00:21:41.140]   people
[00:21:41.140 --> 00:21:41.410]   find
[00:21:41.410 --> 00:21:41.440]   a
[00:21:41.440 --> 00:21:41.620]   lot
[00:21:41.620 --> 00:21:41.850]   of
[00:21:41.850 --> 00:21:42.160]   comfort
[00:21:42.160 --> 00:21:42.320]   in
[00:21:42.320 --> 00:21:42.520]   that
[00:21:42.520 --> 00:21:42.700]   and
[00:21:42.700 --> 00:21:42.820]   we
[00:21:42.820 --> 00:21:43.100]   don
[00:21:43.100 --> 00:21:43.120]  't
[00:21:43.120 --> 00:21:43.360]   hide
[00:21:43.360 --> 00:21:43.540]   the
[00:21:43.540 --> 00:21:43.780]   fact
[00:21:43.780 --> 00:21:44.020]   that
[00:21:44.020 --> 00:21:44.230]   the
[00:21:44.230 --> 00:21:44.860]   information
[00:21:44.860 --> 00:21:45.000]  's
[00:21:45.000 --> 00:21:45.130]   Most
[00:21:45.130 --> 00:21:45.640]   of
[00:21:45.640 --> 00:21:45.660]   the
[00:21:45.660 --> 00:21:46.480]   information
[00:21:46.480 --> 00:21:46.630]   is
[00:21:46.630 --> 00:21:46.780]   on
[00:21:46.780 --> 00:21:47.000]   the
[00:21:47.000 --> 00:21:47.320]   site
[00:21:48.560 --> 00:21:48.560]  
[00:21:48.560 --> 00:21:48.770]   That
[00:21:48.770 --> 00:21:48.890]  's
[00:21:48.890 --> 00:21:49.030]   not
[00:21:49.030 --> 00:21:49.360]   really
[00:21:49.360 --> 00:21:49.560]   what
[00:21:49.560 --> 00:21:49.660]   we
[00:21:49.660 --> 00:21:49.820]  're
[00:21:49.820 --> 00:21:50.230]   selling
[00:21:50.230 --> 00:21:50.670]  .
[00:21:50.670 --> 00:21:50.680]   Well
[00:21:50.680 --> 00:21:50.740]  ,
[00:21:50.740 --> 00:21:50.830]   you
[00:21:50.830 --> 00:21:50.960]   know
[00:21:50.960 --> 00:21:51.030]  ,
[00:21:51.030 --> 00:21:51.120]   it
[00:21:51.120 --> 00:21:51.170]  's
[00:21:51.170 --> 00:21:51.240]   it
[00:21:51.240 --> 00:21:51.320]  's
[00:21:51.320 --> 00:21:51.490]   funny
[00:21:51.490 --> 00:21:51.760]   because
[00:21:51.760 --> 00:21:51.930]   I
[00:21:51.930 --> 00:21:52.270]   think
[00:21:52.270 --> 00:21:52.350]   I
[00:21:52.350 --> 00:21:52.780]   heard
[00:21:52.780 --> 00:21:52.860]   a
[00:21:52.860 --> 00:21:53.290]   quote
[00:21:53.290 --> 00:21:54.000]   recently
[00:21:54.000 --> 00:21:54.110]   I
[00:21:54.110 --> 00:21:54.200]   can
[00:21:54.200 --> 00:21:54.300]  't
[00:21:54.300 --> 00:21:54.500]   read
[00:21:54.500 --> 00:21:54.710]   this
[00:21:54.710 --> 00:21:54.790]   I
[00:21:54.790 --> 00:21:55.020]   heard
[00:21:55.020 --> 00:21:55.120]   it
[00:21:55.120 --> 00:21:55.310]   They
[00:21:55.310 --> 00:21:55.570]   said
[00:21:55.570 --> 00:21:55.690]   that
[00:21:55.690 --> 00:21:55.830]   you
[00:21:55.830 --> 00:21:56.040]   know
[00:21:56.040 --> 00:21:56.180]   when
[00:21:56.180 --> 00:21:56.320]   they
[00:21:56.320 --> 00:21:56.440]  're
[00:21:56.440 --> 00:21:56.660]   talking
[00:21:56.660 --> 00:21:56.840]   about
[00:21:56.840 --> 00:21:57.200]   newspapers
[00:21:57.200 --> 00:21:57.320]   and
[00:21:57.320 --> 00:21:57.390]   I
[00:21:57.390 --> 00:21:57.550]   said
[00:21:57.550 --> 00:21:57.760]   people
[00:21:57.760 --> 00:21:57.960]   never
[00:21:57.960 --> 00:21:58.240]   paid
[00:21:58.240 --> 00:21:58.250]   for
[00:21:58.250 --> 00:21:58.720]   information
[00:21:58.720 --> 00:21:58.930]  .
[00:21:58.930 --> 00:21:59.210]   They
[00:21:59.210 --> 00:21:59.700]   paid
[00:21:59.700 --> 00:21:59.710]   for
[00:21:59.710 --> 00:22:00.560]   distribution
[00:22:00.560 --> 00:22:03.360]   exactly
[00:22:03.360 --> 00:22:03.360]  ,
[00:22:03.360 --> 00:22:03.360]   so
[00:22:03.360 --> 00:22:03.950]   Editor
[00:22:03.950 --> 00:22:04.240]  ial
[00:22:04.240 --> 00:22:05.040]   control
[00:22:05.040 --> 00:22:05.320]   also
[00:22:05.320 --> 00:22:05.700]   sort
[00:22:05.700 --> 00:22:05.900]   of
[00:22:05.900 --> 00:22:06.000]   a
[00:22:06.000 --> 00:22:06.680]   filter
[00:22:06.680 --> 00:22:06.980]   sort
[00:22:06.980 --> 00:22:07.170]   of
[00:22:07.170 --> 00:22:07.350]   in
[00:22:07.350 --> 00:22:07.800]   the
[00:22:07.800 --> 00:22:08.040]   same
[00:22:08.040 --> 00:22:08.640]   sense
[00:22:08.640 --> 00:22:08.890]   that
[00:22:08.890 --> 00:22:09.270]   hacker
[00:22:09.270 --> 00:22:09.520]   news
[00:22:09.520 --> 00:22:09.660]   is
[00:22:09.660 --> 00:22:09.700]   a
[00:22:09.700 --> 00:22:10.200]   filter
[00:22:10.200 --> 00:22:10.320]   for
[00:22:10.320 --> 00:22:11.070]   People
[00:22:11.070 --> 00:22:11.230]   who
[00:22:11.230 --> 00:22:11.480]   are
[00:22:11.480 --> 00:22:12.440]   interested
[00:22:12.440 --> 00:22:12.630]   in
[00:22:12.630 --> 00:22:12.970]   in
[00:22:12.970 --> 00:22:12.980]   in
[00:22:12.980 --> 00:22:13.700]   programming
[00:22:13.700 --> 00:22:13.900]   and
[00:22:13.900 --> 00:22:14.360]   startup
[00:22:14.360 --> 00:22:14.840]   culture
[00:22:14.840 --> 00:22:15.000]  .
[00:22:15.000 --> 00:22:15.110]   We
[00:22:15.110 --> 00:22:15.350]   kind
[00:22:15.350 --> 00:22:15.450]   of
[00:22:15.450 --> 00:22:15.660]   rely
[00:22:15.660 --> 00:22:15.800]   on
[00:22:16.600 --> 00:22:16.820]  
[00:22:16.820 --> 00:22:16.900]   The
[00:22:16.900 --> 00:22:17.480]   community
[00:22:17.480 --> 00:22:17.620]   to
[00:22:17.620 --> 00:22:17.910]   tell
[00:22:17.910 --> 00:22:18.050]   us
[00:22:18.050 --> 00:22:18.340]   what
[00:22:18.340 --> 00:22:18.520]  's
[00:22:18.520 --> 00:22:19.200]   important
[00:22:19.200 --> 00:22:19.330]  .
[00:22:19.330 --> 00:22:19.490]   It
[00:22:19.490 --> 00:22:19.510]  's
[00:22:19.510 --> 00:22:19.580]   it
[00:22:19.580 --> 00:22:19.650]  's
[00:22:19.650 --> 00:22:19.780]   the
[00:22:19.780 --> 00:22:19.950]   same
[00:22:19.950 --> 00:22:20.200]   thing
[00:22:20.200 --> 00:22:20.670]   where
[00:22:20.670 --> 00:22:20.700]   we
[00:22:20.700 --> 00:22:20.880]  're
[00:22:20.880 --> 00:22:21.660]   our
[00:22:21.660 --> 00:22:22.150]   customers
[00:22:22.150 --> 00:22:22.570]   rely
[00:22:22.570 --> 00:22:22.780]   on
[00:22:22.780 --> 00:22:23.000]   us
[00:22:23.000 --> 00:22:23.130]   To
[00:22:23.130 --> 00:22:23.520]   tell
[00:22:23.520 --> 00:22:23.780]   us
[00:22:23.780 --> 00:22:23.810]   what
[00:22:23.810 --> 00:22:23.910]  's
[00:22:23.910 --> 00:22:24.490]   important
[00:22:24.490 --> 00:22:24.830]   about
[00:22:24.830 --> 00:22:25.360]   whatever
[00:22:25.360 --> 00:22:25.550]   the
[00:22:25.550 --> 00:22:25.810]   nich
[00:22:25.810 --> 00:22:25.940]  es
[00:22:25.940 --> 00:22:26.190]   like
[00:22:26.190 --> 00:22:26.260]   t
[00:22:26.260 --> 00:22:26.380]  's
[00:22:26.380 --> 00:22:26.450]   a
[00:22:26.450 --> 00:22:26.980]   syndrome
[00:22:26.980 --> 00:22:27.110]   or
[00:22:27.110 --> 00:22:27.740]   reactive
[00:22:27.740 --> 00:22:27.780]   hyp
[00:22:27.780 --> 00:22:27.850]  ogly
[00:22:27.850 --> 00:22:27.920]  cem
[00:22:27.920 --> 00:22:27.960]  ia
[00:22:27.960 --> 00:22:28.110]  ,
[00:22:28.110 --> 00:22:28.820]   whatever
[00:22:28.820 --> 00:22:28.980]   the
[00:22:28.980 --> 00:22:29.320]   case
[00:22:29.320 --> 00:22:29.320]   is
[00:22:29.320 --> 00:22:30.160]   Okay
[00:22:30.160 --> 00:22:30.190]  ,
[00:22:30.190 --> 00:22:30.270]   well
[00:22:30.270 --> 00:22:30.370]  ,
[00:22:30.370 --> 00:22:30.500]   let
[00:22:30.500 --> 00:22:30.590]  's
[00:22:30.590 --> 00:22:30.720]   let
[00:22:30.720 --> 00:22:30.810]  's
[00:22:30.810 --> 00:22:30.940]   get
[00:22:30.940 --> 00:22:31.120]   back
[00:22:31.120 --> 00:22:31.320]   to
[00:22:31.320 --> 00:22:31.340]   the
[00:22:31.340 --> 00:22:31.560]   story
[00:22:31.560 --> 00:22:31.870]   because
[00:22:31.870 --> 00:22:31.910]   I
[00:22:31.910 --> 00:22:32.130]   think
[00:22:32.130 --> 00:22:32.170]   I
[00:22:32.170 --> 00:22:32.420]   think
[00:22:32.420 --> 00:22:32.710]   this
[00:22:32.710 --> 00:22:32.860]   story
[00:22:32.860 --> 00:22:33.200]   how
[00:22:33.200 --> 00:22:33.380]   it
[00:22:33.380 --> 00:22:33.660]   all
[00:22:33.660 --> 00:22:33.940]   is
[00:22:33.940 --> 00:22:34.330]   is
[00:22:34.330 --> 00:22:34.560]   really
[00:22:34.560 --> 00:22:35.730]   illust
[00:22:35.730 --> 00:22:36.870]  rative
[00:22:36.870 --> 00:22:36.920]   of
[00:22:36.920 --> 00:22:37.130]   A
