
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.340]   Oh
[00:17:48.840 --> 00:17:48.960]   so
[00:17:48.960 --> 00:17:49.090]   so
[00:17:49.090 --> 00:17:49.150]   i
[00:17:49.150 --> 00:17:49.410]   mean
[00:17:49.410 --> 00:17:49.470]   i
[00:17:49.470 --> 00:17:49.730]   will
[00:17:49.730 --> 00:17:49.860]   so
[00:17:49.860 --> 00:17:49.920]   i
[00:17:49.920 --> 00:17:50.050]  'm
[00:17:50.050 --> 00:17:50.580]   standing
[00:17:50.580 --> 00:17:50.980]   around
[00:17:50.980 --> 00:17:51.310]   sandy
[00:17:51.310 --> 00:17:51.450]  's
[00:17:51.450 --> 00:17:51.570]   in
[00:17:51.570 --> 00:17:51.770]   the
[00:17:51.770 --> 00:17:52.020]   tea
[00:17:52.020 --> 00:17:52.170]   cup
[00:17:52.170 --> 00:17:52.370]   the
[00:17:52.370 --> 00:17:52.900]   spinning
[00:17:52.900 --> 00:17:53.100]   tea
[00:17:53.100 --> 00:17:53.310]   cup
[00:17:53.310 --> 00:17:53.560]   line
[00:17:53.560 --> 00:17:53.820]   with
[00:17:53.820 --> 00:17:54.110]   the
[00:17:54.110 --> 00:17:54.280]   kids
[00:17:54.280 --> 00:17:54.610]   which
[00:17:54.610 --> 00:17:54.670]   i
[00:17:54.670 --> 00:17:54.800]  'd
[00:17:54.800 --> 00:17:55.020]   had
[00:17:55.020 --> 00:17:55.230]   too
[00:17:55.230 --> 00:17:55.460]   many
[00:17:55.460 --> 00:17:55.990]   spinning
[00:17:55.990 --> 00:17:56.320]   right
[00:17:56.320 --> 00:17:56.380]   i
[00:17:56.380 --> 00:17:56.510]  'm
[00:17:56.510 --> 00:17:56.770]   like
[00:17:56.770 --> 00:17:56.830]   i
[00:17:56.830 --> 00:17:57.090]   know
[00:17:57.090 --> 00:17:57.390]   more
[00:17:57.390 --> 00:17:57.880]   spinning
[00:17:57.880 --> 00:17:58.210]   rides
[00:17:58.210 --> 00:17:58.420]   for
[00:17:58.420 --> 00:17:58.530]   me
[00:17:58.530 --> 00:17:59.060]  .
[00:17:59.220 --> 00:17:59.220]  
[00:17:59.220 --> 00:17:59.460]   I
[00:17:59.460 --> 00:17:59.550]   could
[00:17:59.550 --> 00:17:59.660]   do
[00:17:59.660 --> 00:18:00.050]   roller
[00:18:00.050 --> 00:18:00.100]   co
[00:18:00.100 --> 00:18:00.430]  asters
[00:18:00.430 --> 00:18:00.450]   but
[00:18:00.450 --> 00:18:00.760]   i
[00:18:00.760 --> 00:18:00.800]  'm
[00:18:00.800 --> 00:18:00.930]   not
[00:18:00.930 --> 00:18:01.270]   anyone
[00:18:01.270 --> 00:18:01.480]   were
[00:18:01.480 --> 00:18:01.960]   spending
[00:18:01.960 --> 00:18:02.210]   right
[00:18:02.210 --> 00:18:02.380]   and
[00:18:02.380 --> 00:18:02.430]   i
[00:18:02.430 --> 00:18:02.710]   think
[00:18:02.710 --> 00:18:02.760]   i
[00:18:02.760 --> 00:18:02.870]  'm
[00:18:02.870 --> 00:18:03.150]   gonna
[00:18:03.150 --> 00:18:03.260]   be
[00:18:03.260 --> 00:18:03.490]   done
[00:18:03.490 --> 00:18:03.650]   and
[00:18:03.650 --> 00:18:03.760]   so
[00:18:03.760 --> 00:18:03.930]   she
[00:18:03.930 --> 00:18:04.040]  's
[00:18:04.040 --> 00:18:04.280]   like
[00:18:04.280 --> 00:18:04.310]   i
[00:18:04.310 --> 00:18:04.520]   don
[00:18:04.520 --> 00:18:04.610]  't
[00:18:04.610 --> 00:18:04.810]   know
[00:18:04.810 --> 00:18:05.220]   problem
[00:18:05.220 --> 00:18:05.310]   so
[00:18:05.310 --> 00:18:05.360]   i
[00:18:05.360 --> 00:18:05.470]  'm
[00:18:05.470 --> 00:18:05.700]   just
[00:18:05.700 --> 00:18:05.910]   kind
[00:18:05.910 --> 00:18:06.060]   of
[00:18:06.060 --> 00:18:06.470]   standing
[00:18:06.470 --> 00:18:06.690]   over
[00:18:06.690 --> 00:18:06.860]   the
[00:18:06.860 --> 00:18:07.140]   shade
[00:18:07.140 --> 00:18:07.360]   just
[00:18:07.360 --> 00:18:07.750]   waiting
[00:18:07.750 --> 00:18:07.920]   for
[00:18:07.920 --> 00:18:08.140]   them
[00:18:08.140 --> 00:18:08.250]   to
[00:18:08.250 --> 00:18:08.360]   go
[00:18:08.360 --> 00:18:08.530]   to
[00:18:08.530 --> 00:18:08.640]   the
[00:18:08.640 --> 00:18:08.860]   ride
[00:18:08.860 --> 00:18:09.030]   and
[00:18:09.030 --> 00:18:09.140]   so
[00:18:09.140 --> 00:18:09.540]  .
[00:18:09.540 --> 00:18:09.870]   I
[00:18:09.870 --> 00:18:09.920]   can
[00:18:09.920 --> 00:18:10.040]  't
[00:18:10.040 --> 00:18:10.490]   give
[00:18:10.490 --> 00:18:10.750]   this
[00:18:10.750 --> 00:18:11.060]   feel
[00:18:11.060 --> 00:18:11.140]   i
[00:18:11.140 --> 00:18:11.480]   said
[00:18:11.480 --> 00:18:11.820]   look
[00:18:11.820 --> 00:18:11.900]   i
[00:18:11.900 --> 00:18:12.270]   just
[00:18:12.270 --> 00:18:12.320]   i
[00:18:12.320 --> 00:18:12.740]   said
[00:18:12.740 --> 00:18:12.770]   i
[00:18:12.770 --> 00:18:13.080]   said
[00:18:13.080 --> 00:18:13.370]   but
[00:18:13.370 --> 00:18:13.580]   you
[00:18:13.580 --> 00:18:13.920]   know
[00:18:13.920 --> 00:18:14.600]   honestly
[00:18:14.600 --> 00:18:14.670]   i
[00:18:14.670 --> 00:18:15.020]   said
[00:18:15.020 --> 00:18:15.340]  .
[00:18:15.340 --> 00:18:15.740]   I
[00:18:15.740 --> 00:18:15.790]   could
[00:18:15.790 --> 00:18:15.940]   be
[00:18:15.940 --> 00:18:16.010]   a
[00:18:16.010 --> 00:18:16.460]   little
[00:18:16.460 --> 00:18:16.790]   self
[00:18:16.790 --> 00:18:16.850]  -
[00:18:16.850 --> 00:18:17.050]  ser
[00:18:17.050 --> 00:18:17.350]  ving
[00:18:17.350 --> 00:18:17.650]   here
[00:18:17.650 --> 00:18:17.870]   cuz
[00:18:17.870 --> 00:18:17.940]   i
[00:18:17.940 --> 00:18:18.370]   might
[00:18:18.370 --> 00:18:18.700]   wanna
[00:18:18.700 --> 00:18:18.920]   put
[00:18:18.920 --> 00:18:19.160]   in
[00:18:19.160 --> 00:18:19.570]   plenty
[00:18:19.570 --> 00:18:19.670]   so
[00:18:19.670 --> 00:18:19.890]   you
[00:18:19.890 --> 00:18:20.270]   could
[00:18:20.270 --> 00:18:20.490]   put
[00:18:20.490 --> 00:18:20.850]   that
[00:18:20.850 --> 00:18:21.090]   last
[00:18:21.090 --> 00:18:21.310]   six
[00:18:21.310 --> 00:18:21.600]   this
[00:18:21.600 --> 00:18:21.990]   piece
[00:18:21.990 --> 00:18:22.140]   of
[00:18:22.140 --> 00:18:22.590]   advice
[00:18:22.590 --> 00:18:22.780]   and
[00:18:22.780 --> 00:18:22.980]   i
[00:18:22.980 --> 00:18:23.180]   said
[00:18:23.180 --> 00:18:23.400]   but
[00:18:23.400 --> 00:18:23.550]   if
[00:18:23.550 --> 00:18:23.770]   you
[00:18:23.770 --> 00:18:23.990]   don
[00:18:23.990 --> 00:18:24.140]  't
[00:18:24.140 --> 00:18:24.560]   raise
[00:18:24.560 --> 00:18:24.900]   money
[00:18:24.900 --> 00:18:24.920]   if
[00:18:24.920 --> 00:18:25.350]   if
[00:18:25.350 --> 00:18:25.500]   even
[00:18:25.500 --> 00:18:25.650]   if
[00:18:25.650 --> 00:18:25.800]   it
[00:18:25.800 --> 00:18:25.950]  's
[00:18:25.950 --> 00:18:26.170]   not
[00:18:26.170 --> 00:18:26.390]   for
[00:18:26.390 --> 00:18:26.540]   me
[00:18:26.540 --> 00:18:26.990]   i
[00:18:26.990 --> 00:18:27.100]   would
[00:18:27.100 --> 00:18:27.500]  .
[00:18:27.820 --> 00:18:27.820]  
[00:18:27.820 --> 00:18:28.080]   I
[00:18:28.080 --> 00:18:28.200]   would
[00:18:28.200 --> 00:18:28.350]   do
[00:18:28.350 --> 00:18:28.460]   it
[00:18:28.460 --> 00:18:28.710]   that
[00:18:28.710 --> 00:18:28.910]   way
[00:18:28.910 --> 00:18:28.970]   i
[00:18:28.970 --> 00:18:29.290]   would
[00:18:29.290 --> 00:18:29.550]   just
[00:18:29.550 --> 00:18:29.730]   get
[00:18:29.730 --> 00:18:30.030]   one
[00:18:30.030 --> 00:18:30.250]   three
[00:18:30.250 --> 00:18:30.510]   tops
[00:18:30.510 --> 00:18:30.900]   people
[00:18:30.900 --> 00:18:31.070]   who
[00:18:31.070 --> 00:18:31.530]   you
[00:18:31.530 --> 00:18:31.560]   know
[00:18:31.560 --> 00:18:31.690]   or
[00:18:31.690 --> 00:18:31.860]   you
[00:18:31.860 --> 00:18:32.120]   like
[00:18:32.120 --> 00:18:32.440]   which
[00:18:32.440 --> 00:18:32.570]   is
[00:18:32.570 --> 00:18:32.830]   like
[00:18:32.830 --> 00:18:33.090]   that
[00:18:33.090 --> 00:18:33.220]  's
[00:18:33.220 --> 00:18:33.560]   gonna
[00:18:33.560 --> 00:18:33.860]   write
[00:18:33.860 --> 00:18:34.050]   you
[00:18:34.050 --> 00:18:34.160]   a
[00:18:34.160 --> 00:18:34.430]   check
[00:18:34.430 --> 00:18:34.590]   in
[00:18:34.590 --> 00:18:34.940]   issue
[00:18:34.940 --> 00:18:35.070]   the
[00:18:35.070 --> 00:18:35.460]   shares
[00:18:35.460 --> 00:18:35.590]   it
[00:18:35.590 --> 00:18:35.720]  's
[00:18:35.720 --> 00:18:35.910]   not
[00:18:35.910 --> 00:18:35.970]   a
[00:18:35.970 --> 00:18:36.160]   lot
[00:18:36.160 --> 00:18:36.290]   of
[00:18:36.290 --> 00:18:36.590]   back
[00:18:36.590 --> 00:18:36.760]   and
[00:18:36.760 --> 00:18:37.060]   forth
[00:18:37.060 --> 00:18:37.270]   and
[00:18:37.270 --> 00:18:37.460]   you
[00:18:37.460 --> 00:18:37.630]   can
[00:18:37.630 --> 00:18:37.920]   just
[00:18:37.920 --> 00:18:38.020]   go
[00:18:38.020 --> 00:18:38.420]   build
[00:18:38.420 --> 00:18:38.680]   your
[00:18:38.680 --> 00:18:39.120]   business
[00:18:39.120 --> 00:18:39.540]   and
[00:18:39.540 --> 00:18:39.570]   then
[00:18:39.570 --> 00:18:39.830]   come
[00:18:39.830 --> 00:18:40.260]  .
[00:18:40.260 --> 00:18:40.930]   Spring
[00:18:40.930 --> 00:18:41.020]   time
[00:18:41.020 --> 00:18:41.250]   yet
[00:18:41.250 --> 00:18:41.630]   three
[00:18:41.630 --> 00:18:42.010]   these
[00:18:42.010 --> 00:18:42.470]   things
[00:18:42.470 --> 00:18:42.850]   going
[00:18:42.850 --> 00:18:43.540]   hopefully
[00:18:43.540 --> 00:18:43.590]   then
[00:18:43.590 --> 00:18:43.990]   you
[00:18:43.990 --> 00:18:44.440]   can
[00:18:44.440 --> 00:18:44.450]   go
[00:18:44.450 --> 00:18:44.680]   and
[00:18:44.680 --> 00:18:45.060]   raise
[00:18:45.060 --> 00:18:45.290]   the
[00:18:45.290 --> 00:18:45.590]   next
[00:18:45.590 --> 00:18:45.970]   chunk
[00:18:45.970 --> 00:18:46.130]   of
[00:18:46.130 --> 00:18:46.500]   money
[00:18:46.500 --> 00:18:46.770]   that
[00:18:46.770 --> 00:18:46.990]  's
[00:18:46.990 --> 00:18:47.320]   what
[00:18:47.320 --> 00:18:47.360]   i
[00:18:47.360 --> 00:18:47.700]   would
[00:18:47.700 --> 00:18:47.870]   do
[00:18:47.870 --> 00:18:48.180]  .
[00:18:48.180 --> 00:18:48.230]   I
[00:18:48.230 --> 00:18:48.560]   said
[00:18:48.560 --> 00:18:48.630]   it
[00:18:48.630 --> 00:18:48.840]   right
[00:18:48.840 --> 00:18:49.000]   now
[00:18:49.000 --> 00:18:49.050]   i
[00:18:49.050 --> 00:18:49.290]   just
[00:18:49.290 --> 00:18:49.550]   think
[00:18:49.550 --> 00:18:49.600]   i
[00:18:49.600 --> 00:18:49.870]   think
[00:18:49.870 --> 00:18:49.990]   it
[00:18:49.990 --> 00:18:50.100]  's
[00:18:50.100 --> 00:18:50.390]   gonna
[00:18:50.390 --> 00:18:50.490]   be
[00:18:50.490 --> 00:18:51.040]   successful
[00:18:51.040 --> 00:18:51.200]   if
[00:18:51.200 --> 00:18:51.260]   it
[00:18:51.260 --> 00:18:51.370]   is
[00:18:51.370 --> 00:18:51.670]   gonna
[00:18:51.670 --> 00:18:51.810]   eat
[00:18:51.810 --> 00:18:51.920]   up
[00:18:51.920 --> 00:18:52.070]   so
[00:18:52.070 --> 00:18:52.250]   much
[00:18:52.250 --> 00:18:52.470]   your
[00:18:52.470 --> 00:18:52.690]   time
[00:18:52.690 --> 00:18:52.910]   that
[00:18:52.910 --> 00:18:53.190]   might
[00:18:53.190 --> 00:18:53.520]   really
[00:18:53.520 --> 00:18:53.780]   hurt
[00:18:53.780 --> 00:18:53.900]   the
[00:18:53.900 --> 00:18:54.340]   business
[00:18:54.340 --> 00:18:54.620]   which
[00:18:54.620 --> 00:18:54.730]   is
[00:18:54.730 --> 00:18:55.090]   really
[00:18:55.090 --> 00:18:55.270]   what
[00:18:55.270 --> 00:18:55.470]   you
[00:18:55.470 --> 00:18:55.660]   need
[00:18:55.660 --> 00:18:55.970]   focus
[00:18:55.970 --> 00:18:56.050]   on
[00:18:56.050 --> 00:18:56.210]   now
[00:18:56.210 --> 00:18:56.320]   is
[00:18:56.320 --> 00:18:56.710]   growing
[00:18:56.710 --> 00:18:56.960]   this
[00:18:56.960 --> 00:18:57.090]   and
[00:18:57.090 --> 00:18:57.200]   so
[00:18:57.200 --> 00:18:57.540]  .
[00:18:58.100 --> 00:18:57.680]   He
[00:18:57.680 --> 00:18:57.820]  's
[00:18:57.820 --> 00:18:58.320]   like
[00:18:58.320 --> 00:18:58.400]   yeah
[00:18:58.400 --> 00:18:58.690]   yeah
[00:18:58.690 --> 00:18:58.980]   that
[00:18:58.980 --> 00:18:59.340]   makes
[00:18:59.340 --> 00:18:59.410]   a
[00:18:59.410 --> 00:18:59.630]   lot
[00:18:59.630 --> 00:18:59.770]   of
[00:18:59.770 --> 00:19:00.130]   sense
[00:19:00.130 --> 00:19:00.200]   i
[00:19:00.200 --> 00:19:00.450]   got
[00:19:00.450 --> 00:19:00.490]   a
[00:19:00.490 --> 00:19:00.780]   good
[00:19:00.780 --> 00:19:01.060]   idea
[00:19:01.060 --> 00:19:01.360]   good
[00:19:01.360 --> 00:19:01.720]   sense
[00:19:01.720 --> 00:19:01.940]   and
[00:19:01.940 --> 00:19:02.010]   i
[00:19:02.010 --> 00:19:02.150]  'm
[00:19:02.150 --> 00:19:02.580]   like
[00:19:02.580 --> 00:19:02.660]   you
[00:19:02.660 --> 00:19:02.950]   know
[00:19:02.950 --> 00:19:03.440]   then
[00:19:03.440 --> 00:19:03.530]   that
[00:19:03.530 --> 00:19:03.820]   week
[00:19:03.820 --> 00:19:03.940]   we
[00:19:03.940 --> 00:19:04.610]   gonna
[00:19:04.610 --> 00:19:04.660]   come
[00:19:04.660 --> 00:19:04.750]   up
[00:19:04.750 --> 00:19:04.970]   and
[00:19:04.970 --> 00:19:05.260]   then
[00:19:05.260 --> 00:19:05.330]   i
[00:19:05.330 --> 00:19:05.690]   think
[00:19:05.690 --> 00:19:05.760]   i
[00:19:05.760 --> 00:19:05.960]  'm
[00:19:05.960 --> 00:19:06.190]   like
[00:19:06.190 --> 00:19:06.410]   hmm
[00:19:06.410 --> 00:19:06.860]  .
[00:19:06.860 --> 00:19:06.940]   I
[00:19:06.940 --> 00:19:07.350]   want
[00:19:07.350 --> 00:19:07.770]   a
[00:19:07.770 --> 00:19:07.810]   piece
[00:19:07.810 --> 00:19:07.930]   of
[00:19:07.930 --> 00:19:08.260]   this
[00:19:08.260 --> 00:19:08.680]   thing
[00:19:08.680 --> 00:19:08.830]   so
[00:19:08.830 --> 00:19:08.920]   i
[00:19:08.920 --> 00:19:09.440]   texted
[00:19:09.440 --> 00:19:09.750]   back
[00:19:09.750 --> 00:19:09.830]   i
[00:19:09.830 --> 00:19:10.170]   said
[00:19:10.170 --> 00:19:10.240]   i
[00:19:10.240 --> 00:19:10.590]   said
[00:19:10.590 --> 00:19:10.820]   how
[00:19:10.820 --> 00:19:11.260]   about
[00:19:11.260 --> 00:19:11.320]   i
[00:19:11.320 --> 00:19:11.650]   give
[00:19:11.650 --> 00:19:12.260]   you
[00:19:12.260 --> 00:19:12.320]   fifty
[00:19:12.320 --> 00:19:12.990]   thousand
[00:19:12.990 --> 00:19:13.260]   for
[00:19:13.260 --> 00:19:13.490]   ten
[00:19:13.490 --> 00:19:14.080]   percent
[00:19:14.080 --> 00:19:14.460]  .
[00:19:14.460 --> 00:19:14.460]   Fif
[00:19:14.460 --> 00:19:15.000]  teen
[00:19:15.000 --> 00:19:15.600]   fifty
[00:19:15.600 --> 00:19:15.930]   fifty
[00:19:15.930 --> 00:19:16.560]   thousand
[00:19:16.560 --> 00:19:16.730]   for
[00:19:16.730 --> 00:19:17.030]   ten
[00:19:17.030 --> 00:19:17.280]   fifty
[00:19:17.280 --> 00:19:17.890]   thousand
[00:19:17.890 --> 00:19:18.280]   fifty
[00:19:18.280 --> 00:19:18.910]   thousand
[00:19:18.910 --> 00:19:19.130]   for
[00:19:19.130 --> 00:19:19.380]   ten
[00:19:19.380 --> 00:19:19.920]   percent
[00:19:19.920 --> 00:19:20.390]   bloody
[00:19:20.390 --> 00:19:20.710]   hell
[00:19:20.710 --> 00:19:20.930]   and
[00:19:20.930 --> 00:19:21.080]   so
[00:19:21.080 --> 00:19:21.230]   he
[00:19:21.230 --> 00:19:21.380]  's
[00:19:21.380 --> 00:19:21.690]   like
[00:19:21.690 --> 00:19:22.060]  .
[00:19:22.220 --> 00:19:22.220]  
[00:19:22.220 --> 00:19:22.470]   I
[00:19:22.470 --> 00:19:22.630]   know
[00:19:22.630 --> 00:19:22.790]   he
[00:19:22.790 --> 00:19:22.950]  'd
[00:19:22.950 --> 00:19:23.430]   been
[00:19:23.430 --> 00:19:23.860]   talking
[00:19:23.860 --> 00:19:24.020]   to
[00:19:24.020 --> 00:19:24.270]   one
[00:19:24.270 --> 00:19:24.430]   or
[00:19:24.430 --> 00:19:24.680]   two
[00:19:24.680 --> 00:19:25.330]   parents
[00:19:25.330 --> 00:19:25.510]   one
[00:19:25.510 --> 00:19:25.760]   was
[00:19:25.760 --> 00:19:25.840]   a
[00:19:25.840 --> 00:19:25.910]   v
[00:19:25.910 --> 00:19:26.020]  c
[00:19:26.020 --> 00:19:26.250]   one
[00:19:26.250 --> 00:19:26.820]   was
[00:19:26.820 --> 00:19:26.880]   like
[00:19:26.880 --> 00:19:26.990]   an
[00:19:26.990 --> 00:19:27.400]   early
[00:19:27.400 --> 00:19:27.840]   goog
[00:19:27.840 --> 00:19:28.060]  ler
[00:19:28.060 --> 00:19:28.230]   and
[00:19:28.230 --> 00:19:28.310]   i
[00:19:28.310 --> 00:19:28.640]   knew
[00:19:28.640 --> 00:19:28.970]   they
[00:19:28.970 --> 00:19:29.220]   had
[00:19:29.220 --> 00:19:29.300]   a
[00:19:29.300 --> 00:19:29.550]   lot
[00:19:29.550 --> 00:19:29.730]   of
[00:19:29.730 --> 00:19:30.120]   money
[00:19:30.120 --> 00:19:30.370]   and
[00:19:30.370 --> 00:19:30.700]   they
[00:19:30.700 --> 00:19:31.450]   expressed
[00:19:31.450 --> 00:19:32.240]   interest
[00:19:32.240 --> 00:19:32.270]   in
[00:19:32.270 --> 00:19:33.060]   investing
[00:19:33.060 --> 00:19:33.180]   if
[00:19:33.180 --> 00:19:33.430]   you
[00:19:33.430 --> 00:19:33.930]   wanted
[00:19:33.930 --> 00:19:34.090]   to
[00:19:34.090 --> 00:19:34.420]   take
[00:19:34.420 --> 00:19:34.830]   money
[00:19:34.830 --> 00:19:35.330]   wanted
[00:19:35.330 --> 00:19:35.490]   to
[00:19:35.490 --> 00:19:35.900]   scale
[00:19:35.900 --> 00:19:36.070]   it
[00:19:36.070 --> 00:19:36.300]   out
[00:19:36.300 --> 00:19:36.690]   and
[00:19:36.690 --> 00:19:36.810]   and
[00:19:36.810 --> 00:19:36.890]   i
[00:19:36.890 --> 00:19:37.140]   was
[00:19:37.140 --> 00:19:37.470]   like
[00:19:37.470 --> 00:19:37.750]   you
[00:19:37.750 --> 00:19:38.050]   know
[00:19:38.050 --> 00:19:38.540]  .
[00:19:38.540 --> 00:19:38.650]   I
[00:19:38.650 --> 00:19:39.310]   can
[00:19:39.310 --> 00:19:39.430]   see
[00:19:39.430 --> 00:19:39.530]   an
[00:19:39.530 --> 00:19:40.420]   argument
[00:19:40.420 --> 00:19:40.810]   why
[00:19:40.810 --> 00:19:41.190]   this
[00:19:41.190 --> 00:19:41.740]   thing
[00:19:41.740 --> 00:19:42.300]   could
[00:19:42.300 --> 00:19:42.510]   be
[00:19:42.510 --> 00:19:42.900]  .
[00:19:42.900 --> 00:19:43.510]   Value
[00:19:43.510 --> 00:19:43.550]   that
[00:19:43.550 --> 00:19:43.780]   like
[00:19:43.780 --> 00:19:43.840]   a
[00:19:43.840 --> 00:19:44.410]   quarter
[00:19:44.410 --> 00:19:44.780]   million
[00:19:44.780 --> 00:19:44.980]   but
[00:19:44.980 --> 00:19:45.040]   i
[00:19:45.040 --> 00:19:45.540]   was
[00:19:45.540 --> 00:19:45.790]   looking
[00:19:45.790 --> 00:19:46.250]   argument
[00:19:46.250 --> 00:19:46.450]   why
[00:19:46.450 --> 00:19:46.790]   would
[00:19:46.790 --> 00:19:46.920]   be
[00:19:46.920 --> 00:19:47.330]   better
[00:19:47.330 --> 00:19:47.480]   to
[00:19:47.480 --> 00:19:47.730]   have
[00:19:47.730 --> 00:19:47.790]   a
[00:19:47.790 --> 00:19:48.260]   million
[00:19:48.260 --> 00:19:48.580]  .
[00:19:49.180 --> 00:19:49.180]  
[00:19:49.180 --> 00:19:49.400]   I
[00:19:49.400 --> 00:19:49.550]   think
[00:19:49.550 --> 00:19:49.800]   half
[00:19:49.800 --> 00:19:49.850]   a
[00:19:49.850 --> 00:19:50.280]   million
[00:19:50.280 --> 00:19:50.400]   is
[00:19:50.400 --> 00:19:50.940]   probably
[00:19:50.940 --> 00:19:51.310]   pretty
[00:19:51.310 --> 00:19:51.940]   reasonable
[00:19:51.940 --> 00:19:52.190]   based
[00:19:52.190 --> 00:19:52.310]   on
[00:19:52.310 --> 00:19:52.490]   his
[00:19:52.490 --> 00:19:52.920]   revenue
[00:19:52.920 --> 00:19:53.150]   and
[00:19:53.150 --> 00:19:53.720]   everything
[00:19:53.720 --> 00:19:53.870]   is
[00:19:53.870 --> 00:19:53.900]   a
[00:19:53.900 --> 00:19:54.080]   lot
[00:19:54.080 --> 00:19:54.200]   of
[00:19:54.200 --> 00:19:54.360]   risk
[00:19:54.360 --> 00:19:54.740]   is
[00:19:54.740 --> 00:19:54.790]   not
[00:19:54.790 --> 00:19:54.800]   a
[00:19:54.800 --> 00:19:55.040]   risk
[00:19:55.040 --> 00:19:55.220]   but
[00:19:55.220 --> 00:19:55.280]   i
[00:19:55.280 --> 00:19:55.710]   think
[00:19:55.710 --> 00:19:55.830]   it
[00:19:55.830 --> 00:19:55.920]  's
[00:19:55.920 --> 00:19:56.200]   fairly
[00:19:56.200 --> 00:19:56.860]   reasonable
[00:19:56.860 --> 00:19:56.940]   so
[00:19:56.940 --> 00:19:57.060]   if
[00:19:57.060 --> 00:19:57.120]   i
[00:19:57.120 --> 00:19:57.300]   get
[00:19:57.300 --> 00:19:57.720]   greedy
[00:19:57.720 --> 00:19:57.850]   and
[00:19:57.850 --> 00:19:57.910]   i
[00:19:57.910 --> 00:19:58.080]   say
[00:19:58.080 --> 00:19:58.270]   hey
[00:19:58.270 --> 00:19:58.330]   i
[00:19:58.330 --> 00:19:58.530]  'll
[00:19:58.530 --> 00:19:58.750]   give
[00:19:58.750 --> 00:19:58.930]   you
[00:19:58.930 --> 00:19:59.280]   fifty
[00:19:59.280 --> 00:19:59.730]   thousand
[00:19:59.730 --> 00:19:59.910]   for
[00:19:59.910 --> 00:20:00.280]   twenty
[00:20:00.280 --> 00:20:00.720]   percent
[00:20:00.720 --> 00:20:00.830]   he
[00:20:00.830 --> 00:20:00.950]  's
[00:20:00.950 --> 00:20:01.260]   gonna
[00:20:01.260 --> 00:20:01.380]   be
[00:20:01.380 --> 00:20:01.950]   like
[00:20:01.950 --> 00:20:02.070]   and
[00:20:02.070 --> 00:20:02.240]   now
[00:20:02.240 --> 00:20:02.530]   maybe
[00:20:02.530 --> 00:20:02.580]   i
[00:20:02.580 --> 00:20:02.920]   should
[00:20:02.920 --> 00:20:03.030]   go
[00:20:03.030 --> 00:20:03.260]   talk
[00:20:03.260 --> 00:20:03.370]   to
[00:20:03.370 --> 00:20:03.670]   these
[00:20:03.670 --> 00:20:03.970]   other
[00:20:03.970 --> 00:20:04.180]   guys
[00:20:04.180 --> 00:20:04.350]   and
[00:20:04.350 --> 00:20:04.580]   some
[00:20:04.580 --> 00:20:04.810]   like
[00:20:04.810 --> 00:20:05.210]   alright
[00:20:05.210 --> 00:20:05.460]  .
[00:20:05.460 --> 00:20:05.550]   I
[00:20:05.550 --> 00:20:05.730]  'm
[00:20:05.730 --> 00:20:06.190]   like
[00:20:06.190 --> 00:20:06.210]   a
[00:20:06.210 --> 00:20:06.750]   really
[00:20:06.750 --> 00:20:07.120]   fair
[00:20:07.120 --> 00:20:07.630]   offer
[00:20:07.630 --> 00:20:07.900]  .
[00:20:08.660 --> 00:20:08.860]  
[00:20:08.860 --> 00:20:08.890]   Fif
[00:20:08.890 --> 00:20:08.990]  ty
[00:20:08.990 --> 00:20:09.520]   thousand
[00:20:09.520 --> 00:20:10.070]   ten
[00:20:10.070 --> 00:20:10.180]   percent
[00:20:10.180 --> 00:20:10.310]   or
[00:20:10.310 --> 00:20:10.650]   done
[00:20:10.650 --> 00:20:10.770]   you
[00:20:10.770 --> 00:20:11.030]   know
[00:20:11.030 --> 00:20:11.290]   like
[00:20:11.290 --> 00:20:11.410]   i
[00:20:11.410 --> 00:20:11.550]   don
[00:20:11.550 --> 00:20:11.680]  't
[00:20:11.680 --> 00:20:11.940]   want
[00:20:11.940 --> 00:20:12.070]   to
[00:20:12.070 --> 00:20:12.410]   think
[00:20:12.410 --> 00:20:12.730]   about
