
[00:00:00.660 --> 00:00:09.820]   Music
[00:12:05.430 --> 00:12:05.680]   listen
[00:12:05.680 --> 00:12:05.800]   to
[00:12:05.800 --> 00:12:06.070]   some
[00:12:06.070 --> 00:12:06.160]   of
[00:12:06.160 --> 00:12:06.470]   these
[00:12:06.470 --> 00:12:06.900]   earlier
[00:12:06.900 --> 00:12:07.520]   interviews
[00:12:07.520 --> 00:12:07.760]   with
[00:12:07.760 --> 00:12:08.000]   Gabe
[00:12:08.000 --> 00:12:08.120]  ,
[00:12:08.120 --> 00:12:08.180]   '
[00:12:08.180 --> 00:12:08.500]  cause
[00:12:08.500 --> 00:12:08.780]   they
[00:12:08.780 --> 00:12:08.910]  're
[00:12:08.910 --> 00:12:09.090]   all
[00:12:09.090 --> 00:12:09.540]   really
[00:12:09.540 --> 00:12:09.580]   uh
[00:12:09.580 --> 00:12:09.640]   I
[00:12:09.640 --> 00:12:09.700]   I
[00:12:09.700 --> 00:12:10.070]   think
[00:12:10.070 --> 00:12:10.250]   some
[00:12:10.250 --> 00:12:10.370]   of
[00:12:10.370 --> 00:12:10.550]   our
[00:12:10.550 --> 00:12:10.790]   best
[00:12:10.790 --> 00:12:11.410]   interviews
[00:12:11.410 --> 00:12:11.590]   and
[00:12:11.590 --> 00:12:11.840]   and
[00:12:11.840 --> 00:12:12.080]   great
[00:12:12.080 --> 00:12:12.920]   stories
[00:12:12.920 --> 00:12:12.960]  .
[00:12:12.960 --> 00:12:13.170]   But
[00:12:13.170 --> 00:12:13.520]   the
[00:12:13.520 --> 00:12:13.820]   other
[00:12:13.820 --> 00:12:14.080]   thing
[00:12:14.080 --> 00:12:14.370]   that
[00:12:14.370 --> 00:12:14.570]   you
[00:12:14.570 --> 00:12:14.710]   um
[00:12:14.710 --> 00:12:15.010]   that
[00:12:15.010 --> 00:12:15.060]   I
[00:12:15.060 --> 00:12:15.410]   think
[00:12:15.410 --> 00:12:15.630]   is
[00:12:15.630 --> 00:12:15.920]   worth
[00:12:15.920 --> 00:12:16.390]   getting
[00:12:16.390 --> 00:12:16.670]   into
[00:12:16.670 --> 00:12:16.740]   a
[00:12:16.740 --> 00:12:17.160]   little
[00:12:17.160 --> 00:12:17.370]   bit
[00:12:17.370 --> 00:12:17.490]   is
[00:12:17.490 --> 00:12:18.080]   you
[00:12:18.080 --> 00:12:18.340]   invested
[00:12:18.340 --> 00:12:18.420]   in
[00:12:18.420 --> 00:12:18.490]   a
[00:12:18.490 --> 00:12:18.700]   lot
[00:12:18.700 --> 00:12:18.840]   of
[00:12:18.840 --> 00:12:19.260]   start
[00:12:19.260 --> 00:12:19.260]  -
[00:12:19.260 --> 00:12:19.470]  ups
[00:12:19.470 --> 00:12:19.660]   or
[00:12:19.660 --> 00:12:19.750]   an
[00:12:19.750 --> 00:12:19.990]   and
[00:12:19.990 --> 00:12:20.100]   or
[00:12:20.100 --> 00:12:20.520]   advise
[00:12:20.520 --> 00:12:20.590]   a
[00:12:20.590 --> 00:12:20.940]   bunch
[00:12:20.940 --> 00:12:21.080]   of
[00:12:21.080 --> 00:12:21.700]   different
[00:12:21.700 --> 00:12:22.130]   start
[00:12:22.130 --> 00:12:22.180]  -
[00:12:22.180 --> 00:12:22.340]  ups
[00:12:22.340 --> 00:12:22.930]  .
[00:12:22.930 --> 00:12:23.020]   And
[00:12:23.020 --> 00:12:23.270]   that
[00:12:23.270 --> 00:12:23.760]   seems
[00:12:23.760 --> 00:12:23.870]   to
[00:12:23.870 --> 00:12:24.110]  ,
[00:12:24.110 --> 00:12:24.360]   you
[00:12:24.360 --> 00:12:24.620]   know
[00:12:24.620 --> 00:12:24.830]   wh
[00:12:24.830 --> 00:12:25.120]  ,
[00:12:25.120 --> 00:12:25.140]   it
[00:12:25.140 --> 00:12:25.570]   would
[00:12:25.570 --> 00:12:26.340]   obviously
[00:12:26.340 --> 00:12:26.850]   inform
[00:12:26.850 --> 00:12:27.190]   your
[00:12:27.190 --> 00:12:27.860]   your
[00:12:27.860 --> 00:12:28.040]   expert
[00:12:28.040 --> 00:12:28.270]  ize
[00:12:28.270 --> 00:12:28.600]   or
[00:12:28.600 --> 00:12:29.070]   insight
[00:12:29.070 --> 00:12:29.230]   on
[00:12:29.230 --> 00:12:29.920]   traction
[00:12:29.920 --> 00:12:30.410]   right
[00:12:30.410 --> 00:12:30.520]  ,
[00:12:30.520 --> 00:12:30.600]   '
[00:12:30.600 --> 00:12:31.140]  cause
[00:12:31.140 --> 00:12:31.140]  
[00:12:31.140 --> 00:12:31.300]   you
[00:12:31.300 --> 00:12:31.460]  're
[00:12:31.460 --> 00:12:31.580]   not
[00:12:31.580 --> 00:12:31.930]   just
[00:12:31.930 --> 00:12:31.960]   it
[00:12:31.960 --> 00:12:32.040]  's
[00:12:32.040 --> 00:12:32.190]   not
[00:12:32.190 --> 00:12:32.400]   like
[00:12:32.400 --> 00:12:32.450]   a
[00:12:32.450 --> 00:12:32.770]   sample
[00:12:32.770 --> 00:12:33.030]   space
[00:12:33.030 --> 00:12:33.130]   of
[00:12:33.130 --> 00:12:33.290]   one
[00:12:33.290 --> 00:12:33.390]   or
[00:12:33.390 --> 00:12:33.550]   two
[00:12:33.550 --> 00:12:33.830]  .
[00:12:33.830 --> 00:12:33.850]   It
[00:12:33.850 --> 00:12:34.010]  's
[00:12:34.010 --> 00:12:34.070]   like
[00:12:34.070 --> 00:12:34.220]   well
[00:12:34.220 --> 00:12:34.250]   I
[00:12:34.250 --> 00:12:34.440]   tried
[00:12:34.440 --> 00:12:34.590]   this
[00:12:34.590 --> 00:12:34.750]   and
[00:12:34.750 --> 00:12:34.850]   this
[00:12:34.850 --> 00:12:35.140]   company
[00:12:35.140 --> 00:12:35.230]   and
[00:12:35.230 --> 00:12:35.250]   I
[00:12:35.250 --> 00:12:35.550]   tried
[00:12:35.550 --> 00:12:35.640]   these
[00:12:35.640 --> 00:12:35.890]   three
[00:12:35.890 --> 00:12:36.060]   things
[00:12:36.060 --> 00:12:36.210]   this
[00:12:36.210 --> 00:12:36.480]   company
[00:12:36.480 --> 00:12:36.590]   and
[00:12:36.590 --> 00:12:36.900]   whatever
[00:12:36.900 --> 00:12:37.180]  .
[00:12:37.180 --> 00:12:37.300]   It
[00:12:37.300 --> 00:12:37.320]  's
[00:12:37.320 --> 00:12:37.540]   like
[00:12:37.540 --> 00:12:37.720]   I
[00:12:37.720 --> 00:12:37.900]  've
[00:12:37.900 --> 00:12:38.020]   had
[00:12:38.020 --> 00:12:38.390]   numerous
[00:12:38.390 --> 00:12:39.180]   conversations
[00:12:39.180 --> 00:12:39.440]   with
[00:12:39.440 --> 00:12:39.610]   all
[00:12:39.610 --> 00:12:39.950]   these
[00:12:39.950 --> 00:12:40.160]   kind
[00:12:40.160 --> 00:12:40.340]   of
[00:12:40.340 --> 00:12:40.770]   startups
[00:12:40.770 --> 00:12:40.950]   and
[00:12:40.950 --> 00:12:41.350]   watch
[00:12:41.350 --> 00:12:41.500]   them
[00:12:41.500 --> 00:12:41.680]   try
[00:12:41.680 --> 00:12:42.070]   things
[00:12:42.070 --> 00:12:42.230]   and
[00:12:42.230 --> 00:12:42.470]   fail
[00:12:42.470 --> 00:12:42.690]   and
[00:12:42.690 --> 00:12:42.870]   try
[00:12:42.870 --> 00:12:43.140]   other
[00:12:43.140 --> 00:12:43.510]   things
[00:12:43.510 --> 00:12:43.760]   and
[00:12:43.760 --> 00:12:43.870]   see
[00:12:43.870 --> 00:12:44.240]   things
[00:12:44.240 --> 00:12:44.480]   work
[00:12:44.480 --> 00:12:44.830]  .
[00:12:44.830 --> 00:12:45.230]   So
[00:12:45.230 --> 00:12:45.350]   could
[00:12:45.350 --> 00:12:45.570]   you
[00:12:45.570 --> 00:12:45.940]   maybe
[00:12:45.940 --> 00:12:46.370]   talk
[00:12:46.370 --> 00:12:46.420]   to
[00:12:46.420 --> 00:12:46.510]   us
[00:12:46.510 --> 00:12:46.580]   a
[00:12:46.580 --> 00:12:47.060]   little
[00:12:47.060 --> 00:12:47.240]   bit
[00:12:47.240 --> 00:12:47.650]   about
[00:12:47.650 --> 00:12:47.680]   you
[00:12:47.680 --> 00:12:48.510]   know
[00:12:48.510 --> 00:12:48.550]   first
[00:12:48.550 --> 00:12:48.900]   give
[00:12:48.900 --> 00:12:49.000]   us
[00:12:49.000 --> 00:12:49.150]   an
[00:12:49.150 --> 00:12:49.450]   idea
[00:12:49.450 --> 00:12:49.750]   like
[00:12:49.750 --> 00:12:49.970]   how
[00:12:49.970 --> 00:12:50.270]   many
[00:12:50.270 --> 00:12:50.860]   startups
[00:12:50.860 --> 00:12:51.160]   have
[00:12:51.160 --> 00:12:51.230]   U
[00:12:51.230 --> 00:12:51.300]  _
[00:12:51.300 --> 00:12:51.440]  M
[00:12:51.440 --> 00:12:51.440]  _
[00:12:51.440 --> 00:12:51.510]  I
[00:12:51.510 --> 00:12:51.580]  _
[00:12:51.580 --> 00:12:51.650]  S
[00:12:51.650 --> 00:12:51.720]  _
[00:12:51.720 --> 00:12:52.310]   invested
[00:12:52.310 --> 00:12:52.520]   in
[00:12:52.520 --> 00:12:52.770]   and
[00:12:52.770 --> 00:12:53.110]   what
[00:12:53.110 --> 00:12:53.200]   has
[00:12:53.200 --> 00:12:53.500]   been
[00:12:53.500 --> 00:12:53.950]   sort
[00:12:53.950 --> 00:12:53.980]   of
[00:12:53.980 --> 00:12:54.250]   your
[00:12:54.250 --> 00:12:54.420]   um
[00:12:54.420 --> 00:12:55.140]   experience
[00:12:55.140 --> 00:12:55.660]   helping
[00:12:55.660 --> 00:12:55.960]   them
[00:12:55.960 --> 00:12:56.110]   on
[00:12:56.110 --> 00:12:56.250]   tr
[00:12:56.250 --> 00:12:56.400]   uh
[00:12:56.400 --> 00:12:56.780]   find
[00:12:56.780 --> 00:12:57.530]   contraction
[00:12:57.530 --> 00:12:57.680]   on
[00:12:57.680 --> 00:12:58.150]   their
[00:12:58.150 --> 00:12:58.270]   own
[00:12:58.270 --> 00:12:58.620]  ? [SPEAKER_TURN]
[00:12:59.060 --> 00:12:59.130]  
[00:12:59.130 --> 00:12:59.330]   Yeah
[00:12:59.330 --> 00:12:59.530]   so
[00:12:59.530 --> 00:12:59.590]  ,
[00:12:59.590 --> 00:12:59.720]   to
[00:12:59.720 --> 00:12:59.860]   the
[00:12:59.860 --> 00:13:00.440]   latter
[00:13:00.440 --> 00:13:00.650]   point
[00:13:00.650 --> 00:13:00.780]  ,
[00:13:00.780 --> 00:13:00.840]   I
[00:13:00.840 --> 00:13:01.110]   mean
[00:13:01.110 --> 00:13:01.310]   the
[00:13:01.310 --> 00:13:01.710]   reason
[00:13:01.710 --> 00:13:01.910]   why
[00:13:01.910 --> 00:13:01.970]   I
[00:13:01.970 --> 00:13:02.240]   read
[00:13:02.240 --> 00:13:02.510]   this
[00:13:02.510 --> 00:13:02.780]   book
[00:13:02.780 --> 00:13:02.910]   is
[00:13:02.910 --> 00:13:03.650]   essentially
[00:13:03.650 --> 00:13:03.920]   this
[00:13:03.920 --> 00:13:04.050]   is
[00:13:04.050 --> 00:13:04.250]   the
[00:13:04.250 --> 00:13:04.650]   common
[00:13:04.650 --> 00:13:04.980]   story
[00:13:04.980 --> 00:13:05.250]   that
[00:13:05.250 --> 00:13:05.720]   happens
[00:13:05.720 --> 00:13:05.950]   is
[00:13:05.950 --> 00:13:05.960]   you
[00:13:05.960 --> 00:13:06.670]  ,
[00:13:06.670 --> 00:13:06.680]   know
[00:13:06.680 --> 00:13:06.840]  ,
[00:13:06.840 --> 00:13:07.320]   people
[00:13:07.320 --> 00:13:07.710]   have
[00:13:07.710 --> 00:13:07.720]   a
[00:13:07.720 --> 00:13:08.040]   good
[00:13:08.040 --> 00:13:08.620]   product
[00:13:08.620 --> 00:13:08.930]   idea
[00:13:08.930 --> 00:13:09.520]  .
[00:13:09.520 --> 00:13:09.710]   They
[00:13:09.710 --> 00:13:09.740]  're
[00:13:09.740 --> 00:13:10.420]   following
[00:13:10.420 --> 00:13:10.630]   Globe
[00:13:10.630 --> 00:13:11.260]   and
[00:13:11.260 --> 00:13:11.560]   startup
[00:13:11.560 --> 00:13:11.940]   stuff
[00:13:11.940 --> 00:13:12.550]   nowadays
[00:13:12.550 --> 00:13:12.800]  .
[00:13:12.800 --> 00:13:13.130]   You
[00:13:13.130 --> 00:13:13.380]   know
[00:13:13.380 --> 00:13:13.410]  ,
[00:13:13.410 --> 00:13:13.810]   people
[00:13:13.810 --> 00:13:14.210]   launch
[00:13:14.210 --> 00:13:14.870]   traction
[00:13:14.870 --> 00:13:14.940]  's
[00:13:14.940 --> 00:13:15.000]   an
[00:13:15.000 --> 00:13:15.320]   after
[00:13:15.320 --> 00:13:15.860]  thought
[00:13:15.860 --> 00:13:16.060]   They
[00:13:16.060 --> 00:13:16.250]  .
[00:13:16.250 --> 00:13:16.290]   try
[00:13:16.290 --> 00:13:16.710]   a
[00:13:16.710 --> 00:13:16.720]   few
[00:13:16.720 --> 00:13:17.120]   things
[00:13:17.120 --> 00:13:17.240]  ,
[00:13:17.240 --> 00:13:17.650]   pretty
[00:13:17.650 --> 00:13:17.900]   much
[00:13:17.900 --> 00:13:18.250]   a
[00:13:18.250 --> 00:13:18.370]   random
[00:13:18.370 --> 00:13:18.620]   walk
[00:13:18.620 --> 00:13:18.760]   of
[00:13:18.760 --> 00:13:19.160]   things
[00:13:19.160 --> 00:13:19.350]   and
[00:13:19.350 --> 00:13:19.620]  ,
[00:13:19.620 --> 00:13:19.690]   you
[00:13:19.690 --> 00:13:19.950]   know
[00:13:19.950 --> 00:13:20.070]  ,
[00:13:20.070 --> 00:13:20.440]   and
[00:13:20.440 --> 00:13:20.540]   then
[00:13:20.540 --> 00:13:20.750]   don
[00:13:20.750 --> 00:13:20.870]  't
[00:13:20.870 --> 00:13:21.070]   get
[00:13:21.070 --> 00:13:21.470]   enough
[00:13:21.470 --> 00:13:22.000]   traction
[00:13:22.000 --> 00:13:22.290]  .
[00:13:22.290 --> 00:13:22.460]   They
[00:13:22.460 --> 00:13:22.740]   run
[00:13:22.740 --> 00:13:22.860]   out
[00:13:22.860 --> 00:13:23.010]   of
[00:13:23.010 --> 00:13:23.320]   money
[00:13:23.320 --> 00:13:23.520]   and
[00:13:23.520 --> 00:13:23.720]   the
[00:13:23.720 --> 00:13:24.190]   product
[00:13:24.190 --> 00:13:24.440]   dies
[00:13:24.440 --> 00:13:24.640]   And
[00:13:24.640 --> 00:13:25.080]  .
[00:13:25.080 --> 00:13:25.110]   this
[00:13:25.110 --> 00:13:25.240]   is
[00:13:25.240 --> 00:13:25.490]   what
[00:13:25.490 --> 00:13:25.720]   I
[00:13:25.720 --> 00:13:25.760]   saw
[00:13:25.760 --> 00:13:26.020]   over
[00:13:26.020 --> 00:13:26.220]   and
[00:13:26.220 --> 00:13:26.480]   over
[00:13:26.480 --> 00:13:26.800]   again
[00:13:26.800 --> 00:13:27.480]   personally
[00:13:27.480 --> 00:13:27.680]   And
[00:13:27.680 --> 00:13:28.140]  .
[00:13:28.140 --> 00:13:28.300]   they
[00:13:28.300 --> 00:13:28.340]   sad
[00:13:28.340 --> 00:13:28.920]   part
[00:13:28.920 --> 00:13:29.060]   about
[00:13:29.060 --> 00:13:29.060]  
[00:13:29.060 --> 00:13:29.260]   it
[00:13:29.260 --> 00:13:29.460]   is
[00:13:29.460 --> 00:13:29.760]   you
[00:13:29.760 --> 00:13:30.460]   know
[00:13:30.460 --> 00:13:30.540]   the
[00:13:30.540 --> 00:13:31.160]   product
[00:13:31.160 --> 00:13:31.340]   it
[00:13:31.340 --> 00:13:31.860]   often
[00:13:31.860 --> 00:13:32.240]   is
[00:13:32.240 --> 00:13:32.870]   actually
[00:13:32.870 --> 00:13:33.280]   good
[00:13:33.280 --> 00:13:33.670]   like
[00:13:33.670 --> 00:13:34.070]   it
[00:13:34.070 --> 00:13:34.340]   it
[00:13:34.340 --> 00:13:35.120]   probably
[00:13:35.120 --> 00:13:35.430]   could
[00:13:35.430 --> 00:13:35.910]   have
[00:13:35.910 --> 00:13:36.690]   succeeded
[00:13:36.690 --> 00:13:37.110]   if
[00:13:37.110 --> 00:13:37.380]   they
[00:13:37.380 --> 00:13:37.590]   had
[00:13:37.590 --> 00:13:38.210]   started
[00:13:38.210 --> 00:13:38.770]   traction
[00:13:38.770 --> 00:13:39.310]   earlier
[00:13:39.310 --> 00:13:39.460]   or
[00:13:39.460 --> 00:13:39.610]   or
[00:13:39.610 --> 00:13:39.760]   or
[00:13:39.760 --> 00:13:39.910]   at
[00:13:39.910 --> 00:13:40.300]   least
[00:13:40.300 --> 00:13:40.840]   applied
[00:13:40.840 --> 00:13:40.910]   a
[00:13:40.910 --> 00:13:41.690]   structured
[00:13:41.690 --> 00:13:42.460]   framework
[00:13:42.460 --> 00:13:42.540]   to
[00:13:42.540 --> 00:13:42.690]   it
[00:13:42.690 --> 00:13:43.130]  .
[00:13:43.130 --> 00:13:43.320]   So
[00:13:43.320 --> 00:13:43.320]   that
[00:13:43.320 --> 00:13:43.410]  's
[00:13:43.410 --> 00:13:43.600]   kind
[00:13:43.600 --> 00:13:43.690]   of
[00:13:43.690 --> 00:13:44.070]   the
[00:13:44.070 --> 00:13:44.120]   common
[00:13:44.120 --> 00:13:44.370]   story
[00:13:44.370 --> 00:13:44.500]   and
[00:13:44.500 --> 00:13:44.640]   you
[00:13:44.640 --> 00:13:44.780]  're
[00:13:44.780 --> 00:13:44.970]   kind
[00:13:44.970 --> 00:13:45.060]   of
[00:13:45.060 --> 00:13:45.400]   asking
[00:13:45.400 --> 00:13:45.490]   the
[00:13:45.490 --> 00:13:45.780]   second
[00:13:45.780 --> 00:13:46.160]   question
[00:13:46.160 --> 00:13:46.430]   about
[00:13:46.430 --> 00:13:46.610]   some
[00:13:46.610 --> 00:13:47.120]   methodology
[00:13:47.120 --> 00:13:47.310]   here
[00:13:47.310 --> 00:13:47.560]  .
[00:13:47.560 --> 00:13:47.940]   So
[00:13:47.940 --> 00:13:48.050]   yeah
[00:13:48.050 --> 00:13:48.130]   I
[00:13:48.130 --> 00:13:48.290]   um
[00:13:48.290 --> 00:13:48.370]   I
[00:13:48.370 --> 00:13:49.040]   invested
[00:13:49.040 --> 00:13:49.460]   about
[00:13:49.460 --> 00:13:49.960]   twelve
[00:13:49.960 --> 00:13:50.630]   startups
[00:13:50.630 --> 00:13:50.800]   I
[00:13:50.800 --> 00:13:51.410]   probably
[00:13:51.410 --> 00:13:52.560]   advised
[00:13:52.560 --> 00:13:53.550]   um
[00:13:53.550 --> 00:13:53.830]   how
[00:13:53.830 --> 00:13:54.020]   I
[00:13:54.020 --> 00:13:54.050]   don
[00:13:54.050 --> 00:13:54.190]  't
[00:13:54.190 --> 00:13:54.460]   know
[00:13:54.460 --> 00:13:54.820]   maybe
[00:13:54.820 --> 00:13:55.520]   thirty
[00:13:55.520 --> 00:13:55.570]   five
[00:13:55.570 --> 00:13:55.660]   or
[00:13:55.660 --> 00:13:56.310]   something
[00:13:56.310 --> 00:13:56.580]   like
[00:13:56.580 --> 00:13:56.860]   that
[00:13:56.860 --> 00:13:56.920]   s
[00:13:56.920 --> 00:13:57.570]   seriously
[00:13:57.570 --> 00:13:58.360]  .
[00:13:58.360 --> 00:13:58.900]   Um [SPEAKER_TURN]
[00:13:58.900 --> 00:13:58.920]   M
[00:13:58.920 --> 00:13:58.930]  m
[00:13:58.930 --> 00:13:58.930]  -
[00:13:58.930 --> 00:13:58.930]  h
[00:13:58.930 --> 00:13:58.960]  mm
[00:13:58.960 --> 00:13:59.040]  . [SPEAKER_TURN]
[00:13:59.120 --> 00:13:59.200]   more
[00:13:59.200 --> 00:13:59.360]   than
[00:13:59.360 --> 00:13:59.520]   that
[00:13:59.520 --> 00:13:59.980]  . [SPEAKER_TURN]
[00:13:59.980 --> 00:14:00.250]   Thirty
[00:14:00.250 --> 00:14:00.520]   thirty
[00:14:00.520 --> 00:14:00.700]   five
[00:14:00.700 --> 00:14:01.020]   serious
[00:14:01.020 --> 00:14:01.380]   advising
[00:14:01.380 --> 00:14:01.470]   so
[00:14:01.470 --> 00:14:01.570]   it
[00:14:01.570 --> 00:14:01.740]   wasn
[00:14:01.740 --> 00:14:01.830]  't
[00:14:01.830 --> 00:14:02.010]   like
[00:14:02.010 --> 00:14:02.190]   just
[00:14:02.190 --> 00:14:02.330]   one
[00:14:02.330 --> 00:14:02.550]   phone
[00:14:02.550 --> 00:14:02.730]   call
[00:14:02.730 --> 00:14:02.860]   or
[00:14:02.860 --> 00:14:03.130]   a
[00:14:03.130 --> 00:14:03.150]   couple
[00:14:03.150 --> 00:14:03.220]   of
[00:14:03.220 --> 00:14:03.450]   times
[00:14:03.450 --> 00:14:04.040]  . [SPEAKER_TURN]
[00:14:04.040 --> 00:14:04.040]  
[00:14:04.040 --> 00:14:04.120]   I
[00:14:04.120 --> 00:14:04.450]   mean
[00:14:04.450 --> 00:14:04.660]  ,
[00:14:04.660 --> 00:14:04.780]   it
[00:14:04.780 --> 00:14:04.950]   it
[00:14:04.950 --> 00:14:05.120]   it
[00:14:05.120 --> 00:14:05.620]   really
[00:14:05.620 --> 00:14:06.120]   varies
[00:14:06.120 --> 00:14:06.280]  ,
[00:14:06.280 --> 00:14:06.530]   you
[00:14:06.530 --> 00:14:06.890]   know
[00:14:06.890 --> 00:14:07.110]  .
[00:14:07.110 --> 00:14:07.360]   But
[00:14:07.360 --> 00:14:07.690]   like
[00:14:07.690 --> 00:14:07.740]   I
[00:14:07.740 --> 00:14:08.320]  've
[00:14:08.320 --> 00:14:08.350]   been
[00:14:08.350 --> 00:14:08.430]   I
[00:14:08.430 --> 00:14:08.510]   I
[00:14:08.510 --> 00:14:08.760]  've
[00:14:08.760 --> 00:14:09.090]   been
[00:14:09.090 --> 00:14:09.680]   holding
[00:14:09.680 --> 00:14:10.180]   office
[00:14:10.180 --> 00:14:10.600]   hours
[00:14:10.600 --> 00:14:10.770]   in
[00:14:10.770 --> 00:14:11.330]   Philly
[00:14:11.330 --> 00:14:11.520]   for
[00:14:11.520 --> 00:14:11.770]   the
[00:14:11.770 --> 00:14:12.400]   last
[00:14:12.400 --> 00:14:12.430]   many
[00:14:12.430 --> 00:14:12.890]   years
[00:14:12.890 --> 00:14:13.100]   And
[00:14:13.100 --> 00:14:13.350]  .
[00:14:13.350 --> 00:14:13.430]   I
[00:14:13.430 --> 00:14:13.600]   as
[00:14:13.600 --> 00:14:13.770]   an
[00:14:13.770 --> 00:14:14.360]   example
[00:14:14.360 --> 00:14:14.440]   I
[00:14:14.440 --> 00:14:14.690]  've
[00:14:14.690 --> 00:14:14.770]   I
[00:14:14.770 --> 00:14:15.090]  've
[00:14:15.090 --> 00:14:15.520]   hold
[00:14:15.520 --> 00:14:15.520]   um
[00:14:15.520 --> 00:14:16.020]   I
[00:14:16.020 --> 00:14:16.130]   think
[00:14:16.130 --> 00:14:16.330]   two
[00:14:16.330 --> 00:14:16.860]   hundred
[00:14:16.860 --> 00:14:17.110]   and
[00:14:17.110 --> 00:14:17.360]   ten
[00:14:17.360 --> 00:14:17.780]   slots
[00:14:17.780 --> 00:14:18.200]   now
[00:14:18.200 --> 00:14:18.220]   Um
[00:14:18.220 --> 00:14:18.450]  .
[00:14:18.450 --> 00:14:18.740]   and
[00:14:18.740 --> 00:14:18.870]   so
[00:14:18.870 --> 00:14:18.950]   a
[00:14:18.950 --> 00:14:19.200]   lot
[00:14:19.200 --> 00:14:19.630]   of
[00:14:19.630 --> 00:14:19.890]   those
[00:14:19.890 --> 00:14:20.040]   are
[00:14:20.040 --> 00:14:20.540]   repeat
[00:14:20.540 --> 00:14:21.300]   companies
[00:14:21.300 --> 00:14:21.600]   you
[00:14:21.600 --> 00:14:21.880]   know
[00:14:21.880 --> 00:14:22.210]   that
[00:14:22.210 --> 00:14:22.290]   I
[00:14:22.290 --> 00:14:22.560]  've
[00:14:22.560 --> 00:14:22.870]   been
[00:14:22.870 --> 00:14:23.710]   advising
[00:14:23.710 --> 00:14:23.740]   um
[00:14:23.740 --> 00:14:23.870]  ,
[00:14:23.870 --> 00:14:24.120]   but
[00:14:24.120 --> 00:14:24.460]   it
[00:14:24.460 --> 00:14:24.710]   in
[00:14:24.710 --> 00:14:24.770]   any
[00:14:24.770 --> 00:14:25.040]   case
[00:14:25.040 --> 00:14:25.210]   So
[00:14:25.210 --> 00:14:25.290]   I
[00:14:25.290 --> 00:14:25.610]   that
[00:14:25.610 --> 00:14:26.040]   there
[00:14:26.040 --> 00:14:26.280]  's
[00:14:26.280 --> 00:14:26.290]   a
[00:14:26.290 --> 00:14:26.530]   lot
[00:14:26.530 --> 00:14:26.730]   of
[00:14:26.730 --> 00:14:27.370]   personal
[00:14:27.370 --> 00:14:28.220]   experience
[00:14:28.220 --> 00:14:28.460]   but
[00:14:28.460 --> 00:14:28.990]   really
[00:14:28.990 --> 00:14:29.220]   the
[00:14:29.220 --> 00:14:29.540]   book
[00:14:29.540 --> 00:14:29.710]   is
[00:14:29.710 --> 00:14:30.130]   built
[00:14:30.130 --> 00:14:30.460]   more
[00:14:30.460 --> 00:14:30.960]   upon
[00:14:30.960 --> 00:14:31.210]   um
[00:14:31.210 --> 00:14:31.290]   yeah
[00:14:31.290 --> 00:14:31.620]   that
[00:14:31.620 --> 00:14:31.730]   that
[00:14:31.730 --> 00:14:32.280]   was
[00:14:32.280 --> 00:14:32.380]   a
[00:14:32.380 --> 00:14:32.530]   lot
[00:14:32.530 --> 00:14:32.700]   of
[00:14:32.700 --> 00:14:34.040]   struggles
[00:14:34.040 --> 00:14:34.040]  
[00:14:34.040 --> 00:14:34.090]   Uh
[00:14:34.090 --> 00:14:34.520]  ,
[00:14:34.520 --> 00:14:34.570]   but
[00:14:34.570 --> 00:14:34.800]   the
[00:14:34.800 --> 00:14:35.110]   book
[00:14:35.110 --> 00:14:35.500]   draws
[00:14:35.500 --> 00:14:35.580]   a
[00:14:35.580 --> 00:14:35.810]   lot
[00:14:35.810 --> 00:14:35.960]   on
[00:14:35.960 --> 00:14:36.670]   successes
[00:14:36.670 --> 00:14:36.820]  ,
[00:14:36.820 --> 00:14:36.970]   so
[00:14:36.970 --> 00:14:37.630]   those
[00:14:37.630 --> 00:14:37.910]   initial
[00:14:37.910 --> 00:14:38.700]   interviews
[00:14:38.700 --> 00:14:38.820]   I
[00:14:38.820 --> 00:14:39.010]   did
[00:14:39.010 --> 00:14:39.240]   in
[00:14:39.240 --> 00:14:40.110]   2009
