
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.310]   Just
[00:30:18.780 --> 00:30:19.700]  . [SPEAKER_TURN]
[00:30:19.700 --> 00:30:22.650]   Yeah
[00:30:22.650 --> 00:30:24.860]  . [SPEAKER_TURN]
[00:30:24.860 --> 00:30:24.990]   Let
[00:30:24.990 --> 00:30:25.080]  's
[00:30:25.080 --> 00:30:25.260]   just
[00:30:25.260 --> 00:30:25.390]   let
[00:30:25.390 --> 00:30:25.480]  's
[00:30:25.480 --> 00:30:25.670]   just
[00:30:25.670 --> 00:30:25.790]   say
[00:30:25.790 --> 00:30:25.950]   if
[00:30:25.950 --> 00:30:25.970]   if
[00:30:25.970 --> 00:30:26.030]   a
[00:30:26.030 --> 00:30:26.140]   lot
[00:30:26.140 --> 00:30:26.230]   of
[00:30:26.230 --> 00:30:26.540]   people
[00:30:26.540 --> 00:30:26.590]   in
[00:30:26.590 --> 00:30:26.910]   America
[00:30:26.910 --> 00:30:27.180]   became
[00:30:27.180 --> 00:30:27.670]   programmers
[00:30:27.670 --> 00:30:27.770]   it
[00:30:27.770 --> 00:30:28.060]   could
[00:30:28.060 --> 00:30:28.170]   make
[00:30:28.170 --> 00:30:28.210]   a
[00:30:28.210 --> 00:30:28.690]   difference
[00:30:28.690 --> 00:30:28.750]   to
[00:30:28.750 --> 00:30:28.880]   the
[00:30:28.880 --> 00:30:29.330]   economy
[00:30:29.330 --> 00:30:29.330]  .
[00:30:29.330 --> 00:30:29.600]   Like
[00:30:29.600 --> 00:30:29.700]   it
[00:30:29.700 --> 00:30:29.830]   could
[00:30:29.830 --> 00:30:30.000]   make
[00:30:30.000 --> 00:30:30.600]   us [SPEAKER_TURN]
[00:30:30.640 --> 00:30:30.710]  
[00:30:30.710 --> 00:30:30.890]   maybe
[00:30:30.890 --> 00:30:30.990]  ,
[00:30:30.990 --> 00:30:31.040]   I
[00:30:31.040 --> 00:30:31.140]  ,
[00:30:31.140 --> 00:30:31.390]   dunno
[00:30:31.390 --> 00:30:31.440]   I
[00:30:31.440 --> 00:30:31.590]  .
[00:30:31.590 --> 00:30:31.780]   mean
[00:30:31.780 --> 00:30:31.840]   I
[00:30:31.840 --> 00:30:31.890]   I
[00:30:31.890 --> 00:30:32.200]   wonder
[00:30:32.200 --> 00:30:32.450]   about
[00:30:32.450 --> 00:30:32.600]   the
[00:30:32.600 --> 00:30:32.850]   whole
[00:30:32.850 --> 00:30:33.160]   supply
[00:30:33.160 --> 00:30:33.310]   and
[00:30:33.310 --> 00:30:33.620]   demand
[00:30:33.620 --> 00:30:33.820]   that
[00:30:33.820 --> 00:30:33.870]   I
[00:30:33.870 --> 00:30:34.060]   mean
[00:30:34.060 --> 00:30:34.170]   it
[00:30:34.170 --> 00:30:34.320]  's
[00:30:34.320 --> 00:30:34.590]   like
[00:30:34.590 --> 00:30:34.670]   what
[00:30:34.670 --> 00:30:34.770]   it
[00:30:34.770 --> 00:30:34.920]  'll
[00:30:34.920 --> 00:30:35.440]   ultimately
[00:30:35.440 --> 00:30:35.530]   do
[00:30:35.530 --> 00:30:35.630]   is
[00:30:35.630 --> 00:30:35.830]   just
[00:30:35.830 --> 00:30:36.080]   bring
[00:30:36.080 --> 00:30:36.230]   the
[00:30:36.230 --> 00:30:36.590]   average
[00:30:36.590 --> 00:30:36.800]   wage
[00:30:36.800 --> 00:30:36.990]   wage
[00:30:36.990 --> 00:30:37.190]   down
[00:30:37.190 --> 00:30:37.480]  .
[00:30:37.480 --> 00:30:37.670]   Right
[00:30:37.670 --> 00:30:37.740]  ?
[00:30:37.740 --> 00:30:37.790]   I
[00:30:37.790 --> 00:30:37.980]   mean
[00:30:37.980 --> 00:30:38.200]   '
[00:30:38.200 --> 00:30:38.290]  cause
[00:30:38.290 --> 00:30:38.440]   the
[00:30:38.440 --> 00:30:38.690]   whole
[00:30:38.690 --> 00:30:38.740]   I
[00:30:38.740 --> 00:30:38.930]   mean
[00:30:38.930 --> 00:30:39.040]   uh
[00:30:39.040 --> 00:30:39.090]   i
[00:30:39.090 --> 00:30:39.290]   yeah
[00:30:39.290 --> 00:30:39.340]   I
[00:30:39.340 --> 00:30:39.440]  ,
[00:30:39.440 --> 00:30:39.640]   mean
[00:30:39.640 --> 00:30:39.790]   the
[00:30:39.790 --> 00:30:40.150]   reality
[00:30:40.150 --> 00:30:40.250]   is
[00:30:40.250 --> 00:30:40.350]   is
[00:30:40.350 --> 00:30:40.550]   that
[00:30:40.550 --> 00:30:40.760]   they
[00:30:40.760 --> 00:30:40.900]   all
[00:30:40.900 --> 00:30:41.150]   these
[00:30:41.150 --> 00:30:41.610]   companies
[00:30:41.610 --> 00:30:42.020]   saying
[00:30:42.020 --> 00:30:42.070]   we
[00:30:42.070 --> 00:30:42.170]   can
[00:30:42.170 --> 00:30:42.300]  't
[00:30:42.300 --> 00:30:42.470]   find
[00:30:42.470 --> 00:30:42.780]   enough
[00:30:42.780 --> 00:30:43.240]   technical
[00:30:43.240 --> 00:30:43.550]   people
[00:30:43.550 --> 00:30:43.660]   it
[00:30:43.660 --> 00:30:43.800]   you
[00:30:43.800 --> 00:30:44.050]   could
[00:30:44.050 --> 00:30:44.200]   you
[00:30:44.200 --> 00:30:44.300]   sh
[00:30:44.300 --> 00:30:44.450]   you
[00:30:44.450 --> 00:30:44.700]   wanna
[00:30:44.700 --> 00:30:44.850]   put
[00:30:44.850 --> 00:30:45.050]   hire
[00:30:45.050 --> 00:30:45.250]   hire
[00:30:45.250 --> 00:30:45.300]   '
[00:30:45.300 --> 00:30:45.400]  em
[00:30:45.400 --> 00:30:45.550]   for
[00:30:45.550 --> 00:30:45.600]   f
[00:30:45.600 --> 00:30:45.850]   sixty
[00:30:45.850 --> 00:30:46.260]   thousand
[00:30:46.260 --> 00:30:46.620]   dollars
[00:30:46.620 --> 00:30:46.670]   a
[00:30:46.670 --> 00:30:46.870]   year
[00:30:46.870 --> 00:30:47.020]   and
[00:30:47.020 --> 00:30:47.170]   not
[00:30:47.170 --> 00:30:47.330]   pay
[00:30:47.330 --> 00:30:47.370]   '
[00:30:47.370 --> 00:30:47.480]  em
[00:30:47.480 --> 00:30:47.520]   a
[00:30:47.520 --> 00:30:47.880]   hundred
[00:30:47.880 --> 00:30:48.030]   and
[00:30:48.030 --> 00:30:48.280]   fifty
[00:30:48.280 --> 00:30:48.690]   thousand
[00:30:48.690 --> 00:30:48.960]   years
[00:30:48.960 --> 00:30:49.040]  ,
[00:30:49.040 --> 00:30:49.380]   what
[00:30:49.380 --> 00:30:49.390]   you
[00:30:49.390 --> 00:30:49.740]   really
[00:30:49.740 --> 00:30:49.850]   say
[00:30:49.850 --> 00:30:50.000]  .
[00:30:50.000 --> 00:30:50.200]   They
[00:30:50.200 --> 00:30:50.380]  're
[00:30:50.380 --> 00:30:50.500]   out
[00:30:50.500 --> 00:30:50.840]   there
[00:30:50.840 --> 00:30:50.900]   you
[00:30:50.900 --> 00:30:51.060]  ,
[00:30:51.060 --> 00:30:51.200]   just
[00:30:51.200 --> 00:30:51.350]   don
[00:30:51.350 --> 00:30:51.700]  't
[00:30:51.700 --> 00:30:51.720]   wanna
[00:30:51.720 --> 00:30:51.850]   pay
[00:30:51.850 --> 00:30:51.940]   f
[00:30:51.940 --> 00:30:52.050]   pay
[00:30:52.050 --> 00:30:52.200]   the
[00:30:52.200 --> 00:30:52.450]   price
[00:30:52.450 --> 00:30:52.600]  .
[00:30:52.600 --> 00:30:52.700]   It
[00:30:52.700 --> 00:30:52.800]  's
[00:30:52.800 --> 00:30:53.030]   like
[00:30:53.030 --> 00:30:53.370]   every
[00:30:53.370 --> 00:30:53.610]   company
[00:30:53.610 --> 00:30:53.860]   wants
[00:30:53.860 --> 00:30:53.900]   lawyers
[00:30:53.900 --> 00:30:54.320]   if
[00:30:54.320 --> 00:30:54.660]   they
[00:30:54.660 --> 00:30:54.670]   can
[00:30:54.670 --> 00:30:54.860]   pay
[00:30:54.860 --> 00:30:54.870]   '
[00:30:54.870 --> 00:30:54.990]  em
[00:30:54.990 --> 00:30:55.220]   fifty
[00:30:55.220 --> 00:30:55.490]   bucks
[00:30:55.490 --> 00:30:55.600]   an
[00:30:55.600 --> 00:30:55.770]   hour
[00:30:55.770 --> 00:30:55.920]  .
[00:30:55.920 --> 00:30:55.970]   I
[00:30:55.970 --> 00:30:56.160]   mean
[00:30:56.160 --> 00:30:56.510]   every
[00:30:56.510 --> 00:30:56.570]   you
[00:30:56.570 --> 00:30:56.770]   know
[00:30:56.770 --> 00:30:56.940]   but
[00:30:56.940 --> 00:30:57.020]  ,
[00:30:57.020 --> 00:30:57.120]   it
[00:30:57.120 --> 00:30:57.220]  's
[00:30:57.220 --> 00:30:57.420]   like
[00:30:57.420 --> 00:30:57.470]   I
[00:30:57.470 --> 00:30:57.620]   don
[00:30:57.620 --> 00:30:57.720]  't
[00:30:57.720 --> 00:30:57.970]   wanna
[00:30:57.970 --> 00:30:58.120]   pay
[00:30:58.120 --> 00:30:58.170]   a
[00:30:58.170 --> 00:30:58.530]   hundred
[00:30:58.530 --> 00:30:58.990]   dollars
[00:30:58.990 --> 00:30:59.070]   an
[00:30:59.070 --> 00:30:59.220]   hour
[00:30:59.220 --> 00:30:59.340]  .
[00:30:59.340 --> 00:30:59.440]   It
[00:30:59.440 --> 00:30:59.560]  's
[00:30:59.560 --> 00:31:00.640]   like
[00:31:00.640 --> 00:31:00.680]  
[00:31:00.680 --> 00:31:00.810]   That
[00:31:00.810 --> 00:31:00.890]  's
[00:31:00.890 --> 00:31:01.320]   ultimately
[00:31:01.320 --> 00:31:01.490]   what
[00:31:01.490 --> 00:31:01.880]   companies
[00:31:01.880 --> 00:31:02.270]   companies
[00:31:02.270 --> 00:31:02.350]   do
[00:31:02.350 --> 00:31:02.520]  .
[00:31:02.520 --> 00:31:02.530]   I
[00:31:02.530 --> 00:31:02.690]   read
[00:31:02.690 --> 00:31:02.730]   a
[00:31:02.730 --> 00:31:02.950]   great
[00:31:02.950 --> 00:31:03.310]   article
[00:31:03.310 --> 00:31:03.470]   about
[00:31:03.470 --> 00:31:03.640]   this
[00:31:03.640 --> 00:31:03.770]   not
[00:31:03.770 --> 00:31:03.900]   too
[00:31:03.900 --> 00:31:04.070]   long
[00:31:04.070 --> 00:31:04.200]   ago
[00:31:04.200 --> 00:31:04.330]  .
[00:31:04.330 --> 00:31:04.460]   And
[00:31:04.460 --> 00:31:04.540]   we
[00:31:04.540 --> 00:31:04.670]  're
[00:31:04.670 --> 00:31:05.120]   talking
[00:31:05.120 --> 00:31:05.190]   about
[00:31:05.190 --> 00:31:05.370]   how
[00:31:05.370 --> 00:31:05.450]   you
[00:31:05.450 --> 00:31:05.530]  ,
[00:31:05.530 --> 00:31:05.710]   know
[00:31:05.710 --> 00:31:05.790]  ,
[00:31:05.790 --> 00:31:06.250]   companies
[00:31:06.250 --> 00:31:06.600]   constantly
[00:31:06.600 --> 00:31:06.950]   complain
[00:31:06.950 --> 00:31:07.170]   about
[00:31:07.170 --> 00:31:07.340]   this
[00:31:07.340 --> 00:31:07.510]   They
[00:31:07.510 --> 00:31:07.640]  .
[00:31:07.640 --> 00:31:08.130]   constantly
[00:31:08.130 --> 00:31:08.330]   wonder
[00:31:08.330 --> 00:31:08.580]  ,
[00:31:08.580 --> 00:31:08.600]   well
[00:31:08.600 --> 00:31:08.660]   we
[00:31:08.660 --> 00:31:08.870]   can
[00:31:08.870 --> 00:31:09.020]  't
[00:31:09.020 --> 00:31:09.040]   find
[00:31:09.040 --> 00:31:09.330]   enough
[00:31:09.330 --> 00:31:09.430]   you
[00:31:09.430 --> 00:31:09.510]  ,
[00:31:09.510 --> 00:31:09.680]   know
[00:31:09.680 --> 00:31:09.840]  ,
[00:31:09.840 --> 00:31:10.110]   talented
[00:31:10.110 --> 00:31:10.410]   people
[00:31:10.410 --> 00:31:10.470]  ,
[00:31:10.470 --> 00:31:10.760]   enough
[00:31:10.760 --> 00:31:11.010]   trained
[00:31:11.010 --> 00:31:11.270]   people
[00:31:11.270 --> 00:31:11.530]   enough
[00:31:11.530 --> 00:31:11.640]  ,
[00:31:11.640 --> 00:31:12.250]   technical
[00:31:12.250 --> 00:31:12.260]   people
[00:31:12.260 --> 00:31:12.390]   The
[00:31:12.390 --> 00:31:12.520]  .
[00:31:12.520 --> 00:31:12.820]   reality
[00:31:12.820 --> 00:31:12.900]   is
[00:31:12.900 --> 00:31:13.070]   they
[00:31:13.070 --> 00:31:13.330]  're
[00:31:13.330 --> 00:31:13.360]   out
[00:31:13.360 --> 00:31:13.550]   there
[00:31:13.550 --> 00:31:13.720]   they
[00:31:13.720 --> 00:31:13.890]   just
[00:31:13.890 --> 00:31:14.030]   don
[00:31:14.030 --> 00:31:14.100]  't
[00:31:14.100 --> 00:31:14.330]   wanna
[00:31:14.330 --> 00:31:14.450]   pay
[00:31:14.450 --> 00:31:14.530]   it
[00:31:14.530 --> 00:31:14.660]  .
[00:31:14.660 --> 00:31:14.960]   They
[00:31:14.960 --> 00:31:15.040]   don
[00:31:15.040 --> 00:31:15.040]  't
[00:31:15.040 --> 00:31:15.260]   wanna
[00:31:15.260 --> 00:31:15.390]   pay
[00:31:15.390 --> 00:31:15.520]   the
[00:31:15.520 --> 00:31:15.560]   g
[00:31:15.560 --> 00:31:15.860]   the
[00:31:15.860 --> 00:31:16.120]   prevailing
[00:31:16.120 --> 00:31:16.290]   rate
[00:31:16.290 --> 00:31:16.980]  .
[00:31:16.980 --> 00:31:17.020]   And
[00:31:17.020 --> 00:31:17.070]   so
[00:31:17.070 --> 00:31:17.260]   they
[00:31:17.260 --> 00:31:17.500]   wanna
[00:31:17.500 --> 00:31:17.740]   bring
[00:31:17.740 --> 00:31:17.830]   in
[00:31:17.830 --> 00:31:18.120]   people
[00:31:18.120 --> 00:31:18.210]   in
[00:31:18.210 --> 00:31:18.600]   overseas
[00:31:18.600 --> 00:31:18.690]   or
[00:31:18.690 --> 00:31:18.880]   they
[00:31:18.880 --> 00:31:19.120]   wanna
[00:31:19.120 --> 00:31:19.260]   get
[00:31:19.260 --> 00:31:19.450]   more
[00:31:19.450 --> 00:31:19.740]   people
[00:31:19.740 --> 00:31:19.930]   into
[00:31:19.930 --> 00:31:20.020]   it
[00:31:20.020 --> 00:31:20.110]   so
[00:31:20.110 --> 00:31:20.220]   we
[00:31:20.220 --> 00:31:20.340]   can
[00:31:20.340 --> 00:31:20.610]   bring
[00:31:20.610 --> 00:31:20.720]   the
[00:31:20.720 --> 00:31:20.960]   price
[00:31:20.960 --> 00:31:21.150]   down
[00:31:21.150 --> 00:31:21.290]  .
[00:31:21.290 --> 00:31:21.480]   That
[00:31:21.480 --> 00:31:21.570]  's
[00:31:21.570 --> 00:31:21.860]   simple
[00:31:21.860 --> 00:31:22.000]   how
[00:31:22.000 --> 00:31:22.290]   supply
[00:31:22.290 --> 00:31:22.580]   demand
[00:31:22.580 --> 00:31:22.820]   works
[00:31:22.820 --> 00:31:23.110]  .
[00:31:23.110 --> 00:31:23.490]   And
[00:31:23.490 --> 00:31:23.560]   uh
[00:31:23.560 --> 00:31:23.690]   also
[00:31:23.690 --> 00:31:24.000]   allows
[00:31:24.000 --> 00:31:24.300]   them
[00:31:24.300 --> 00:31:24.350]   to
[00:31:24.350 --> 00:31:24.560]   blame
[00:31:24.560 --> 00:31:24.710]   any
[00:31:24.710 --> 00:31:25.120]   failings
[00:31:25.120 --> 00:31:25.220]   it
[00:31:25.220 --> 00:31:25.320]  's
[00:31:25.320 --> 00:31:25.420]  ,
[00:31:25.420 --> 00:31:25.620]   like
[00:31:25.620 --> 00:31:25.730]  ,
[00:31:25.730 --> 00:31:25.920]   well
[00:31:25.920 --> 00:31:26.020]   we
[00:31:26.020 --> 00:31:26.220]   just
[00:31:26.220 --> 00:31:26.530]   couldn
[00:31:26.530 --> 00:31:26.630]  't
[00:31:26.630 --> 00:31:26.860]   find
[00:31:26.860 --> 00:31:26.980]   the
[00:31:26.980 --> 00:31:27.520]   technical
[00:31:27.520 --> 00:31:27.770]   people
[00:31:27.770 --> 00:31:27.910]  .
[00:31:27.910 --> 00:31:28.010]   It
[00:31:28.010 --> 00:31:28.110]  's
[00:31:28.110 --> 00:31:28.250]   not
[00:31:28.250 --> 00:31:28.620]   my
[00:31:28.620 --> 00:31:28.940]   fault
[00:31:28.940 --> 00:31:29.020]  .
[00:31:29.020 --> 00:31:29.120]   You
[00:31:29.120 --> 00:31:29.450]   know
[00:31:29.450 --> 00:31:29.530]  .
[00:31:29.530 --> 00:31:29.710]   I
[00:31:29.710 --> 00:31:29.840]   mean
[00:31:29.840 --> 00:31:29.900]   I
[00:31:29.900 --> 00:31:29.990]   I
[00:31:29.990 --> 00:31:30.080]  'm
[00:31:30.080 --> 00:31:30.260]   not
[00:31:30.260 --> 00:31:30.640]   saying
[00:31:30.640 --> 00:31:30.640]  
[00:31:30.640 --> 00:31:30.740]   it
[00:31:30.740 --> 00:31:30.800]  's
[00:31:30.800 --> 00:31:30.880]   it
[00:31:30.880 --> 00:31:30.980]  's
[00:31:30.980 --> 00:31:31.040]   it
[00:31:31.040 --> 00:31:31.120]  's
[00:31:31.120 --> 00:31:31.160]   y
[00:31:31.160 --> 00:31:31.240]   it
[00:31:31.240 --> 00:31:31.320]  's
[00:31:31.320 --> 00:31:31.750]   complete
[00:31:31.750 --> 00:31:31.900]   black
[00:31:31.900 --> 00:31:32.020]   and
[00:31:32.020 --> 00:31:32.240]   white
[00:31:32.240 --> 00:31:32.320]   an
[00:31:32.320 --> 00:31:32.400]   uh
[00:31:32.400 --> 00:31:32.530]   but
[00:31:32.530 --> 00:31:32.570]   I
[00:31:32.570 --> 00:31:32.790]   think
[00:31:32.790 --> 00:31:32.960]   you
[00:31:32.960 --> 00:31:33.090]   have
[00:31:33.090 --> 00:31:33.230]   to
[00:31:33.230 --> 00:31:33.430]   factor
[00:31:33.430 --> 00:31:33.650]   those
[00:31:33.650 --> 00:31:33.910]   things
[00:31:33.910 --> 00:31:33.990]   in
[00:31:33.990 --> 00:31:34.300]  .
[00:31:34.300 --> 00:31:34.330]   And
[00:31:34.330 --> 00:31:34.540]   and
[00:31:34.540 --> 00:31:34.580]   I
[00:31:34.580 --> 00:31:34.790]  'm
[00:31:34.790 --> 00:31:34.840]   not
[00:31:34.840 --> 00:31:35.050]   saying
[00:31:35.050 --> 00:31:35.370]   that
[00:31:35.370 --> 00:31:35.440]   there
[00:31:35.440 --> 00:31:35.760]   shouldn
[00:31:35.760 --> 00:31:35.820]  't
[00:31:35.820 --> 00:31:35.900]   be
[00:31:35.900 --> 00:31:36.080]   more
[00:31:36.080 --> 00:31:36.330]   people
[00:31:36.330 --> 00:31:36.550]   going
[00:31:36.550 --> 00:31:36.630]   to
[00:31:36.630 --> 00:31:37.150]   programming
[00:31:37.150 --> 00:31:37.280]   '
[00:31:37.280 --> 00:31:37.370]  cause
[00:31:37.370 --> 00:31:37.450]   it
[00:31:37.450 --> 00:31:37.580]  'll
[00:31:37.580 --> 00:31:37.800]   lower
[00:31:37.800 --> 00:31:37.930]   the
[00:31:37.930 --> 00:31:38.230]   overall
[00:31:38.230 --> 00:31:38.450]   wages
[00:31:38.450 --> 00:31:38.590]  .
[00:31:38.590 --> 00:31:38.620]   I
[00:31:38.620 --> 00:31:38.790]   mean
[00:31:38.790 --> 00:31:38.830]   I
[00:31:38.830 --> 00:31:39.050]   think
[00:31:39.050 --> 00:31:39.270]   there
[00:31:39.270 --> 00:31:39.350]  's
[00:31:39.350 --> 00:31:39.390]   a
[00:31:39.390 --> 00:31:39.700]   certain
[00:31:39.700 --> 00:31:39.950]   amount
[00:31:39.950 --> 00:31:40.030]   of
[00:31:40.030 --> 00:31:40.270]   slack
[00:31:40.270 --> 00:31:40.330]   in
[00:31:40.330 --> 00:31:40.470]   the
[00:31:40.470 --> 00:31:40.720]   market
[00:31:40.720 --> 00:31:41.120]  .
[00:31:41.120 --> 00:31:41.230]   But
[00:31:41.230 --> 00:31:41.680]   you
[00:31:41.680 --> 00:31:41.680]   know
[00:31:41.680 --> 00:31:41.740]   I
[00:31:41.740 --> 00:31:42.030]  ,
[00:31:42.030 --> 00:31:42.180]   just
[00:31:42.180 --> 00:31:42.320]   don
[00:31:42.320 --> 00:31:42.450]  't
[00:31:42.450 --> 00:31:42.790]   think
[00:31:42.790 --> 00:31:43.040]   that
[00:31:43.040 --> 00:31:43.300]   like
[00:31:43.300 --> 00:31:43.490]   you
[00:31:43.490 --> 00:31:43.750]   know
[00:31:43.750 --> 00:31:43.950]   like
[00:31:43.950 --> 00:31:44.330]   it
[00:31:44.330 --> 00:31:44.340]   was
[00:31:44.340 --> 00:31:44.460]   in
[00:31:44.460 --> 00:31:44.720]   late
[00:31:44.720 --> 00:31:44.910]   nin
[00:31:44.910 --> 00:31:45.240]  eties
[00:31:45.240 --> 00:31:45.500]   like
[00:31:45.500 --> 00:31:46.090]   everybody
[00:31:46.090 --> 00:31:46.220]  's
[00:31:46.220 --> 00:31:46.750]   suddenly
[00:31:46.750 --> 00:31:46.810]   a
[00:31:46.810 --> 00:31:47.000]   web
[00:31:47.000 --> 00:31:47.530]   designer
[00:31:47.530 --> 00:31:48.020]  .
[00:31:48.020 --> 00:31:48.020]   And
[00:31:48.020 --> 00:31:48.530]   what
[00:31:48.530 --> 00:31:48.590]   happened
[00:31:48.590 --> 00:31:49.140]  ? [SPEAKER_TURN]
[00:31:49.140 --> 00:31:50.770]   Yeah
[00:31:50.770 --> 00:31:55.260]  . [SPEAKER_TURN]
[00:31:55.260 --> 00:31:55.460]   Hold
[00:31:55.460 --> 00:31:55.510]   on
[00:31:55.510 --> 00:31:55.630]   are
[00:31:55.630 --> 00:31:55.710]  ,
[00:31:55.710 --> 00:31:55.830]   you
[00:31:55.830 --> 00:31:56.080]   saying
[00:31:56.080 --> 00:31:56.200]   the
[00:31:56.200 --> 00:31:56.440]   market
[00:31:56.440 --> 00:31:56.740]   crashed
[00:31:56.740 --> 00:31:57.070]   because
[00:31:57.070 --> 00:31:57.430]   everyone
[00:31:57.430 --> 00:31:57.610]   became
[00:31:57.610 --> 00:31:57.650]   a
[00:31:57.650 --> 00:31:57.770]   web
[00:31:57.770 --> 00:31:58.100]   designer
[00:31:58.100 --> 00:31:58.660]  ? [SPEAKER_TURN]
[00:31:59.340 --> 00:31:59.430]  
[00:31:59.430 --> 00:31:59.560]   when
[00:31:59.560 --> 00:31:59.720]   the
[00:31:59.720 --> 00:32:00.050]   market
[00:32:00.050 --> 00:32:00.650]   crashed
[00:32:00.650 --> 00:32:00.660]   then
[00:32:00.660 --> 00:32:00.770]  ,
[00:32:00.770 --> 00:32:00.870]   no
[00:32:00.870 --> 00:32:00.990]   No
[00:32:00.990 --> 00:32:01.150]  .
[00:32:01.150 --> 00:32:01.260]   it
[00:32:01.260 --> 00:32:01.590]   market
[00:32:01.590 --> 00:32:02.000]   crashed
[00:32:02.000 --> 00:32:02.030]   '
[00:32:02.030 --> 00:32:02.310]  cause
[00:32:02.310 --> 00:32:02.810]   everybody
[00:32:02.810 --> 00:32:03.010]   was
[00:32:03.010 --> 00:32:03.080]   he
[00:32:03.080 --> 00:32:03.240]   had
[00:32:03.240 --> 00:32:03.290]   a
[00:32:03.290 --> 00:32:03.510]   herd
[00:32:03.510 --> 00:32:04.010]   mentality
[00:32:04.010 --> 00:32:04.230]  ,
[00:32:04.230 --> 00:32:04.620]   everybody
[00:32:04.620 --> 00:32:05.060]   invested
[00:32:05.060 --> 00:32:05.170]   in
[00:32:05.170 --> 00:32:05.610]   internet
[00:32:05.610 --> 00:32:06.040]   stocks
[00:32:06.040 --> 00:32:06.050]  ,
[00:32:06.050 --> 00:32:06.370]   right
[00:32:06.370 --> 00:32:06.490]  .
[00:32:06.490 --> 00:32:06.780]   That
[00:32:06.780 --> 00:32:06.820]  's
[00:32:06.820 --> 00:32:06.980]   why
[00:32:06.980 --> 00:32:07.250]   when
[00:32:07.250 --> 00:32:07.700]   everybody
[00:32:07.700 --> 00:32:07.740]   d
[00:32:07.740 --> 00:32:07.970]   when
[00:32:07.970 --> 00:32:08.480]   everybody
[00:32:08.480 --> 00:32:08.690]   does
[00:32:08.690 --> 00:32:09.190]   something
[00:32:09.190 --> 00:32:09.310]  ,
[00:32:09.310 --> 00:32:09.480]   and
[00:32:09.480 --> 00:32:10.020]   especially
[00:32:10.020 --> 00:32:10.130]   in
[00:32:10.130 --> 00:32:10.300]   the
[00:32:10.300 --> 00:32:10.680]   trading
[00:32:10.680 --> 00:32:10.960]   world
[00:32:10.960 --> 00:32:11.230]   that
[00:32:11.230 --> 00:32:11.290]  's
[00:32:11.290 --> 00:32:11.340]   a
[00:32:11.340 --> 00:32:11.560]   good
[00:32:11.560 --> 00:32:11.780]   sign
[00:32:11.780 --> 00:32:11.890]   it
[00:32:11.890 --> 00:32:12.060]  's
[00:32:12.060 --> 00:32:12.220]   time
[00:32:12.220 --> 00:32:12.330]   to
[00:32:12.330 --> 00:32:12.590]   get
[00:32:12.590 --> 00:32:12.700]   the
[00:32:12.700 --> 00:32:12.870]   hell
[00:32:12.870 --> 00:32:13.030]   out
[00:32:13.030 --> 00:32:13.260]  .
[00:32:13.260 --> 00:32:13.550]   Right
[00:32:13.550 --> 00:32:13.630]  .
[00:32:13.630 --> 00:32:13.790]   And
[00:32:13.790 --> 00:32:13.940]   and
[00:32:13.940 --> 00:32:14.180]   so
[00:32:14.180 --> 00:32:14.560]   everybody
[00:32:14.560 --> 00:32:14.950]   because
[00:32:14.950 --> 00:32:15.060]   as
[00:32:15.060 --> 00:32:15.280]   soon
[00:32:15.280 --> 00:32:15.450]   as
[00:32:15.450 --> 00:32:15.890]   everybody
[00:32:15.890 --> 00:32:16.000]  's
[00:32:16.000 --> 00:32:16.330]   buying
[00:32:16.330 --> 00:32:16.440]   uh
[00:32:16.440 --> 00:32:16.550]   or
[00:32:16.550 --> 00:32:16.930]   then
[00:32:16.930 --> 00:32:17.020]   you
[00:32:17.020 --> 00:32:17.150]   then
[00:32:17.150 --> 00:32:17.430]   there
[00:32:17.430 --> 00:32:17.540]  's
[00:32:17.540 --> 00:32:17.870]   nobody
[00:32:17.870 --> 00:32:17.980]   to
[00:32:17.980 --> 00:32:18.140]   buy
[00:32:18.140 --> 00:32:18.300]   any
[00:32:18.300 --> 00:32:18.520]   more
[00:32:18.520 --> 00:32:18.800]   right
[00:32:18.800 --> 00:32:18.910]  ,
[00:32:18.910 --> 00:32:19.070]   And
[00:32:19.070 --> 00:32:19.180]   so
[00:32:19.180 --> 00:32:19.620]   the
[00:32:19.620 --> 00:32:19.620]   price
[00:32:19.620 --> 00:32:19.990]   goes
[00:32:19.990 --> 00:32:20.060]   down
[00:32:20.060 --> 00:32:20.220]   and
[00:32:20.220 --> 00:32:20.450]   then
[00:32:20.450 --> 00:32:20.600]   you
[00:32:20.600 --> 00:32:20.760]   all
[00:32:20.760 --> 00:32:20.980]   have
