
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.330]   Oh
[00:24:58.380 --> 00:24:58.450]  ,
[00:24:58.450 --> 00:24:58.660]   and
[00:24:58.660 --> 00:24:58.920]   she
[00:24:58.920 --> 00:24:59.160]  's
[00:24:59.160 --> 00:24:59.300]   like
[00:24:59.300 --> 00:24:59.430]   I
[00:24:59.430 --> 00:24:59.870]   thought
[00:24:59.870 --> 00:25:00.080]   you
[00:25:00.080 --> 00:25:00.370]   didn
[00:25:00.370 --> 00:25:00.510]  't
[00:25:00.510 --> 00:25:00.870]   wanna
[00:25:00.870 --> 00:25:01.320]   use
[00:25:01.320 --> 00:25:01.370]   that
[00:25:01.370 --> 00:25:01.760]   money
[00:25:01.760 --> 00:25:01.940]  .
[00:25:01.940 --> 00:25:02.010]   I
[00:25:02.010 --> 00:25:02.510]   thought
[00:25:02.510 --> 00:25:02.660]  ,
[00:25:02.660 --> 00:25:02.870]   you
[00:25:02.870 --> 00:25:03.150]   know
[00:25:03.150 --> 00:25:03.290]  ,
[00:25:03.290 --> 00:25:03.500]   you
[00:25:03.500 --> 00:25:03.790]   were
[00:25:03.790 --> 00:25:04.080]   very
[00:25:04.080 --> 00:25:04.600]   adamant
[00:25:04.600 --> 00:25:04.790]  ,
[00:25:04.790 --> 00:25:04.930]   you
[00:25:04.930 --> 00:25:05.210]   know
[00:25:05.210 --> 00:25:05.580]   '
[00:25:05.580 --> 00:25:05.650]  cause
[00:25:05.650 --> 00:25:05.790]  ,
[00:25:05.790 --> 00:25:06.000]   she
[00:25:06.000 --> 00:25:06.210]   was
[00:25:06.210 --> 00:25:06.710]   talking
[00:25:06.710 --> 00:25:07.080]   about
[00:25:07.080 --> 00:25:07.430]   using
[00:25:07.430 --> 00:25:07.720]   that
[00:25:07.720 --> 00:25:08.080]   money
[00:25:08.080 --> 00:25:08.220]   to
[00:25:08.220 --> 00:25:08.430]   pay
[00:25:08.430 --> 00:25:08.640]   off
[00:25:08.640 --> 00:25:08.850]   you
[00:25:08.850 --> 00:25:09.180]  ,
[00:25:09.180 --> 00:25:09.280]   know
[00:25:09.280 --> 00:25:09.420]  ,
[00:25:09.420 --> 00:25:09.580]   in
[00:25:09.580 --> 00:25:09.770]   our
[00:25:09.770 --> 00:25:10.130]   taxes
[00:25:10.130 --> 00:25:10.270]  ,
[00:25:10.270 --> 00:25:10.480]   and
[00:25:10.480 --> 00:25:10.590]   I
[00:25:10.590 --> 00:25:10.760]   was
[00:25:10.760 --> 00:25:11.050]   like
[00:25:11.050 --> 00:25:11.190]   no
[00:25:11.190 --> 00:25:11.330]  ,
[00:25:11.330 --> 00:25:11.400]   I
[00:25:11.400 --> 00:25:11.670]   don
[00:25:11.670 --> 00:25:11.750]  't
[00:25:11.750 --> 00:25:12.110]   think
[00:25:12.110 --> 00:25:12.250]   we
[00:25:12.250 --> 00:25:12.920]   should
[00:25:12.920 --> 00:25:13.090]   touch
[00:25:13.090 --> 00:25:13.250]   the
[00:25:13.250 --> 00:25:13.900]   education
[00:25:13.900 --> 00:25:14.060]   money
[00:25:14.060 --> 00:25:14.570]  .
[00:25:14.570 --> 00:25:14.680]   But
[00:25:14.680 --> 00:25:15.020]   I
[00:25:15.020 --> 00:25:15.040]   said
[00:25:15.040 --> 00:25:15.250]   but
[00:25:15.250 --> 00:25:15.390]   in
[00:25:15.390 --> 00:25:15.740]   light
[00:25:15.740 --> 00:25:16.120]   of
[00:25:16.120 --> 00:25:16.320]   recent
[00:25:16.320 --> 00:25:16.600]   changes
[00:25:16.600 --> 00:25:16.950]   in
[00:25:16.950 --> 00:25:17.380]   our
[00:25:17.380 --> 00:25:17.390]   net
[00:25:17.390 --> 00:25:17.740]   worth
[00:25:17.740 --> 00:25:17.880]  ,
[00:25:17.880 --> 00:25:18.090]   you
[00:25:18.090 --> 00:25:18.380]   know
[00:25:18.380 --> 00:25:18.450]   '
[00:25:18.450 --> 00:25:18.810]  cause
[00:25:18.810 --> 00:25:19.050]  ,
[00:25:19.050 --> 00:25:19.160]   the
[00:25:19.160 --> 00:25:19.450]   Uber
[00:25:19.450 --> 00:25:20.220]   evaluation
[00:25:20.220 --> 00:25:20.470]   just
[00:25:20.470 --> 00:25:20.750]   went
[00:25:20.750 --> 00:25:21.530]   public
[00:25:21.530 --> 00:25:21.830]   yesterday
[00:25:21.830 --> 00:25:21.970]   at
[00:25:21.970 --> 00:25:22.620]   seventeen
[00:25:22.620 --> 00:25:23.120]   billion
[00:25:23.120 --> 00:25:24.360]  , [SPEAKER_TURN]
[00:25:24.360 --> 00:25:24.470]   Yeah
[00:25:24.470 --> 00:25:24.680]  . [SPEAKER_TURN]
[00:25:24.680 --> 00:25:24.680]  
[00:25:24.680 --> 00:25:24.920]   And
[00:25:24.920 --> 00:25:24.970]   I
[00:25:24.970 --> 00:25:25.030]  'm
[00:25:25.030 --> 00:25:25.270]   like
[00:25:25.270 --> 00:25:25.440]   in
[00:25:25.440 --> 00:25:25.680]   light
[00:25:25.680 --> 00:25:25.800]   of
[00:25:25.800 --> 00:25:26.040]   that
[00:25:26.040 --> 00:25:26.150]  ,
[00:25:26.150 --> 00:25:26.270]   as
[00:25:26.270 --> 00:25:26.330]   I
[00:25:26.330 --> 00:25:26.500]   don
[00:25:26.500 --> 00:25:26.610]  't
[00:25:26.610 --> 00:25:27.090]   really
[00:25:27.090 --> 00:25:27.370]   think
[00:25:27.370 --> 00:25:27.380]   we
[00:25:27.380 --> 00:25:27.620]   have
[00:25:27.620 --> 00:25:27.740]   to
[00:25:27.740 --> 00:25:28.020]   worry
[00:25:28.020 --> 00:25:28.320]   about
[00:25:28.320 --> 00:25:28.500]   the
[00:25:28.500 --> 00:25:29.130]   college
[00:25:29.130 --> 00:25:29.200]   funds
[00:25:29.200 --> 00:25:29.960]  . [SPEAKER_TURN]
[00:25:29.960 --> 00:25:30.400]   Yeah
[00:25:30.400 --> 00:25:30.920]  . [SPEAKER_TURN]
[00:25:31.140 --> 00:25:31.140]  
[00:25:31.140 --> 00:25:31.210]   I
[00:25:31.210 --> 00:25:31.490]   mean
[00:25:31.490 --> 00:25:31.920]   really
[00:25:31.920 --> 00:25:32.060]   it
[00:25:32.060 --> 00:25:32.230]  's
[00:25:32.230 --> 00:25:32.560]   about
[00:25:32.560 --> 00:25:32.910]   short
[00:25:32.910 --> 00:25:33.310]   term
[00:25:33.310 --> 00:25:33.840]   liquidity
[00:25:33.840 --> 00:25:34.000]   It
[00:25:34.000 --> 00:25:34.200]  's
[00:25:34.200 --> 00:25:34.330]  .
[00:25:34.330 --> 00:25:34.540]   not
[00:25:34.540 --> 00:25:34.900]   about
[00:25:34.900 --> 00:25:35.130]   like
[00:25:35.130 --> 00:25:35.460]   what
[00:25:35.460 --> 00:25:35.740]  's
[00:25:35.740 --> 00:25:35.740]   it
[00:25:35.740 --> 00:25:36.020]   what
[00:25:36.020 --> 00:25:36.300]   what
[00:25:36.300 --> 00:25:36.370]   I
[00:25:36.370 --> 00:25:36.650]   mean
[00:25:36.650 --> 00:25:36.930]   yeah
[00:25:36.930 --> 00:25:37.070]  ,
[00:25:37.070 --> 00:25:37.220]   It
[00:25:37.220 --> 00:25:37.380]  's
[00:25:37.380 --> 00:25:37.560]   not
[00:25:37.560 --> 00:25:37.690]   a
[00:25:37.690 --> 00:25:38.130]   hundred
[00:25:38.130 --> 00:25:38.630]   percent
[00:25:38.630 --> 00:25:39.350]   guaranteed
[00:25:39.350 --> 00:25:39.700]   but
[00:25:39.700 --> 00:25:39.700]  ,
[00:25:39.700 --> 00:25:39.840]   it
[00:25:39.840 --> 00:25:40.320]  's
[00:25:40.320 --> 00:25:40.410]   pretty
[00:25:40.410 --> 00:25:40.690]   darn
[00:25:40.690 --> 00:25:40.900]   you
[00:25:40.900 --> 00:25:41.280]  ,
[00:25:41.280 --> 00:25:41.410]   know
[00:25:41.410 --> 00:25:41.680]   close
[00:25:41.680 --> 00:25:41.820]  ,
[00:25:41.820 --> 00:25:42.030]   So
[00:25:42.030 --> 00:25:42.030]   I
[00:25:42.030 --> 00:25:42.380]  'm
[00:25:42.380 --> 00:25:42.450]   like
[00:25:42.450 --> 00:25:42.870]   really
[00:25:42.870 --> 00:25:43.010]   it
[00:25:43.010 --> 00:25:43.330]  's
[00:25:43.330 --> 00:25:43.440]   like
[00:25:43.440 --> 00:25:43.720]   what
[00:25:43.720 --> 00:25:44.250]   capital
[00:25:44.250 --> 00:25:44.450]   do
[00:25:44.450 --> 00:25:44.500]   we
[00:25:44.500 --> 00:25:44.760]   ha
[00:25:44.760 --> 00:25:44.780]   do
[00:25:44.780 --> 00:25:44.990]   we
[00:25:44.990 --> 00:25:45.200]   need
[00:25:45.200 --> 00:25:45.400]   now
[00:25:45.400 --> 00:25:46.500]  ? [SPEAKER_TURN]
[00:25:46.500 --> 00:25:47.220]   M
[00:25:47.220 --> 00:25:47.940]  m
[00:25:47.940 --> 00:25:48.660]  -
[00:25:48.660 --> 00:25:49.960]  h
[00:25:49.960 --> 00:25:50.930]  mm
[00:25:50.930 --> 00:25:53.440]  . [SPEAKER_TURN]
[00:25:55.020 --> 00:25:55.020]  
[00:25:55.020 --> 00:25:55.150]   you
[00:25:55.150 --> 00:25:55.320]   know
[00:25:55.320 --> 00:25:55.360]   I
[00:25:55.360 --> 00:25:55.530]   went
[00:25:55.530 --> 00:25:55.680]   and
[00:25:55.680 --> 00:25:55.700]   I
[00:25:55.700 --> 00:25:55.910]   told
[00:25:55.910 --> 00:25:55.960]   s
[00:25:55.960 --> 00:25:56.130]   Sandy
[00:25:56.130 --> 00:25:56.170]   a
[00:25:56.170 --> 00:25:56.340]   year
[00:25:56.340 --> 00:25:56.470]   and
[00:25:56.470 --> 00:25:56.510]   a
[00:25:56.510 --> 00:25:56.680]   half
[00:25:56.680 --> 00:25:56.890]   ago
[00:25:56.890 --> 00:25:56.930]  ,
[00:25:56.930 --> 00:25:56.940]   I
[00:25:56.940 --> 00:25:57.010]  'm
[00:25:57.010 --> 00:25:57.230]   like
[00:25:57.230 --> 00:25:57.260]   we
[00:25:57.260 --> 00:25:57.520]   should
[00:25:57.520 --> 00:25:57.650]   put
[00:25:57.650 --> 00:25:58.090]   everything
[00:25:58.090 --> 00:25:58.170]   in
[00:25:58.170 --> 00:25:58.390]   Tesla
[00:25:58.390 --> 00:25:58.680]  .
[00:25:58.680 --> 00:25:58.860]   And
[00:25:58.860 --> 00:25:59.080]   she
[00:25:59.080 --> 00:25:59.470]   looked
[00:25:59.470 --> 00:25:59.530]   at
[00:25:59.530 --> 00:25:59.650]   me
[00:25:59.650 --> 00:25:59.900]   like
[00:25:59.900 --> 00:25:59.960]   I
[00:25:59.960 --> 00:26:00.140]   was
[00:26:00.140 --> 00:26:00.510]   insane
[00:26:00.510 --> 00:26:00.690]   and
[00:26:00.690 --> 00:26:00.740]   I
[00:26:00.740 --> 00:26:00.870]  'm
[00:26:00.870 --> 00:26:01.130]   like
[00:26:01.130 --> 00:26:01.240]  ,
[00:26:01.240 --> 00:26:01.800]   everybody
[00:26:01.800 --> 00:26:01.980]   put
[00:26:01.980 --> 00:26:02.600]   everything
[00:26:02.600 --> 00:26:02.780]  .
[00:26:02.780 --> 00:26:02.960]   And
[00:26:02.960 --> 00:26:03.140]   she
[00:26:03.140 --> 00:26:03.310]  's
[00:26:03.310 --> 00:26:03.510]   like
[00:26:03.510 --> 00:26:03.760]   well
[00:26:03.760 --> 00:26:03.850]   I
[00:26:03.850 --> 00:26:03.940]  'm
[00:26:03.940 --> 00:26:04.120]   not
[00:26:04.120 --> 00:26:04.550]   putting
[00:26:04.550 --> 00:26:05.170]   everything
[00:26:05.170 --> 00:26:05.350]  .
[00:26:05.350 --> 00:26:05.530]   She
[00:26:05.530 --> 00:26:05.640]  's
[00:26:05.640 --> 00:26:05.960]   like
[00:26:05.960 --> 00:26:06.150]   okay
[00:26:06.150 --> 00:26:06.400]   you
[00:26:06.400 --> 00:26:06.510]  've
[00:26:06.510 --> 00:26:06.760]   made
[00:26:06.760 --> 00:26:06.820]   a
[00:26:06.820 --> 00:26:07.120]   good
[00:26:07.120 --> 00:26:07.320]   case
[00:26:07.320 --> 00:26:07.440]  ,
[00:26:07.440 --> 00:26:07.500]   I
[00:26:07.500 --> 00:26:07.660]   will
[00:26:07.660 --> 00:26:08.070]   put
[00:26:08.070 --> 00:26:08.180]   what
[00:26:08.180 --> 00:26:08.300]   we
[00:26:08.300 --> 00:26:08.480]   can
[00:26:08.480 --> 00:26:08.780]   put
[00:26:08.780 --> 00:26:08.840]   in
[00:26:08.840 --> 00:26:09.160]   there
[00:26:09.160 --> 00:26:09.280]   but
[00:26:09.280 --> 00:26:09.390]   we
[00:26:09.390 --> 00:26:09.640]   have
[00:26:09.640 --> 00:26:09.760]   to
[00:26:09.760 --> 00:26:09.950]   put
[00:26:09.950 --> 00:26:10.250]   money
[00:26:10.250 --> 00:26:10.570]   away
[00:26:10.570 --> 00:26:10.680]   for
[00:26:10.680 --> 00:26:11.120]   savings
[00:26:11.120 --> 00:26:11.290]   and
[00:26:11.290 --> 00:26:11.470]   for
[00:26:11.470 --> 00:26:11.780]   taxes
[00:26:11.780 --> 00:26:11.900]  ,
[00:26:11.900 --> 00:26:12.080]   and
[00:26:12.080 --> 00:26:12.140]   I
[00:26:12.140 --> 00:26:12.260]  'm
[00:26:12.260 --> 00:26:12.510]   like
[00:26:12.510 --> 00:26:12.940]   alright
[00:26:12.940 --> 00:26:13.190]   fine
[00:26:13.190 --> 00:26:13.310]  ,
[00:26:13.310 --> 00:26:13.490]   you
[00:26:13.490 --> 00:26:13.740]   know
[00:26:13.740 --> 00:26:13.920]  .
[00:26:13.920 --> 00:26:14.100]   But
[00:26:14.100 --> 00:26:14.160]   I
[00:26:14.160 --> 00:26:14.480]  'm
[00:26:14.480 --> 00:26:14.530]   just
[00:26:14.530 --> 00:26:14.870]   like
[00:26:14.870 --> 00:26:15.030]   damn
[00:26:15.030 --> 00:26:15.200]   you
[00:26:15.200 --> 00:26:15.510]   know
[00:26:15.510 --> 00:26:15.700]   like
[00:26:15.700 --> 00:26:15.830]   I
[00:26:15.830 --> 00:26:15.860]   I
[00:26:15.860 --> 00:26:16.140]   wanna
[00:26:16.140 --> 00:26:16.320]   buy
[00:26:16.320 --> 00:26:16.570]   more
[00:26:16.570 --> 00:26:16.820]   than
[00:26:16.820 --> 00:26:17.120]   like
[00:26:17.120 --> 00:26:17.250]   you
[00:26:17.250 --> 00:26:17.500]   know
[00:26:17.500 --> 00:26:17.950]   hundred
[00:26:17.950 --> 00:26:18.250]   fifty
[00:26:18.250 --> 00:26:18.720]   shares
[00:26:18.720 --> 00:26:18.730]   or
[00:26:18.730 --> 00:26:18.910]   two
[00:26:18.910 --> 00:26:19.340]   hundred
[00:26:19.340 --> 00:26:19.710]   shares
[00:26:19.710 --> 00:26:19.830]  ,
[00:26:19.830 --> 00:26:20.100]   like
[00:26:20.100 --> 00:26:20.140]   I
[00:26:20.140 --> 00:26:20.390]   know
[00:26:20.390 --> 00:26:20.640]   this
[00:26:20.640 --> 00:26:20.760]   is
[00:26:20.760 --> 00:26:21.320]   gonna
[00:26:21.320 --> 00:26:21.350]   work
[00:26:21.350 --> 00:26:21.500]   you
[00:26:21.500 --> 00:26:21.620]  ,
[00:26:21.620 --> 00:26:21.870]   know
[00:26:21.870 --> 00:26:21.990]  ,
[00:26:21.990 --> 00:26:22.090]   I
[00:26:22.090 --> 00:26:22.170]  'm
[00:26:22.170 --> 00:26:22.440]   very
[00:26:22.440 --> 00:26:22.980]   convinced
[00:26:22.980 --> 00:26:23.100]   of
[00:26:23.100 --> 00:26:23.220]   it
[00:26:23.220 --> 00:26:23.390]   and
[00:26:23.390 --> 00:26:23.540]   you
[00:26:23.540 --> 00:26:24.100]   know
[00:26:24.100 --> 00:26:24.140]   Sandy
[00:26:24.140 --> 00:26:24.980]   did [SPEAKER_TURN]
[00:26:24.980 --> 00:26:25.000]  
[00:26:25.000 --> 00:26:25.130]   the
[00:26:25.130 --> 00:26:25.330]   very
[00:26:25.330 --> 00:26:25.960]   responsible
[00:26:25.960 --> 00:26:26.150]   thing
[00:26:26.150 --> 00:26:26.240]   to
[00:26:26.240 --> 00:26:26.340]   do
[00:26:26.340 --> 00:26:26.720]  .
[00:26:26.720 --> 00:26:26.720]   You
[00:26:26.720 --> 00:26:26.990]   know
[00:26:26.990 --> 00:26:27.250]   and
[00:26:27.250 --> 00:26:27.320]   I
[00:26:27.320 --> 00:26:27.480]   was
[00:26:27.480 --> 00:26:27.750]   like
[00:26:27.750 --> 00:26:27.780]   a
[00:26:27.780 --> 00:26:28.190]   little
[00:26:28.190 --> 00:26:28.930]   frustrated
[00:26:28.930 --> 00:26:28.960]   '
[00:26:28.960 --> 00:26:29.270]  cause
[00:26:29.270 --> 00:26:29.330]   I
[00:26:29.330 --> 00:26:29.530]   was
[00:26:29.530 --> 00:26:29.800]   just
[00:26:29.800 --> 00:26:30.070]   like
[00:26:30.070 --> 00:26:30.260]   you
[00:26:30.260 --> 00:26:30.530]   know
[00:26:30.530 --> 00:26:30.720]   I
[00:26:30.720 --> 00:26:30.870]   mean
[00:26:30.870 --> 00:26:31.480]   obviously
[00:26:31.480 --> 00:26:31.540]   I
[00:26:31.540 --> 00:26:32.010]   knew
[00:26:32.010 --> 00:26:32.140]   she
[00:26:32.140 --> 00:26:32.210]   was
[00:26:32.210 --> 00:26:32.550]   being
[00:26:32.550 --> 00:26:33.300]   responsible
[00:26:33.300 --> 00:26:33.500]   and
[00:26:33.500 --> 00:26:33.580]   I
[00:26:33.580 --> 00:26:34.320]   d [SPEAKER_TURN]
[00:26:34.320 --> 00:26:34.370]   So
[00:26:34.370 --> 00:26:34.470]   what
[00:26:34.470 --> 00:26:34.540]   did
[00:26:34.540 --> 00:26:34.620]   she
[00:26:34.620 --> 00:26:34.680]   say
[00:26:34.680 --> 00:26:34.800]   about
[00:26:34.800 --> 00:26:34.870]   the
[00:26:34.870 --> 00:26:35.050]   hundred
[00:26:35.050 --> 00:26:35.200]   thousand
[00:26:35.200 --> 00:26:35.380]  ? [SPEAKER_TURN]
[00:26:36.460 --> 00:26:36.530]  
[00:26:36.530 --> 00:26:36.790]   Well
[00:26:36.790 --> 00:26:37.200]   when
[00:26:37.200 --> 00:26:37.310]   I
[00:26:37.310 --> 00:26:37.530]   when
[00:26:37.530 --> 00:26:37.610]   I
[00:26:37.610 --> 00:26:37.940]   made
[00:26:37.940 --> 00:26:38.190]   the
[00:26:38.190 --> 00:26:38.520]   case
[00:26:38.520 --> 00:26:38.940]   about
[00:26:38.940 --> 00:26:39.260]   the
[00:26:39.260 --> 00:26:39.440]   the
[00:26:39.440 --> 00:26:39.770]   Uber
[00:26:39.770 --> 00:26:40.560]   evaluation
[00:26:40.560 --> 00:26:40.980]   and
[00:26:40.980 --> 00:26:41.190]   what
[00:26:41.190 --> 00:26:41.440]   our
[00:26:41.440 --> 00:26:42.030]   options
[00:26:42.030 --> 00:26:42.280]   are
[00:26:42.280 --> 00:26:42.700]   worth
[00:26:42.700 --> 00:26:42.780]   I
[00:26:42.780 --> 00:26:42.940]  'm
[00:26:42.940 --> 00:26:43.100]   just
[00:26:43.100 --> 00:26:43.580]   like
[00:26:43.580 --> 00:26:43.760]   is
[00:26:43.760 --> 00:26:44.300]   it
[00:26:44.300 --> 00:26:44.420]   really
[00:26:44.420 --> 00:26:44.580]   an
[00:26:44.580 --> 00:26:45.000]   issue
[00:26:45.000 --> 00:26:45.330]  ?
[00:26:45.330 --> 00:26:45.330]   I
[00:26:45.330 --> 00:26:46.090]   mean
[00:26:46.090 --> 00:26:46.160]   really
[00:26:46.160 --> 00:26:46.410]  ?
[00:26:46.410 --> 00:26:46.660]   She
[00:26:46.660 --> 00:26:47.070]  's
[00:26:47.070 --> 00:26:47.150]   like
[00:26:47.150 --> 00:26:47.410]   and
[00:26:47.410 --> 00:26:47.680]   she
[00:26:47.680 --> 00:26:47.810]  's
[00:26:47.810 --> 00:26:48.520]   like
[00:26:48.520 --> 00:26:48.730]   alright
[00:26:48.730 --> 00:26:49.140]   fine
[00:26:49.140 --> 00:26:49.220]  ,
[00:26:49.220 --> 00:26:49.630]   but
[00:26:49.630 --> 00:26:49.790]   if
[00:26:49.790 --> 00:26:49.890]   we
[00:26:49.890 --> 00:26:49.950]   do
[00:26:49.950 --> 00:26:50.290]   that
[00:26:50.290 --> 00:26:50.440]   we
[00:26:50.440 --> 00:26:50.690]  're
[00:26:50.690 --> 00:26:51.110]   using
[00:26:51.110 --> 00:26:51.360]   the
[00:26:51.360 --> 00:26:51.690]   rest
[00:26:51.690 --> 00:26:51.850]   of
[00:26:51.850 --> 00:26:52.010]   it
[00:26:52.010 --> 00:26:52.170]   to
[00:26:52.170 --> 00:26:52.420]   pay
[00:26:52.420 --> 00:26:52.680]   off
[00:26:52.680 --> 00:26:53.130]   taxes
[00:26:53.130 --> 00:26:53.350]  .
[00:26:53.350 --> 00:26:53.420]   I
[00:26:53.420 --> 00:26:53.580]  'm
[00:26:53.580 --> 00:26:53.930]   like
[00:26:53.930 --> 00:26:54.510]   alright
[00:26:54.510 --> 00:26:54.830]   fine
[00:26:54.830 --> 00:26:55.590]  .
[00:26:55.590 --> 00:26:55.640]   So
[00:26:55.640 --> 00:26:55.660]   I
[00:26:55.660 --> 00:26:55.810]   you
[00:26:55.810 --> 00:26:56.030]   know
[00:26:56.030 --> 00:26:56.200]   and
[00:26:56.200 --> 00:26:56.470]   then
[00:26:56.470 --> 00:26:56.730]   I
[00:26:56.730 --> 00:26:56.750]   first
[00:26:56.750 --> 00:26:56.970]   gave
[00:26:56.970 --> 00:26:57.140]   her
[00:26:57.140 --> 00:26:57.190]   a
[00:26:57.190 --> 00:26:57.410]   kiss
[00:26:57.410 --> 00:26:57.580]   she
[00:26:57.580 --> 00:26:57.690]  's
[00:26:57.690 --> 00:26:57.950]   like
[00:26:57.950 --> 00:26:58.380]   alright
[00:26:58.380 --> 00:26:58.640]   sealed
[00:26:58.640 --> 00:26:58.860]   with
[00:26:58.860 --> 00:26:58.920]   a
[00:26:58.920 --> 00:26:59.130]   kiss
[00:26:59.130 --> 00:26:59.410]   right
[00:26:59.410 --> 00:27:00.100]  , [SPEAKER_TURN]
[00:27:05.800 --> 00:27:05.800]  
[00:27:05.800 --> 00:27:05.910]   So
[00:27:05.910 --> 00:27:05.960]   I
[00:27:05.960 --> 00:27:06.010]   c
[00:27:06.010 --> 00:27:06.170]   and
[00:27:06.170 --> 00:27:06.400]   then
[00:27:06.400 --> 00:27:06.450]   I
[00:27:06.450 --> 00:27:06.560]   c
[00:27:06.560 --> 00:27:06.610]   uh
[00:27:06.610 --> 00:27:06.780]   but
[00:27:06.780 --> 00:27:07.000]   then
[00:27:07.000 --> 00:27:07.110]   of
[00:27:07.110 --> 00:27:07.440]   course
[00:27:07.440 --> 00:27:07.660]   then
[00:27:07.660 --> 00:27:07.710]   I
[00:27:07.710 --> 00:27:07.930]   call
[00:27:07.930 --> 00:27:08.040]   uh
[00:27:08.040 --> 00:27:08.090]   I
[00:27:08.090 --> 00:27:08.140]   I
[00:27:08.140 --> 00:27:08.380]   call
[00:27:08.380 --> 00:27:08.470]   up
[00:27:08.470 --> 00:27:08.690]   Doug
[00:27:08.690 --> 00:27:08.740]   I
[00:27:08.740 --> 00:27:08.870]  'm
[00:27:08.870 --> 00:27:09.070]   like
[00:27:09.070 --> 00:27:09.240]   hey
[00:27:09.240 --> 00:27:09.350]  ,
[00:27:09.350 --> 00:27:09.520]   man
[00:27:09.520 --> 00:27:09.690]   let
[00:27:09.690 --> 00:27:09.800]  ,
[00:27:09.800 --> 00:27:09.910]   me
[00:27:09.910 --> 00:27:10.080]   let
[00:27:10.080 --> 00:27:10.190]   me
[00:27:10.190 --> 00:27:10.300]   uh
[00:27:10.300 --> 00:27:10.470]   ask
[00:27:10.470 --> 00:27:10.650]   you
[00:27:10.650 --> 00:27:10.860]   what
[00:27:10.860 --> 00:27:11.080]   what
[00:27:11.080 --> 00:27:11.190]   do
[00:27:11.190 --> 00:27:11.360]   you
[00:27:11.360 --> 00:27:11.570]   what
[00:27:11.570 --> 00:27:11.860]   would
[00:27:11.860 --> 00:27:12.030]   you
[00:27:12.030 --> 00:27:12.200]   say
[00:27:12.200 --> 00:27:12.310]   if
[00:27:12.310 --> 00:27:12.370]   I
[00:27:12.370 --> 00:27:12.530]   did
[00:27:12.530 --> 00:27:12.770]   this
[00:27:12.770 --> 00:27:12.910]  ?
[00:27:12.910 --> 00:27:13.050]   And
[00:27:13.050 --> 00:27:13.360]   he
[00:27:13.360 --> 00:27:13.420]   was
[00:27:13.420 --> 00:27:13.580]   like
[00:27:13.580 --> 00:27:13.700]   I
[00:27:13.700 --> 00:27:13.740]  'm
[00:27:13.740 --> 00:27:13.960]   like
[00:27:13.960 --> 00:27:14.180]   Doug
[00:27:14.180 --> 00:27:14.290]  ,
[00:27:14.290 --> 00:27:14.460]   you
[00:27:14.460 --> 00:27:14.760]   there
[00:27:14.760 --> 00:27:14.900]  ?
[00:27:14.900 --> 00:27:15.070]   And
[00:27:15.070 --> 00:27:15.180]   he
[00:27:15.180 --> 00:27:15.290]  's
[00:27:15.290 --> 00:27:15.510]   like
[00:27:15.510 --> 00:27:15.730]   yeah
[00:27:15.730 --> 00:27:15.780]   I
[00:27:15.780 --> 00:27:16.110]   almost
[00:27:16.110 --> 00:27:16.640]   swallowed
[00:27:16.640 --> 00:27:16.830]   my
[00:27:16.830 --> 00:27:16.890]   gum
[00:27:16.890 --> 00:27:17.050]  .
[00:27:17.050 --> 00:27:17.270]   So
[00:27:17.270 --> 00:27:17.300]   um
[00:27:17.300 --> 00:27:17.440]   but
[00:27:17.440 --> 00:27:17.690]   then
[00:27:17.690 --> 00:27:17.770]   we
[00:27:17.770 --> 00:27:18.040]   spent
[00:27:18.040 --> 00:27:18.320]   the
[00:27:18.320 --> 00:27:18.440]   next
[00:27:18.440 --> 00:27:18.750]   like
[00:27:18.750 --> 00:27:18.910]   hour
[00:27:18.910 --> 00:27:19.050]   and
[00:27:19.050 --> 00:27:19.100]   a
[00:27:19.100 --> 00:27:19.320]   half
[00:27:19.320 --> 00:27:19.470]  ,
[00:27:19.470 --> 00:27:19.600]   two
[00:27:19.600 --> 00:27:19.880]   hours
[00:27:19.880 --> 00:27:20.420]   talking
[00:27:20.420 --> 00:27:20.550]   about
[00:27:20.550 --> 00:27:20.660]   it
[00:27:20.660 --> 00:27:20.820]  .
[00:27:20.820 --> 00:27:21.110]   Like
[00:27:21.110 --> 00:27:21.440]   should
[00:27:21.440 --> 00:27:21.480]   he
[00:27:21.480 --> 00:27:21.650]   put
[00:27:21.650 --> 00:27:21.760]   in
[00:27:21.760 --> 00:27:22.040]   money
[00:27:22.040 --> 00:27:22.200]  ?
[00:27:22.200 --> 00:27:22.540]   Should
[00:27:22.540 --> 00:27:22.580]   I
[00:27:22.580 --> 00:27:22.780]   put
[00:27:22.780 --> 00:27:22.860]   in
[00:27:22.860 --> 00:27:23.080]   that
[00:27:23.080 --> 00:27:23.360]   fifty
[00:27:23.360 --> 00:27:23.950]   thousand
[00:27:23.950 --> 00:27:23.970]  ?
[00:27:23.970 --> 00:27:24.300]   Should
