
[00:00:00.000 --> 00:00:00.010]  
[00:00:00.010 --> 00:00:00.540]   '
[00:17:51.670 --> 00:17:52.210]   were
[00:17:52.210 --> 00:17:52.270]   the
[00:17:52.270 --> 00:17:52.600]   story
[00:17:52.600 --> 00:17:52.910]   goes
[00:17:52.910 --> 00:17:53.060]   we
[00:17:53.060 --> 00:17:53.370]   were
[00:17:53.370 --> 00:17:53.760]   doing
[00:17:53.760 --> 00:17:53.990]   our
[00:17:53.990 --> 00:17:54.220]   our
[00:17:54.220 --> 00:17:54.850]   discrete
[00:17:54.850 --> 00:17:55.720]   mathematics
[00:17:55.720 --> 00:17:56.350]   homework
[00:17:56.350 --> 00:17:56.590]   one
[00:17:56.590 --> 00:17:56.810]   day
[00:17:56.810 --> 00:17:57.040]   and
[00:17:57.040 --> 00:17:57.350]   like
[00:17:57.350 --> 00:17:57.540]   as
[00:17:57.540 --> 00:17:57.650]   we
[00:17:57.650 --> 00:17:58.100]   were
[00:17:58.100 --> 00:17:58.670]   finishing
[00:17:58.670 --> 00:17:58.820]   up
[00:17:58.820 --> 00:17:58.850]   I
[00:17:58.850 --> 00:17:59.680]   was
[00:17:59.680 --> 00:17:59.690]   talking
[00:17:59.690 --> 00:17:59.880]   to
[00:17:59.880 --> 00:18:00.060]   him
[00:18:00.060 --> 00:18:00.450]   about
[00:18:00.450 --> 00:18:00.760]   like
[00:18:00.760 --> 00:18:01.460]   cool
[00:18:01.460 --> 00:18:01.510]   after
[00:18:01.510 --> 00:18:01.530]  -
[00:18:01.530 --> 00:18:02.000]  school
[00:18:02.000 --> 00:18:02.390]   ideas
[00:18:02.390 --> 00:18:02.720]   and
[00:18:02.720 --> 00:18:03.280]   projects
[00:18:03.280 --> 00:18:03.480]   and
[00:18:03.480 --> 00:18:03.700]   he
[00:18:03.700 --> 00:18:04.100]   showed
[00:18:04.100 --> 00:18:04.310]   me
[00:18:04.310 --> 00:18:04.640]   stuff
[00:18:04.640 --> 00:18:04.790]   he
[00:18:04.790 --> 00:18:05.180]   built
[00:18:05.180 --> 00:18:05.360]   in
[00:18:05.360 --> 00:18:05.550]   the
[00:18:05.550 --> 00:18:06.180]   past
[00:18:06.180 --> 00:18:06.200]   just
[00:18:06.200 --> 00:18:06.410]   for
[00:18:06.410 --> 00:18:06.630]   fun
[00:18:06.630 --> 00:18:06.790]   so
[00:18:06.790 --> 00:18:06.870]   I
[00:18:06.870 --> 00:18:07.420]   thought
[00:18:07.420 --> 00:18:07.650]   who
[00:18:07.650 --> 00:18:07.720]  a
[00:18:07.720 --> 00:18:07.870]  ,
[00:18:07.870 --> 00:18:08.180]   like
[00:18:08.180 --> 00:18:08.410]   you
[00:18:08.410 --> 00:18:09.050]   actually
[00:18:09.050 --> 00:18:09.590]   someone
[00:18:09.590 --> 00:18:09.900]   else
[00:18:09.900 --> 00:18:10.530]   at
[00:18:10.530 --> 00:18:10.810]   Berkeley
[00:18:10.810 --> 00:18:10.990]   does
[00:18:10.990 --> 00:18:11.480]   really
[00:18:11.480 --> 00:18:11.760]   cool
[00:18:11.760 --> 00:18:12.160]   stuff
[00:18:12.160 --> 00:18:12.470]   like
[00:18:12.470 --> 00:18:12.770]   just
[00:18:12.770 --> 00:18:13.010]   for
[00:18:13.010 --> 00:18:13.240]   the
[00:18:13.240 --> 00:18:13.700]   sake
[00:18:13.700 --> 00:18:13.810]   of
[00:18:13.810 --> 00:18:14.090]   doing
[00:18:14.090 --> 00:18:14.400]   cool
[00:18:14.400 --> 00:18:14.790]   stuff
[00:18:14.790 --> 00:18:16.280]  . [SPEAKER_TURN]
[00:18:16.280 --> 00:18:16.320]   M
[00:18:16.320 --> 00:18:16.400]  m
[00:18:16.400 --> 00:18:16.460]  -
[00:18:16.460 --> 00:18:16.510]  h
[00:18:16.510 --> 00:18:16.630]  mm
[00:18:16.630 --> 00:18:17.320]  . [SPEAKER_TURN]
[00:18:17.320 --> 00:18:17.320]  
[00:18:17.320 --> 00:18:17.490]   So
[00:18:17.490 --> 00:18:17.750]   why
[00:18:17.750 --> 00:18:18.010]   don
[00:18:18.010 --> 00:18:18.040]  't
[00:18:18.040 --> 00:18:18.470]   we
[00:18:18.470 --> 00:18:18.700]   work
[00:18:18.700 --> 00:18:19.410]   together
[00:18:19.410 --> 00:18:19.580]   on
[00:18:19.580 --> 00:18:20.170]   making
[00:18:20.170 --> 00:18:20.370]   our
[00:18:20.370 --> 00:18:20.630]   own
[00:18:20.630 --> 00:18:21.250]   project
[00:18:21.250 --> 00:18:21.510]   and
[00:18:21.510 --> 00:18:21.550]   he
[00:18:21.550 --> 00:18:22.380]   seemed
[00:18:22.380 --> 00:18:22.440]   to
[00:18:22.440 --> 00:18:22.730]   like
[00:18:22.730 --> 00:18:22.990]   the
[00:18:22.990 --> 00:18:23.390]   idea
[00:18:23.390 --> 00:18:23.600]   and
[00:18:23.600 --> 00:18:23.770]   we
[00:18:23.770 --> 00:18:24.260]  've
[00:18:24.260 --> 00:18:24.380]   been
[00:18:24.380 --> 00:18:24.900]   pretty
[00:18:24.900 --> 00:18:25.260]   good
[00:18:25.260 --> 00:18:25.650]   friends
[00:18:25.650 --> 00:18:26.360]   ever
[00:18:26.360 --> 00:18:26.670]   since
[00:18:26.670 --> 00:18:27.900]  . [SPEAKER_TURN]
[00:18:27.900 --> 00:18:28.500]   Hmm
[00:18:28.500 --> 00:18:28.720]  .
[00:18:28.720 --> 00:18:28.720]   And
[00:18:28.720 --> 00:18:29.180]   so
[00:18:29.180 --> 00:18:29.270]   did
[00:18:29.270 --> 00:18:29.350]   you
[00:18:29.350 --> 00:18:29.520]   get
[00:18:29.520 --> 00:18:29.930]   started
[00:18:29.930 --> 00:18:30.220]   right
[00:18:30.220 --> 00:18:30.450]   away
[00:18:30.450 --> 00:18:30.570]   or
[00:18:30.570 --> 00:18:30.740]   did
[00:18:30.740 --> 00:18:30.970]   were
[00:18:30.970 --> 00:18:31.140]   you
[00:18:31.140 --> 00:18:31.550]   playing
[00:18:31.550 --> 00:18:31.900]   around
[00:18:31.900 --> 00:18:32.130]   with
[00:18:32.130 --> 00:18:32.420]   stuff
[00:18:32.420 --> 00:18:32.590]   and
[00:18:32.590 --> 00:18:32.820]   then
[00:18:32.820 --> 00:18:32.940]   it
[00:18:32.940 --> 00:18:33.250]   just
[00:18:33.250 --> 00:18:33.400]   sort
[00:18:33.400 --> 00:18:33.560]   of
[00:18:33.560 --> 00:18:33.640]   se
[00:18:33.640 --> 00:18:33.690]  g
[00:18:33.690 --> 00:18:33.860]  ued
[00:18:33.860 --> 00:18:34.090]   into
[00:18:34.090 --> 00:18:34.380]   doing
[00:18:34.380 --> 00:18:34.470]   a
[00:18:34.470 --> 00:18:34.730]   start
[00:18:34.730 --> 00:18:34.780]  -
[00:18:34.780 --> 00:18:34.890]  up
[00:18:34.890 --> 00:18:35.060]  ?
[00:18:35.060 --> 00:18:35.230]   How
[00:18:35.230 --> 00:18:35.400]   did
[00:18:35.400 --> 00:18:35.540]   it
[00:18:35.540 --> 00:18:35.580]   g
[00:18:35.580 --> 00:18:35.750]   how
[00:18:35.750 --> 00:18:35.920]   did
[00:18:35.920 --> 00:18:36.040]   it
[00:18:36.040 --> 00:18:36.160]   go
[00:18:36.160 --> 00:18:36.390]   from
[00:18:36.390 --> 00:18:36.600]   let
[00:18:36.600 --> 00:18:36.670]  's
[00:18:36.670 --> 00:18:36.900]   play
[00:18:36.900 --> 00:18:37.250]   around
[00:18:37.250 --> 00:18:37.480]   with
[00:18:37.480 --> 00:18:37.700]   some
[00:18:37.700 --> 00:18:38.050]   stuff
[00:18:38.050 --> 00:18:38.120]   to
[00:18:38.120 --> 00:18:38.350]   this
[00:18:38.350 --> 00:18:39.080]   particular
[00:18:39.080 --> 00:18:39.170]   idea
[00:18:39.170 --> 00:18:40.220]  ? [SPEAKER_TURN]
[00:18:41.100 --> 00:18:41.160]  
[00:18:41.160 --> 00:18:41.270]   So
[00:18:41.270 --> 00:18:41.750]   after
[00:18:41.750 --> 00:18:42.020]   that
[00:18:42.020 --> 00:18:42.380]   that
[00:18:42.380 --> 00:18:42.600]   day
[00:18:42.600 --> 00:18:42.830]   of
[00:18:42.830 --> 00:18:43.190]   doing
[00:18:43.190 --> 00:18:43.520]   math
[00:18:43.520 --> 00:18:44.260]   homework
[00:18:44.260 --> 00:18:44.370]   um
[00:18:44.370 --> 00:18:44.440]   a
[00:18:44.440 --> 00:18:44.690]   few
[00:18:44.690 --> 00:18:45.090]   days
[00:18:45.090 --> 00:18:45.440]   later
[00:18:45.440 --> 00:18:45.610]   we
[00:18:45.610 --> 00:18:45.860]   had
[00:18:45.860 --> 00:18:46.030]   to
[00:18:46.030 --> 00:18:46.200]   do
[00:18:46.200 --> 00:18:46.530]   more
[00:18:46.530 --> 00:18:47.200]   homework
[00:18:47.200 --> 00:18:47.430]   and
[00:18:47.430 --> 00:18:47.530]   I
[00:18:47.530 --> 00:18:48.120]   think
[00:18:48.120 --> 00:18:48.150]   we
[00:18:48.150 --> 00:18:48.450]   were
[00:18:48.450 --> 00:18:48.950]   trying
[00:18:48.950 --> 00:18:49.120]   to
[00:18:49.120 --> 00:18:49.480]   proc
[00:18:49.480 --> 00:18:49.790]  rast
[00:18:49.790 --> 00:18:50.200]  inate
[00:18:50.200 --> 00:18:50.640]  .
[00:18:50.640 --> 00:18:50.810]   So
[00:18:50.810 --> 00:18:51.020]   we
[00:18:51.020 --> 00:18:52.100]   brainstorm
[00:18:52.100 --> 00:18:52.310]  ed
[00:18:52.310 --> 00:18:52.630]   out
[00:18:52.630 --> 00:18:52.840]   an
[00:18:52.840 --> 00:18:53.270]   idea
[00:18:53.270 --> 00:18:53.730]   for
[00:18:53.730 --> 00:18:53.910]   for
[00:18:53.910 --> 00:18:54.320]   a
[00:18:54.320 --> 00:18:54.360]   web
[00:18:54.360 --> 00:18:54.760]   site
[00:18:54.760 --> 00:18:55.430]   called
[00:18:55.430 --> 00:18:56.490]   internship
[00:18:56.490 --> 00:18:56.700]   in
[00:18:56.700 --> 00:18:57.020]   dot
[00:18:57.020 --> 00:18:57.120]  -
[00:18:57.120 --> 00:18:57.430]  com
[00:18:57.430 --> 00:18:58.120]   which
[00:18:58.120 --> 00:18:58.190]   is
[00:18:58.190 --> 00:18:58.290]   a
[00:18:58.290 --> 00:18:58.720]   site
[00:18:58.720 --> 00:18:58.930]   to
[00:18:58.930 --> 00:18:59.360]   help
[00:18:59.360 --> 00:19:00.220]   students
[00:19:00.220 --> 00:19:00.650]   find
[00:19:00.650 --> 00:19:01.300]   intern
[00:19:01.300 --> 00:19:01.840]  ships
[00:19:01.840 --> 00:19:02.150]   and
[00:19:02.150 --> 00:19:02.580]   so
[00:19:02.580 --> 00:19:02.590]   we
[00:19:02.590 --> 00:19:03.190]   built
[00:19:03.190 --> 00:19:03.540]   that
[00:19:03.540 --> 00:19:04.030]   over
[00:19:04.030 --> 00:19:04.300]   the
[00:19:04.300 --> 00:19:04.960]   course
[00:19:04.960 --> 00:19:05.160]   of
[00:19:05.160 --> 00:19:05.260]   a
[00:19:05.260 --> 00:19:05.580]   few
[00:19:05.580 --> 00:19:06.550]   months
[00:19:06.550 --> 00:19:06.640]   and
[00:19:06.640 --> 00:19:06.980]   then
[00:19:06.980 --> 00:19:07.300]   and
[00:19:07.300 --> 00:19:07.730]   then
[00:19:07.730 --> 00:19:07.750]   we
[00:19:07.750 --> 00:19:08.640]  're
[00:19:08.640 --> 00:19:08.690]   like
[00:19:08.690 --> 00:19:09.430]   alright
[00:19:09.430 --> 00:19:09.860]   cool
[00:19:09.860 --> 00:19:10.080]   um
[00:19:10.080 --> 00:19:10.510]   that
[00:19:10.510 --> 00:19:11.100]   was
[00:19:11.100 --> 00:19:11.100]  
[00:19:11.100 --> 00:19:11.490]   it
[00:19:11.490 --> 00:19:11.590]   didn
[00:19:11.590 --> 00:19:11.750]  't
[00:19:11.750 --> 00:19:12.080]   make
[00:19:12.080 --> 00:19:12.650]   money
[00:19:12.650 --> 00:19:12.850]  ,
[00:19:12.850 --> 00:19:12.900]   but
[00:19:12.900 --> 00:19:13.310]   it
[00:19:13.310 --> 00:19:13.330]   was
[00:19:13.330 --> 00:19:13.640]   kind
[00:19:13.640 --> 00:19:13.800]   of
[00:19:13.800 --> 00:19:13.880]   a
[00:19:13.880 --> 00:19:14.130]   fun
[00:19:14.130 --> 00:19:14.710]   project
[00:19:14.710 --> 00:19:14.880]  ,
[00:19:14.880 --> 00:19:15.030]   so
[00:19:15.030 --> 00:19:15.360]   what
[00:19:15.360 --> 00:19:15.700]   next
[00:19:15.700 --> 00:19:16.110]   And
[00:19:16.110 --> 00:19:16.180]  ?
[00:19:16.180 --> 00:19:16.510]   then
[00:19:16.510 --> 00:19:16.880]   that
[00:19:16.880 --> 00:19:17.000]  's
[00:19:17.000 --> 00:19:17.430]   when
[00:19:17.430 --> 00:19:17.490]   In
[00:19:17.490 --> 00:19:17.700]  -
[00:19:17.700 --> 00:19:17.810]  D
[00:19:17.810 --> 00:19:17.920]  -
[00:19:17.920 --> 00:19:18.040]  N
[00:19:18.040 --> 00:19:18.140]  -
[00:19:18.140 --> 00:19:18.250]  A
[00:19:18.250 --> 00:19:18.360]  _
[00:19:18.360 --> 00:19:18.470]  R
[00:19:18.470 --> 00:19:18.580]  _
[00:19:18.580 --> 00:19:19.060]   came
[00:19:19.060 --> 00:19:19.660]   along
[00:19:19.660 --> 00:19:20.100]  . [SPEAKER_TURN]
[00:19:20.100 --> 00:19:20.330]   Now
[00:19:20.330 --> 00:19:20.640]   how
[00:19:20.640 --> 00:19:20.760]   did
[00:19:20.760 --> 00:19:21.450]   you
[00:19:21.450 --> 00:19:21.750]   hit
[00:19:21.750 --> 00:19:21.810]   upon
[00:19:21.810 --> 00:19:22.170]   that
[00:19:22.170 --> 00:19:23.080]   particular
[00:19:23.080 --> 00:19:23.430]   idea
[00:19:23.430 --> 00:19:23.740]  ? [SPEAKER_TURN]
[00:19:25.300 --> 00:19:25.320]  
[00:19:25.320 --> 00:19:25.470]   Um
[00:19:25.470 --> 00:19:25.640]   so
[00:19:25.640 --> 00:19:25.810]   it
[00:19:25.810 --> 00:19:26.050]  's
[00:19:26.050 --> 00:19:26.660]   actually
[00:19:26.660 --> 00:19:27.000]   like
[00:19:27.000 --> 00:19:27.180]   it
[00:19:27.180 --> 00:19:27.510]   didn
[00:19:27.510 --> 00:19:27.680]  't
[00:19:27.680 --> 00:19:28.020]   just
[00:19:28.020 --> 00:19:28.270]   hit
[00:19:28.270 --> 00:19:28.440]   me
[00:19:28.440 --> 00:19:28.730]   one
[00:19:28.730 --> 00:19:28.940]   day
[00:19:28.940 --> 00:19:29.280]   like
[00:19:29.280 --> 00:19:29.450]   ep
[00:19:29.450 --> 00:19:29.960]  iphany
[00:19:29.960 --> 00:19:30.300]   Like
[00:19:30.300 --> 00:19:30.560]  .
[00:19:30.560 --> 00:19:30.670]   I
[00:19:30.670 --> 00:19:30.800]  'd
[00:19:30.800 --> 00:19:31.140]   been
[00:19:31.140 --> 00:19:31.820]   thinking
[00:19:31.820 --> 00:19:32.070]   for
[00:19:32.070 --> 00:19:32.410]   many
[00:19:32.410 --> 00:19:32.920]   months
[00:19:32.920 --> 00:19:33.340]   about
[00:19:33.340 --> 00:19:33.760]   about
[00:19:33.760 --> 00:19:34.130]   the
[00:19:34.130 --> 00:19:34.600]   finance
[00:19:34.600 --> 00:19:34.730]   base
[00:19:34.730 --> 00:19:35.340]   and
[00:19:35.340 --> 00:19:35.530]   like
[00:19:35.530 --> 00:19:35.870]   what
[00:19:35.870 --> 00:19:36.380]   needed
[00:19:36.380 --> 00:19:36.620]   to
[00:19:36.620 --> 00:19:37.060]   happen
[00:19:37.060 --> 00:19:37.260]   and
[00:19:37.260 --> 00:19:37.430]  ,
[00:19:37.430 --> 00:19:37.730]   so
[00:19:37.730 --> 00:19:37.830]   I
[00:19:37.830 --> 00:19:37.980]   was
[00:19:37.980 --> 00:19:38.950]   thinking
[00:19:38.950 --> 00:19:39.150]   about
[00:19:39.150 --> 00:19:39.460]   like
[00:19:39.460 --> 00:19:39.790]   like
[00:19:39.790 --> 00:19:39.840]   I
[00:19:39.840 --> 00:19:40.140]   was
[00:19:40.140 --> 00:19:40.680]   working
[00:19:40.680 --> 00:19:40.850]   on
[00:19:40.850 --> 00:19:41.440]   putting
[00:19:41.440 --> 00:19:42.240]   together
[00:19:42.240 --> 00:19:42.660]   my
[00:19:42.660 --> 00:19:43.140]   investment
[00:19:43.140 --> 00:19:43.900]   portfolio
[00:19:43.900 --> 00:19:44.070]   so
[00:19:44.070 --> 00:19:44.150]   I
[00:19:44.150 --> 00:19:44.750]   thought
[00:19:44.750 --> 00:19:44.990]   how
[00:19:44.990 --> 00:19:45.340]   cool
[00:19:45.340 --> 00:19:45.780]   would
[00:19:45.780 --> 00:19:45.970]   it
[00:19:45.970 --> 00:19:46.090]   be
[00:19:46.090 --> 00:19:46.270]   if
[00:19:46.270 --> 00:19:46.590]   the
[00:19:46.590 --> 00:19:46.850]   site
[00:19:46.850 --> 00:19:47.180]   just
[00:19:47.180 --> 00:19:47.530]   took
[00:19:47.530 --> 00:19:47.690]   in
[00:19:47.690 --> 00:19:48.120]   all
[00:19:48.120 --> 00:19:48.170]   my
[00:19:48.170 --> 00:19:48.800]   personal
[00:19:48.800 --> 00:19:49.140]   info
[00:19:49.140 --> 00:19:49.390]   and
[00:19:49.390 --> 00:19:49.730]   then
[00:19:49.730 --> 00:19:50.320]   figured
[00:19:50.320 --> 00:19:50.570]   out
[00:19:50.570 --> 00:19:50.650]   a
[00:19:50.650 --> 00:19:51.240]   good
[00:19:51.240 --> 00:19:51.270]   way
[00:19:51.270 --> 00:19:51.470]   to
[00:19:51.470 --> 00:19:51.750]   like
[00:19:51.750 --> 00:19:52.260]   divers
[00:19:52.260 --> 00:19:52.510]  ify
[00:19:52.510 --> 00:19:52.850]   risk
[00:19:52.850 --> 00:19:53.100]   and
[00:19:53.100 --> 00:19:53.830]   allocate
[00:19:53.830 --> 00:19:53.950]   my
[00:19:53.950 --> 00:19:54.710]   portfolio
[00:19:54.710 --> 00:19:55.300]   for
[00:19:55.300 --> 00:19:55.300]  
[00:19:55.300 --> 00:19:55.480]   me
[00:19:55.480 --> 00:19:55.750]  .
[00:19:55.750 --> 00:19:55.970]   Um
[00:19:55.970 --> 00:19:56.110]   so
[00:19:56.110 --> 00:19:56.470]   that
[00:19:56.470 --> 00:19:56.740]   was
[00:19:56.740 --> 00:19:57.010]   one
[00:19:57.010 --> 00:19:57.370]   idea
[00:19:57.370 --> 00:19:57.550]   we
[00:19:57.550 --> 00:19:58.100]   passed
[00:19:58.100 --> 00:19:58.290]   on
[00:19:58.290 --> 00:19:58.460]   um
[00:19:58.460 --> 00:19:58.550]   I
[00:19:58.550 --> 00:19:59.500]   thought
[00:19:59.500 --> 00:19:59.640]   about
[00:19:59.640 --> 00:20:00.410]   personal
[00:20:00.410 --> 00:20:01.010]   finance
[00:20:01.010 --> 00:20:01.680]   because
[00:20:01.680 --> 00:20:01.830]   um
[00:20:01.830 --> 00:20:01.920]   I
[00:20:01.920 --> 00:20:02.650]   listened
[00:20:02.650 --> 00:20:02.830]   to
[00:20:02.830 --> 00:20:03.190]   this
[00:20:03.190 --> 00:20:03.460]   guy
[00:20:03.460 --> 00:20:03.910]   named
[00:20:03.910 --> 00:20:04.270]   Dave
[00:20:04.270 --> 00:20:04.820]   Ramsey
[00:20:04.820 --> 00:20:05.240]   and
[00:20:05.240 --> 00:20:05.250]   he
[00:20:05.250 --> 00:20:05.730]   has
[00:20:05.730 --> 00:20:06.100]   a
[00:20:06.100 --> 00:20:06.500]   really
[00:20:06.500 --> 00:20:06.930]   cool
[00:20:06.930 --> 00:20:07.680]   podcast
[00:20:07.680 --> 00:20:08.010]  .
[00:20:08.010 --> 00:20:08.880]   Um
[00:20:08.880 --> 00:20:09.310]   and
[00:20:09.310 --> 00:20:09.600]   I
[00:20:09.600 --> 00:20:10.080]   th
[00:20:10.080 --> 00:20:10.280]   um
[00:20:10.280 --> 00:20:10.480]   the
[00:20:10.480 --> 00:20:11.120]   Dave
[00:20:11.120 --> 00:20:11.620]   Ramsey
[00:20:11.620 --> 00:20:11.980]   show
[00:20:11.980 --> 00:20:13.080]  . [SPEAKER_TURN]
[00:20:13.080 --> 00:20:13.130]   I
[00:20:13.130 --> 00:20:13.450]   think
[00:20:13.450 --> 00:20:13.540]   I
[00:20:13.540 --> 00:20:13.610]  've
[00:20:13.610 --> 00:20:13.870]   heard
[00:20:13.870 --> 00:20:14.120]   of
[00:20:14.120 --> 00:20:14.200]   that
[00:20:14.200 --> 00:20:14.630]   actually
[00:20:14.630 --> 00:20:14.830]   okay
[00:20:14.830 --> 00:20:15.440]  , [SPEAKER_TURN]
[00:20:16.240 --> 00:20:16.280]  
[00:20:16.280 --> 00:20:16.570]   Yeah
[00:20:16.570 --> 00:20:16.730]  ,
[00:20:16.730 --> 00:20:16.890]   it
[00:20:16.890 --> 00:20:17.050]  's
[00:20:17.050 --> 00:20:17.540]   pretty
[00:20:17.540 --> 00:20:18.110]   awesome
[00:20:18.110 --> 00:20:18.270]   Um
[00:20:18.270 --> 00:20:18.550]  .
[00:20:18.550 --> 00:20:18.770]   he
[00:20:18.770 --> 00:20:18.940]  's
[00:20:18.940 --> 00:20:19.520]   pretty
[00:20:19.520 --> 00:20:20.460]   Republican
[00:20:20.460 --> 00:20:21.050]   though
[00:20:21.050 --> 00:20:21.410]  ,
[00:20:21.410 --> 00:20:21.440]   so
[00:20:21.440 --> 00:20:21.690]   you
[00:20:21.690 --> 00:20:22.080]   have
[00:20:22.080 --> 00:20:22.260]   to
[00:20:22.260 --> 00:20:22.710]   deal
[00:20:22.710 --> 00:20:23.020]   with
[00:20:23.020 --> 00:20:23.240]   that
[00:20:23.240 --> 00:20:23.660]  .
[00:20:23.660 --> 00:20:23.800]   Um
[00:20:23.800 --> 00:20:24.290]   but
[00:20:24.290 --> 00:20:24.430]   but
[00:20:24.430 --> 00:20:24.620]   he
[00:20:24.620 --> 00:20:24.650]  's
[00:20:24.650 --> 00:20:25.270]   all
[00:20:25.270 --> 00:20:25.560]   about
[00:20:25.560 --> 00:20:25.990]   like
[00:20:25.990 --> 00:20:27.120]   everyday
[00:20:27.120 --> 00:20:27.270]   people
[00:20:27.270 --> 00:20:27.840]   fixing
[00:20:27.840 --> 00:20:28.320]   their
[00:20:28.320 --> 00:20:29.110]   finances
[00:20:29.110 --> 00:20:29.260]  ,
[00:20:29.260 --> 00:20:29.580]   and
[00:20:29.580 --> 00:20:29.700]   it
[00:20:29.700 --> 00:20:30.200]  's
[00:20:30.200 --> 00:20:30.230]   all
[00:20:30.230 --> 00:20:30.580]   like
[00:20:30.580 --> 00:20:31.150]   really
[00:20:31.150 --> 00:20:31.810]   obvious
[00:20:31.810 --> 00:20:32.270]   stuff
[00:20:32.270 --> 00:20:32.560]   but
[00:20:32.560 --> 00:20:32.850]  ,
[00:20:32.850 --> 00:20:33.320]   people
[00:20:33.320 --> 00:20:33.790]   screw
[00:20:33.790 --> 00:20:33.980]   it
[00:20:33.980 --> 00:20:34.170]   up
[00:20:34.170 --> 00:20:34.430]   so
[00:20:34.430 --> 00:20:35.020]   often
[00:20:35.020 --> 00:20:35.020]  ,
[00:20:35.020 --> 00:20:35.170]   so
[00:20:35.170 --> 00:20:35.700]   I
[00:20:35.700 --> 00:20:35.960]   thought
[00:20:35.960 --> 00:20:36.150]  ,
[00:20:36.150 --> 00:20:36.440]   why
[00:20:36.440 --> 00:20:36.710]   don
[00:20:36.710 --> 00:20:36.940]  't
[00:20:36.940 --> 00:20:37.090]   we
[00:20:37.090 --> 00:20:37.470]   just
[00:20:37.470 --> 00:20:38.040]   like
[00:20:38.040 --> 00:20:38.290]   fix
[00:20:38.290 --> 00:20:38.640]   that
[00:20:38.640 --> 00:20:39.160]   with
[00:20:39.160 --> 00:20:39.640]   software
[00:20:39.640 --> 00:20:39.940]   but
[00:20:39.940 --> 00:20:40.040]  ,
[00:20:40.040 --> 00:20:40.370]   Mint
[00:20:40.370 --> 00:20:40.610]   was
[00:20:40.610 --> 00:20:41.180]   already
[00:20:41.180 --> 00:20:41.590]   like
[00:20:41.590 --> 00:20:41.640]   a
[00:20:41.640 --> 00:20:42.320]   pretty
[00:20:42.320 --> 00:20:42.420]   big
[00:20:42.420 --> 00:20:42.810]   player
[00:20:42.810 --> 00:20:42.970]   in
[00:20:42.970 --> 00:20:43.210]   the
[00:20:43.210 --> 00:20:43.620]   space
[00:20:43.620 --> 00:20:43.980]  .
[00:20:43.980 --> 00:20:44.580]   And
[00:20:44.580 --> 00:20:44.720]   his
[00:20:44.720 --> 00:20:45.350]   other
[00:20:45.350 --> 00:20:45.850]   call
[00:20:45.850 --> 00:20:46.240]  ers
[00:20:46.240 --> 00:20:46.250]  
[00:20:46.250 --> 00:20:46.770]   were
[00:20:46.770 --> 00:20:46.770]   for
[00:20:46.770 --> 00:20:47.760]   entrepreneurs
[00:20:47.760 --> 00:20:48.010]  .
[00:20:48.010 --> 00:20:48.130]   So
[00:20:48.130 --> 00:20:48.190]   I
[00:20:48.190 --> 00:20:48.650]   thought
[00:20:48.650 --> 00:20:49.090]   well
[00:20:49.090 --> 00:20:49.810]   entrepreneurs
[00:20:49.810 --> 00:20:50.280]   usually
[00:20:50.280 --> 00:20:50.550]   have
[00:20:50.550 --> 00:20:50.820]   like
[00:20:50.820 --> 00:20:51.090]   even
[00:20:51.090 --> 00:20:51.360]   more
[00:20:51.360 --> 00:20:51.680]   like
[00:20:51.680 --> 00:20:52.040]   bigger
[00:20:52.040 --> 00:20:52.240]   non
[00:20:52.240 --> 00:20:52.300]  -
[00:20:52.300 --> 00:20:52.910]  intuitive
[00:20:52.910 --> 00:20:53.520]   questions
[00:20:53.520 --> 00:20:53.790]   like
[00:20:53.790 --> 00:20:53.920]  ,
[00:20:53.920 --> 00:20:54.190]   that
[00:20:54.190 --> 00:20:54.330]  'd
[00:20:54.330 --> 00:20:54.450]   be
[00:20:54.450 --> 00:20:54.750]   a
[00:20:54.750 --> 00:20:54.920]   really
[00:20:54.920 --> 00:20:55.670]   interesting
[00:20:55.670 --> 00:20:56.140]   problem
[00:20:56.140 --> 00:20:56.270]   to
[00:20:56.270 --> 00:20:56.610]   solve
[00:20:56.610 --> 00:20:56.940]  .
[00:20:56.940 --> 00:20:56.980]   Um
[00:20:56.980 --> 00:20:57.950]   and
[00:20:57.950 --> 00:20:58.390]   then
[00:20:58.390 --> 00:20:59.020]   like
[00:20:59.020 --> 00:20:59.180]   a
[00:20:59.180 --> 00:20:59.690]   few
[00:20:59.690 --> 00:21:00.530]   other
[00:21:00.530 --> 00:21:00.800]   signs
[00:21:00.800 --> 00:21:01.440]   like
[00:21:01.440 --> 00:21:01.560]   one
