
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.210]   Hey
[00:09:49.010 --> 00:09:49.180]   and
[00:09:49.180 --> 00:09:49.340]   I
[00:09:49.340 --> 00:09:49.340]  'd
[00:09:49.340 --> 00:09:49.580]   be
[00:09:49.580 --> 00:09:49.680]   like
[00:09:49.680 --> 00:09:49.790]   oh
[00:09:49.790 --> 00:09:50.010]   dude
[00:09:50.010 --> 00:09:50.300]  ,
[00:09:50.300 --> 00:09:50.330]   you
[00:09:50.330 --> 00:09:50.560]   know
[00:09:50.560 --> 00:09:50.660]  ,
[00:09:50.660 --> 00:09:50.750]   my
[00:09:50.750 --> 00:09:50.980]   hand
[00:09:50.980 --> 00:09:51.150]   was
[00:09:51.150 --> 00:09:51.260]   in
[00:09:51.260 --> 00:09:51.430]   the
[00:09:51.430 --> 00:09:51.780]   camera
[00:09:51.780 --> 00:09:52.010]   lens
[00:09:52.010 --> 00:09:52.180]  .
[00:09:52.180 --> 00:09:52.350]   And
[00:09:52.350 --> 00:09:52.460]   he
[00:09:52.460 --> 00:09:52.560]  'd
[00:09:52.560 --> 00:09:52.680]   be
[00:09:52.680 --> 00:09:52.930]   like
[00:09:52.930 --> 00:09:53.170]   what
[00:09:53.170 --> 00:09:53.500]   Well
[00:09:53.500 --> 00:09:53.540]  .
[00:09:53.540 --> 00:09:53.710]   try
[00:09:53.710 --> 00:09:53.820]   it
[00:09:53.820 --> 00:09:54.220]   again
[00:09:54.220 --> 00:09:54.260]  ,
[00:09:54.260 --> 00:09:54.450]   like
[00:09:54.450 --> 00:09:54.560]   oh
[00:09:54.560 --> 00:09:54.790]   crap
[00:09:54.790 --> 00:09:54.840]   I
[00:09:54.840 --> 00:09:55.200]   forgot
[00:09:55.200 --> 00:09:55.300]   to
[00:09:55.300 --> 00:09:56.680]   hit
[00:09:56.680 --> 00:09:56.680]  
[00:09:56.680 --> 00:09:56.820]   Oh
[00:09:56.820 --> 00:09:56.960]   my
[00:09:56.960 --> 00:09:57.170]   God
[00:09:57.170 --> 00:09:57.380]  .
[00:09:57.380 --> 00:09:57.590]   We
[00:09:57.590 --> 00:09:57.870]   we
[00:09:57.870 --> 00:09:58.210]   learned
[00:09:58.210 --> 00:09:58.220]   a
[00:09:58.220 --> 00:09:58.430]   lot
[00:09:58.430 --> 00:09:58.780]   about
[00:09:58.780 --> 00:09:58.990]   how
[00:09:58.990 --> 00:09:59.190]   to
[00:09:59.190 --> 00:09:59.480]   shoot
[00:09:59.480 --> 00:09:59.690]   our
[00:09:59.690 --> 00:10:00.270]   fight
[00:10:00.270 --> 00:10:00.460]   scenes
[00:10:00.460 --> 00:10:00.810]   doing
[00:10:00.810 --> 00:10:01.120]   that
[00:10:01.120 --> 00:10:01.660]   together
[00:10:01.660 --> 00:10:01.870]   and
[00:10:01.870 --> 00:10:02.140]   that
[00:10:02.140 --> 00:10:02.280]  's
[00:10:02.280 --> 00:10:02.560]   uh
[00:10:02.560 --> 00:10:02.570]   th
[00:10:02.570 --> 00:10:03.310]   eventually
[00:10:03.310 --> 00:10:03.540]   what
[00:10:03.540 --> 00:10:03.820]   made
[00:10:03.820 --> 00:10:04.170]   Mitch
[00:10:04.170 --> 00:10:04.380]   and
[00:10:04.380 --> 00:10:04.580]   I
[00:10:04.580 --> 00:10:04.740]   more
[00:10:04.740 --> 00:10:05.290]   valuable
[00:10:05.290 --> 00:10:05.470]   to
[00:10:05.470 --> 00:10:05.570]   um
[00:10:05.570 --> 00:10:05.780]   one
[00:10:05.780 --> 00:10:05.920]   of
[00:10:05.920 --> 00:10:06.340]   Jackie
[00:10:06.340 --> 00:10:06.620]   Chan
[00:10:06.620 --> 00:10:06.810]  's
[00:10:06.810 --> 00:10:07.110]   chore
[00:10:07.110 --> 00:10:07.740]  ographers
[00:10:07.740 --> 00:10:07.950]   and
[00:10:07.950 --> 00:10:08.230]   gave
[00:10:08.230 --> 00:10:08.370]   us
[00:10:08.370 --> 00:10:08.440]   a
[00:10:08.440 --> 00:10:08.860]   chance
[00:10:08.860 --> 00:10:09.060]   to
[00:10:09.060 --> 00:10:09.280]   work
[00:10:09.280 --> 00:10:09.560]   with
[00:10:09.560 --> 00:10:09.770]   him
[00:10:09.770 --> 00:10:10.250]   because
[00:10:10.250 --> 00:10:10.430]   we
[00:10:10.430 --> 00:10:10.610]   had
[00:10:10.610 --> 00:10:10.680]   a
[00:10:10.680 --> 00:10:10.890]   lot
[00:10:10.890 --> 00:10:11.030]   of
[00:10:11.030 --> 00:10:11.730]   experience
[00:10:11.730 --> 00:10:12.080]   doing
[00:10:12.080 --> 00:10:12.360]   that
[00:10:12.360 --> 00:10:12.770]   stuff
[00:10:12.770 --> 00:10:13.340]   ourselves
[00:10:13.340 --> 00:10:14.200]  . [SPEAKER_TURN]
[00:10:14.200 --> 00:10:14.450]   Yeah
[00:10:14.450 --> 00:10:14.750]   you
[00:10:14.750 --> 00:10:14.800]  ,
[00:10:14.800 --> 00:10:15.030]   know
[00:10:15.030 --> 00:10:15.060]   I
[00:10:15.060 --> 00:10:15.180]  ,
[00:10:15.180 --> 00:10:15.680]   actually
[00:10:15.680 --> 00:10:15.990]   still
[00:10:15.990 --> 00:10:16.240]   have
[00:10:16.240 --> 00:10:16.550]   there
[00:10:16.550 --> 00:10:16.880]   there
[00:10:16.880 --> 00:10:17.040]   was
[00:10:17.040 --> 00:10:17.100]   a
[00:10:17.100 --> 00:10:17.470]   camera
[00:10:17.470 --> 00:10:17.520]   I
[00:10:17.520 --> 00:10:17.800]   have
[00:10:17.800 --> 00:10:17.900]   it
[00:10:17.900 --> 00:10:18.460]   right
[00:10:18.460 --> 00:10:18.460]   here
[00:10:18.460 --> 00:10:18.520]   I
[00:10:18.520 --> 00:10:18.640]  ,
[00:10:18.640 --> 00:10:18.950]   found
[00:10:18.950 --> 00:10:19.070]   it
[00:10:19.070 --> 00:10:19.250]   was
[00:10:19.250 --> 00:10:19.630]   called
[00:10:19.630 --> 00:10:19.880]   the
[00:10:19.880 --> 00:10:20.110]   video
[00:10:20.110 --> 00:10:20.760]   production
[00:10:20.760 --> 00:10:21.110]   hand
[00:10:21.110 --> 00:10:21.230]  book
[00:10:21.230 --> 00:10:21.540]   which
[00:10:21.540 --> 00:10:21.700]  ,
[00:10:21.700 --> 00:10:21.780]   is
[00:10:21.780 --> 00:10:22.680]   like [SPEAKER_TURN]
[00:10:22.700 --> 00:10:22.760]  
[00:10:22.760 --> 00:10:23.020]   I
[00:10:23.020 --> 00:10:23.020]   have
[00:10:23.020 --> 00:10:23.270]   just
[00:10:23.270 --> 00:10:23.600]   I
[00:10:23.600 --> 00:10:23.660]   have
[00:10:23.660 --> 00:10:23.800]   the
[00:10:23.800 --> 00:10:24.470]   filmmakers
[00:10:24.470 --> 00:10:24.720]   hand
[00:10:24.720 --> 00:10:24.980]  book
[00:10:24.980 --> 00:10:25.340]   which
[00:10:25.340 --> 00:10:25.380]   I
[00:10:25.380 --> 00:10:25.700]   think
[00:10:25.700 --> 00:10:25.830]   is
[00:10:25.830 --> 00:10:25.890]   a
[00:10:25.890 --> 00:10:25.950]   a
[00:10:25.950 --> 00:10:26.350]   second
[00:10:26.350 --> 00:10:26.880]   addition
[00:10:26.880 --> 00:10:27.010]   to
[00:10:27.010 --> 00:10:27.340]   that
[00:10:27.340 --> 00:10:28.280]  . [SPEAKER_TURN]
[00:10:28.280 --> 00:10:28.280]  
[00:10:28.280 --> 00:10:28.380]   I
[00:10:28.380 --> 00:10:28.680]   the
[00:10:28.680 --> 00:10:29.190]   night
[00:10:29.190 --> 00:10:29.800]   before
[00:10:29.800 --> 00:10:29.900]   I
[00:10:29.900 --> 00:10:30.510]   pulled
[00:10:30.510 --> 00:10:30.920]   this
[00:10:30.920 --> 00:10:31.730]   thing
[00:10:31.730 --> 00:10:31.850]   out
[00:10:31.850 --> 00:10:32.030]   and
[00:10:32.030 --> 00:10:32.130]   I
[00:10:32.130 --> 00:10:32.540]   read
[00:10:32.540 --> 00:10:32.840]   and
[00:10:32.840 --> 00:10:33.250]   they
[00:10:33.250 --> 00:10:33.550]  're
[00:10:33.550 --> 00:10:33.960]   like
[00:10:33.960 --> 00:10:34.970]   alright
[00:10:34.970 --> 00:10:34.990]   you
[00:10:34.990 --> 00:10:35.170]  ,
[00:10:35.170 --> 00:10:35.570]   know
[00:10:35.570 --> 00:10:35.880]   you
[00:10:35.880 --> 00:10:36.290]   have
[00:10:36.290 --> 00:10:36.700]   your
[00:10:36.700 --> 00:10:37.300]   your
[00:10:37.300 --> 00:10:37.520]   your
[00:10:37.520 --> 00:10:38.130]   master
[00:10:38.130 --> 00:10:38.540]   shot
[00:10:38.540 --> 00:10:38.950]   your
[00:10:38.950 --> 00:10:39.150]  ,
[00:10:39.150 --> 00:10:40.090]   insertion
[00:10:40.090 --> 00:10:40.480]   shot
[00:10:40.480 --> 00:10:40.890]   your
[00:10:40.890 --> 00:10:41.090]  ,
[00:10:41.090 --> 00:10:41.290]   P
[00:10:41.290 --> 00:10:41.310]  _
[00:10:41.310 --> 00:10:41.480]  O
[00:10:41.480 --> 00:10:41.490]  _
[00:10:41.490 --> 00:10:41.590]  V
[00:10:41.590 --> 00:10:41.760]  _
[00:10:41.760 --> 00:10:41.990]   and
[00:10:41.990 --> 00:10:42.400]   then
[00:10:42.400 --> 00:10:42.720]   you
[00:10:42.720 --> 00:10:43.110]   have
[00:10:43.110 --> 00:10:43.520]   your
[00:10:43.520 --> 00:10:43.820]   key
[00:10:43.820 --> 00:10:44.380]   light
[00:10:44.380 --> 00:10:44.750]   your
[00:10:44.750 --> 00:10:44.940]  ,
[00:10:44.940 --> 00:10:45.370]   back
[00:10:45.370 --> 00:10:45.910]   light
[00:10:45.910 --> 00:10:46.270]   your
[00:10:46.270 --> 00:10:46.470]  ,
[00:10:46.470 --> 00:10:47.390]   spotlight
[00:10:47.390 --> 00:10:47.680]   oh
[00:10:47.680 --> 00:10:47.790]   my
[00:10:47.790 --> 00:10:48.090]   God
[00:10:48.090 --> 00:10:48.190]   I
[00:10:48.190 --> 00:10:48.510]   do
[00:10:48.510 --> 00:10:48.790]   this
[00:10:48.790 --> 00:10:49.090]   no
[00:10:49.090 --> 00:10:49.200]  ,
[00:10:49.200 --> 00:10:49.910]   problem
[00:10:49.910 --> 00:10:51.280]  . [SPEAKER_TURN]
[00:10:51.280 --> 00:10:51.290]  
[00:10:51.290 --> 00:10:51.520]   back
[00:10:51.520 --> 00:10:51.820]   after
[00:10:51.820 --> 00:10:52.320]   shooting
[00:10:52.320 --> 00:10:52.420]   it
[00:10:52.420 --> 00:10:52.600]   for
[00:10:52.600 --> 00:10:52.780]   two
[00:10:52.780 --> 00:10:53.020]   days
[00:10:53.020 --> 00:10:53.200]   and
[00:10:53.200 --> 00:10:53.440]   then
[00:10:53.440 --> 00:10:53.740]   Mitch
[00:10:53.740 --> 00:10:53.920]   and
[00:10:53.920 --> 00:10:53.980]   I
[00:10:53.980 --> 00:10:54.160]   sit
[00:10:54.160 --> 00:10:54.330]   in
[00:10:54.330 --> 00:10:54.390]   in
[00:10:54.390 --> 00:10:54.520]   my
[00:10:54.520 --> 00:10:54.880]   office
[00:10:54.880 --> 00:10:55.060]   and
[00:10:55.060 --> 00:10:55.300]   what
[00:10:55.300 --> 00:10:55.570]   you
[00:10:55.570 --> 00:10:55.780]   would
[00:10:55.780 --> 00:10:55.940]   do
[00:10:55.940 --> 00:10:56.000]   is
[00:10:56.000 --> 00:10:56.290]   you
[00:10:56.290 --> 00:10:56.500]   would
[00:10:56.500 --> 00:10:56.740]   look
[00:10:56.740 --> 00:10:56.860]   at
[00:10:56.860 --> 00:10:57.040]   the
[00:10:57.040 --> 00:10:57.100]   f
[00:10:57.100 --> 00:10:57.400]   eight
[00:10:57.400 --> 00:10:57.580]   you
[00:10:57.580 --> 00:10:57.700]  ,
[00:10:57.700 --> 00:10:57.930]   know
[00:10:57.930 --> 00:10:58.240]   the
[00:10:58.240 --> 00:10:58.400]  ,
[00:10:58.400 --> 00:10:58.540]   seven
[00:10:58.540 --> 00:10:58.960]   or
[00:10:58.960 --> 00:10:59.260]   eight
[00:10:59.260 --> 00:10:59.340]   takes
[00:10:59.340 --> 00:10:59.380]   of
[00:10:59.380 --> 00:10:59.680]   every
[00:10:59.680 --> 00:10:59.950]   shot
[00:10:59.950 --> 00:11:00.100]   and
[00:11:00.100 --> 00:11:00.250]   we
[00:11:00.250 --> 00:11:00.400]   had
[00:11:00.400 --> 00:11:00.640]   tons
[00:11:00.640 --> 00:11:00.770]   of
[00:11:00.770 --> 00:11:01.300]   different
[00:11:01.300 --> 00:11:01.610]   shots
[00:11:01.610 --> 00:11:01.840]   from
[00:11:01.840 --> 00:11:02.180]   every
[00:11:02.180 --> 00:11:02.450]   angle
[00:11:02.450 --> 00:11:02.500]   P
[00:11:02.500 --> 00:11:02.560]  _
[00:11:02.560 --> 00:11:02.620]  O
[00:11:02.620 --> 00:11:02.710]  _
[00:11:02.710 --> 00:11:02.780]  V
[00:11:02.780 --> 00:11:02.800]  _
[00:11:02.800 --> 00:11:03.340]   insertion
[00:11:03.340 --> 00:11:03.580]   shot
[00:11:03.580 --> 00:11:03.760]   you
[00:11:03.760 --> 00:11:03.880]  ,
[00:11:03.880 --> 00:11:04.120]   know
[00:11:04.120 --> 00:11:04.300]   all
[00:11:04.300 --> 00:11:04.420]  ,
[00:11:04.420 --> 00:11:04.660]   that
[00:11:04.660 --> 00:11:04.900]   kind
[00:11:04.900 --> 00:11:05.020]   of
[00:11:05.020 --> 00:11:05.320]   stuff
[00:11:05.320 --> 00:11:06.220]  . [SPEAKER_TURN]
[00:11:06.220 --> 00:11:06.460]   Oh
[00:11:06.460 --> 00:11:06.510]   we
[00:11:06.510 --> 00:11:06.580]  ,
[00:11:06.580 --> 00:11:06.820]   shot
[00:11:06.820 --> 00:11:07.430]   everything
[00:11:07.430 --> 00:11:07.610]   and
[00:11:07.610 --> 00:11:08.100]   anything
[00:11:08.100 --> 00:11:08.220]   if
[00:11:08.220 --> 00:11:08.340]   we
[00:11:08.340 --> 00:11:08.520]  're
[00:11:08.520 --> 00:11:08.670]   if
[00:11:08.670 --> 00:11:08.840]   if
[00:11:08.840 --> 00:11:08.880]   we
[00:11:08.880 --> 00:11:09.090]  're
[00:11:09.090 --> 00:11:09.180]   if
[00:11:09.180 --> 00:11:09.300]   we
[00:11:09.300 --> 00:11:09.480]  're
[00:11:09.480 --> 00:11:09.600]   in
[00:11:09.600 --> 00:11:09.930]   doubt
[00:11:09.930 --> 00:11:10.020]   we
[00:11:10.020 --> 00:11:10.260]   just
[00:11:10.260 --> 00:11:10.580]   shot
[00:11:10.580 --> 00:11:10.620]   it
[00:11:10.620 --> 00:11:11.010]   which
[00:11:11.010 --> 00:11:11.040]   is
[00:11:11.040 --> 00:11:11.220]   the
[00:11:11.220 --> 00:11:11.460]   long
[00:11:11.460 --> 00:11:11.700]   way
[00:11:11.700 --> 00:11:11.760]   to
[00:11:11.760 --> 00:11:11.880]   do
[00:11:11.880 --> 00:11:12.110]   it
[00:11:12.110 --> 00:11:12.260]   when
[00:11:12.260 --> 00:11:12.420]   you
[00:11:12.420 --> 00:11:12.600]   get
[00:11:12.600 --> 00:11:12.890]   into
[00:11:12.890 --> 00:11:13.020]   the
[00:11:13.020 --> 00:11:13.480]   editing
[00:11:13.480 --> 00:11:13.860]   process
[00:11:13.860 --> 00:11:14.700]  . [SPEAKER_TURN]
[00:11:15.480 --> 00:11:15.480]  
[00:11:15.480 --> 00:11:15.720]  like
[00:11:15.720 --> 00:11:16.040]  .
[00:11:16.040 --> 00:11:16.200]   And
[00:11:16.200 --> 00:11:16.210]   um
[00:11:16.210 --> 00:11:16.260]   I
[00:11:16.260 --> 00:11:16.320]   I
[00:11:16.320 --> 00:11:16.440]   re
[00:11:16.440 --> 00:11:16.510]   I
[00:11:16.510 --> 00:11:16.980]   remember
[00:11:16.980 --> 00:11:17.220]   that
[00:11:17.220 --> 00:11:17.590]   we
[00:11:17.590 --> 00:11:17.640]   would
[00:11:17.640 --> 00:11:17.820]   you
[00:11:17.820 --> 00:11:18.120]   would
[00:11:18.120 --> 00:11:18.300]   hit
[00:11:18.300 --> 00:11:18.540]   play
[00:11:18.540 --> 00:11:18.660]   on
[00:11:18.660 --> 00:11:18.840]   the
[00:11:18.840 --> 00:11:19.080]   high
[00:11:19.080 --> 00:11:19.560]   camera
[00:11:19.560 --> 00:11:19.560]   we
[00:11:19.560 --> 00:11:19.680]  ,
[00:11:19.680 --> 00:11:19.870]   had
[00:11:19.870 --> 00:11:20.100]   the
[00:11:20.100 --> 00:11:20.130]   S
[00:11:20.130 --> 00:11:20.160]  _
[00:11:20.160 --> 00:11:20.540]   video
[00:11:20.540 --> 00:11:21.060]   connecting
[00:11:21.060 --> 00:11:21.180]   to
[00:11:21.180 --> 00:11:21.350]   the
[00:11:21.350 --> 00:11:21.680]   cord
[00:11:21.680 --> 00:11:21.720]  ,
[00:11:21.720 --> 00:11:21.900]   and
[00:11:21.900 --> 00:11:22.160]   you
[00:11:22.160 --> 00:11:22.400]   would
[00:11:22.400 --> 00:11:22.560]   hit
[00:11:22.560 --> 00:11:22.860]   play
[00:11:22.860 --> 00:11:22.980]   for
[00:11:22.980 --> 00:11:23.220]   like
[00:11:23.220 --> 00:11:23.400]   two
[00:11:23.400 --> 00:11:23.620]   or
[00:11:23.620 --> 00:11:23.820]   three
[00:11:23.820 --> 00:11:24.240]   seconds
[00:11:24.240 --> 00:11:24.420]   and
[00:11:24.420 --> 00:11:24.480]   I
[00:11:24.480 --> 00:11:24.780]   would
[00:11:24.780 --> 00:11:24.960]   hit
[00:11:24.960 --> 00:11:25.320]   record
[00:11:25.320 --> 00:11:25.440]   on
[00:11:25.440 --> 00:11:25.580]   on
[00:11:25.580 --> 00:11:25.860]   Adobe
[00:11:25.860 --> 00:11:26.350]   Premiere
[00:11:26.350 --> 00:11:26.520]   and
[00:11:26.520 --> 00:11:26.640]   we
[00:11:26.640 --> 00:11:27.000]   record
[00:11:27.000 --> 00:11:27.120]   it
[00:11:27.120 --> 00:11:27.240]  ,
[00:11:27.240 --> 00:11:27.420]   and
[00:11:27.420 --> 00:11:27.720]   then
[00:11:27.720 --> 00:11:27.720]   I
[00:11:27.720 --> 00:11:27.840]  'd
[00:11:27.840 --> 00:11:28.200]   stop
[00:11:28.200 --> 00:11:28.200]  ,
[00:11:28.200 --> 00:11:28.460]   stop
[00:11:28.460 --> 00:11:28.560]  ,
[00:11:28.560 --> 00:11:28.740]   you
[00:11:28.740 --> 00:11:28.980]   know
[00:11:28.980 --> 00:11:29.100]  ,
[00:11:29.100 --> 00:11:29.550]   because
[00:11:29.550 --> 00:11:29.760]   look
[00:11:29.760 --> 00:11:29.880]   we
[00:11:29.880 --> 00:11:30.240]   have
[00:11:30.240 --> 00:11:30.240]   so
[00:11:30.240 --> 00:11:30.530]   much
[00:11:30.530 --> 00:11:30.540]   b
[00:11:30.540 --> 00:11:30.720]   you
[00:11:30.720 --> 00:11:31.080]   know
[00:11:31.080 --> 00:11:31.140]   mer
[00:11:31.140 --> 00:11:31.200]  i
[00:11:31.200 --> 00:11:31.920]   available
[00:11:31.920 --> 00:11:31.920]  .
[00:11:31.920 --> 00:11:32.100]   And
[00:11:32.100 --> 00:11:32.340]   it
[00:11:32.340 --> 00:11:32.520]   would
[00:11:32.520 --> 00:11:32.760]   save
[00:11:32.760 --> 00:11:32.880]   it
[00:11:32.880 --> 00:11:33.060]   and
[00:11:33.060 --> 00:11:33.230]  ,
[00:11:33.230 --> 00:11:33.420]   then
[00:11:33.420 --> 00:11:33.540]   we
[00:11:33.540 --> 00:11:33.960]  'd
[00:11:33.960 --> 00:11:34.020]   bring
[00:11:34.020 --> 00:11:34.080]   it
[00:11:34.080 --> 00:11:34.200]   on
[00:11:34.200 --> 00:11:34.320]   to
[00:11:34.320 --> 00:11:34.660]   like
[00:11:34.660 --> 00:11:34.740]   the
[00:11:34.740 --> 00:11:35.320]   cutting
[00:11:35.320 --> 00:11:35.400]   deck
[00:11:35.400 --> 00:11:35.520]   on
[00:11:35.520 --> 00:11:35.700]   the
[00:11:35.700 --> 00:11:36.060]   screen
[00:11:36.060 --> 00:11:36.180]   or
[00:11:36.180 --> 00:11:36.660]   whatever
[00:11:36.660 --> 00:11:36.780]   it
[00:11:36.780 --> 00:11:36.960]   was
[00:11:36.960 --> 00:11:37.140]   and
[00:11:37.140 --> 00:11:37.310]  ,
[00:11:37.310 --> 00:11:37.380]   we
[00:11:37.380 --> 00:11:37.560]  'd
[00:11:37.560 --> 00:11:37.740]   kind
[00:11:37.740 --> 00:11:37.860]   of
[00:11:37.860 --> 00:11:37.980]   pe
[00:11:37.980 --> 00:11:38.280]   piece
[00:11:38.280 --> 00:11:38.520]   this
[00:11:38.520 --> 00:11:38.820]   whole
[00:11:38.820 --> 00:11:39.110]   thing
[00:11:39.110 --> 00:11:39.640]   together
[00:11:39.640 --> 00:11:39.780]   and
[00:11:39.780 --> 00:11:39.900]   we
[00:11:39.900 --> 00:11:40.080]   did
[00:11:40.080 --> 00:11:40.200]   we
[00:11:40.200 --> 00:11:40.340]   we
[00:11:40.340 --> 00:11:40.620]   ended
[00:11:40.620 --> 00:11:40.740]   up
[00:11:40.740 --> 00:11:40.800]   t
[00:11:40.800 --> 00:11:41.100]   eight
[00:11:41.100 --> 00:11:41.520]   hours
[00:11:41.520 --> 00:11:41.520]   of
[00:11:41.520 --> 00:11:42.130]   footage
[00:11:42.130 --> 00:11:42.180]   down
[00:11:42.180 --> 00:11:42.300]   to
[00:11:42.300 --> 00:11:42.480]   two
[00:11:42.480 --> 00:11:42.840]   minute
[00:11:42.840 --> 00:11:43.230]   fights
[00:11:43.230 --> 00:11:43.380]   and
[00:11:43.380 --> 00:11:43.670]   put
[00:11:43.670 --> 00:11:43.680]   on
[00:11:43.680 --> 00:11:43.860]   the
[00:11:43.860 --> 00:11:44.220]   Mortal
[00:11:44.220 --> 00:11:44.280]   K
[00:11:44.280 --> 00:11:44.680]  ombat
[00:11:44.680 --> 00:11:45.480]   soundtrack
[00:11:45.480 --> 00:11:45.480]  .
[00:11:45.480 --> 00:11:45.520]  
[00:11:45.520 --> 00:11:45.710]   and
[00:11:45.710 --> 00:11:46.080]   it
[00:11:46.080 --> 00:11:46.120]   was
[00:11:46.120 --> 00:11:46.590]   pretty
[00:11:46.590 --> 00:11:46.910]   damn
[00:11:46.910 --> 00:11:47.420]   good
[00:11:47.420 --> 00:11:47.480]  .
[00:11:47.480 --> 00:11:48.210]   It
[00:11:48.210 --> 00:11:48.630]   c
[00:11:48.630 --> 00:11:48.690]   it
[00:11:48.690 --> 00:11:48.740]   c
[00:11:48.740 --> 00:11:49.070]   it
[00:11:49.070 --> 00:11:49.090]   came
[00:11:49.090 --> 00:11:49.230]   out
[00:11:49.230 --> 00:11:49.560]   really
[00:11:49.560 --> 00:11:49.780]   good
[00:11:49.780 --> 00:11:49.940]  .
[00:11:49.940 --> 00:11:50.040]   It
[00:11:50.040 --> 00:11:50.390]   really
[00:11:50.390 --> 00:11:50.540]   did
[00:11:50.540 --> 00:11:50.730]  .
[00:11:50.730 --> 00:11:50.750]   I
[00:11:50.750 --> 00:11:50.970]   used
[00:11:50.970 --> 00:11:51.080]   it
[00:11:51.080 --> 00:11:51.190]   on
[00:11:51.190 --> 00:11:51.300]   my
[00:11:51.300 --> 00:11:51.520]   demo
[00:11:51.520 --> 00:11:51.740]   reel
[00:11:51.740 --> 00:11:51.900]   for
[00:11:51.900 --> 00:11:52.030]   a
[00:11:52.030 --> 00:11:52.170]   long
[00:11:52.170 --> 00:11:52.390]   time
[00:11:52.390 --> 00:11:52.720]  . [SPEAKER_TURN]
[00:11:52.720 --> 00:11:52.900]   Didn
[00:11:52.900 --> 00:11:52.990]  't
[00:11:52.990 --> 00:11:53.270]   you
[00:11:53.270 --> 00:11:53.300]   say
[00:11:53.300 --> 00:11:53.450]   that
[00:11:53.450 --> 00:11:53.590]   you
[00:11:53.590 --> 00:11:53.960]   actually
[00:11:53.960 --> 00:11:54.100]   got
[00:11:54.100 --> 00:11:54.140]   a
[00:11:54.140 --> 00:11:54.280]   lot
[00:11:54.280 --> 00:11:54.370]   of
[00:11:54.370 --> 00:11:54.620]   work
[00:11:54.620 --> 00:11:54.730]   from
[00:11:54.730 --> 00:11:54.950]   that
[00:11:54.950 --> 00:11:55.050]   for
[00:11:55.050 --> 00:11:55.400]   f
[00:11:55.400 --> 00:11:55.420]   because
[00:11:55.420 --> 00:11:55.510]   of
[00:11:55.510 --> 00:11:55.690]   that
[00:11:55.690 --> 00:11:56.320]  ? [SPEAKER_TURN]
[00:11:56.320 --> 00:11:56.370]   I
[00:11:56.370 --> 00:11:56.560]   got
[00:11:56.560 --> 00:11:56.570]   I
[00:11:56.570 --> 00:11:56.720]   got
[00:11:56.720 --> 00:11:56.870]   I
[00:11:56.870 --> 00:11:56.920]   got
[00:11:56.920 --> 00:11:57.120]   work
[00:11:57.120 --> 00:11:57.340]   from
[00:11:57.340 --> 00:11:57.470]   the
[00:11:57.470 --> 00:11:57.840]   chore
[00:11:57.840 --> 00:11:58.070]  ography
[00:11:58.070 --> 00:11:58.220]   and
[00:11:58.220 --> 00:11:58.370]   the
[00:11:58.370 --> 00:11:58.520]   way
[00:11:58.520 --> 00:11:58.720]   that
[00:11:58.720 --> 00:11:58.950]   was
[00:11:58.950 --> 00:11:59.070]   shot
[00:11:59.070 --> 00:11:59.220]  .
[00:11:59.220 --> 00:11:59.320]   It
[00:11:59.320 --> 00:11:59.470]   was
[00:11:59.470 --> 00:11:59.670]   shot
[00:11:59.670 --> 00:11:59.970]   really
[00:11:59.970 --> 00:12:00.170]   well
[00:12:00.170 --> 00:12:00.320]  .
[00:12:00.320 --> 00:12:00.420]   It
[00:12:00.420 --> 00:12:00.570]   was
[00:12:00.570 --> 00:12:01.120]   interesting
[00:12:01.120 --> 00:12:01.220]   to
[00:12:01.220 --> 00:12:01.470]   watch
[00:12:01.470 --> 00:12:01.620]   and
[00:12:01.620 --> 00:12:01.770]   you
[00:12:01.770 --> 00:12:01.960]   know
[00:12:01.960 --> 00:12:02.020]   I
[00:12:02.020 --> 00:12:02.170]   got
[00:12:02.170 --> 00:12:02.370]   some
[00:12:02.370 --> 00:12:02.570]   work
[00:12:02.570 --> 00:12:02.770]   from
[00:12:02.770 --> 00:12:02.870]   it
[00:12:02.870 --> 00:12:02.970]   as
[00:12:02.970 --> 00:12:03.020]   a
[00:12:03.020 --> 00:12:03.340]   stunt
[00:12:03.340 --> 00:12:03.420]  man
[00:12:03.420 --> 00:12:04.100]  . [SPEAKER_TURN]
[00:12:04.880 --> 00:12:04.960]  
[00:12:04.960 --> 00:12:05.090]   Yeah
[00:12:05.090 --> 00:12:05.300]   well
[00:12:05.300 --> 00:12:05.450]   see
[00:12:05.450 --> 00:12:05.660]   that
[00:12:05.660 --> 00:12:05.830]   was
[00:12:05.830 --> 00:12:06.020]   just
