
[00:00:00.000 --> 00:00:00.010]  
[00:00:00.010 --> 00:00:00.110]   '
[00:18:36.030 --> 00:18:36.670]   basically
[00:18:36.670 --> 00:18:36.680]   do
[00:18:36.680 --> 00:18:36.780]   do
[00:18:36.780 --> 00:18:36.950]   the
[00:18:36.950 --> 00:18:37.240]   cycle
[00:18:37.240 --> 00:18:37.660]   again
[00:18:37.660 --> 00:18:38.480]  ? [SPEAKER_TURN]
[00:18:39.040 --> 00:18:39.100]  
[00:18:39.100 --> 00:18:39.420]   Well
[00:18:39.420 --> 00:18:39.550]   I
[00:18:39.550 --> 00:18:39.600]   I
[00:18:39.600 --> 00:18:40.110]   think
[00:18:40.110 --> 00:18:40.260]   um
[00:18:40.260 --> 00:18:40.620]   yeah
[00:18:40.620 --> 00:18:40.730]   I
[00:18:40.730 --> 00:18:41.390]   mean
[00:18:41.390 --> 00:18:41.960]   obviously
[00:18:41.960 --> 00:18:42.430]   there
[00:18:42.430 --> 00:18:42.710]   are
[00:18:42.710 --> 00:18:42.800]   a
[00:18:42.800 --> 00:18:43.110]   lot
[00:18:43.110 --> 00:18:43.270]   of
[00:18:43.270 --> 00:18:43.940]   nuances
[00:18:43.940 --> 00:18:44.120]   to
[00:18:44.120 --> 00:18:44.980]   discuss
[00:18:44.980 --> 00:18:45.060]   but
[00:18:45.060 --> 00:18:45.150]   f
[00:18:45.150 --> 00:18:45.430]   but
[00:18:45.430 --> 00:18:45.710]   for
[00:18:45.710 --> 00:18:46.360]   example
[00:18:46.360 --> 00:18:46.550]   uh
[00:18:46.550 --> 00:18:46.900]   if
[00:18:46.900 --> 00:18:47.310]   Google
[00:18:47.310 --> 00:18:47.690]   woke
[00:18:47.690 --> 00:18:47.890]   up
[00:18:47.890 --> 00:18:48.150]   one
[00:18:48.150 --> 00:18:48.580]   day
[00:18:48.580 --> 00:18:48.720]   and
[00:18:48.720 --> 00:18:49.100]   said
[00:18:49.100 --> 00:18:49.380]   hey
[00:18:49.380 --> 00:18:49.570]   we
[00:18:49.570 --> 00:18:50.040]   wanna
[00:18:50.040 --> 00:18:50.230]   do
[00:18:50.230 --> 00:18:50.320]   a
[00:18:50.320 --> 00:18:51.210]   cheaper
[00:18:51.210 --> 00:18:51.360]   free
[00:18:51.360 --> 00:18:51.830]   sales
[00:18:51.830 --> 00:18:52.310]  force
[00:18:52.310 --> 00:18:52.580]   dot
[00:18:52.580 --> 00:18:53.060]   com
[00:18:53.060 --> 00:18:53.140]   and
[00:18:53.140 --> 00:18:53.520]   give
[00:18:53.520 --> 00:18:53.710]   it
[00:18:53.710 --> 00:18:54.090]   away
[00:18:54.090 --> 00:18:54.470]   just
[00:18:54.470 --> 00:18:54.660]   so
[00:18:54.660 --> 00:18:55.040]   that
[00:18:55.040 --> 00:18:55.230]   we
[00:18:55.230 --> 00:18:55.550]   can
[00:18:55.550 --> 00:18:55.890]   sell
[00:18:55.890 --> 00:18:56.080]   Ad
[00:18:56.080 --> 00:18:56.690]  Words
[00:18:56.690 --> 00:18:57.150]   around
[00:18:57.150 --> 00:18:57.390]   the
[00:18:57.390 --> 00:18:57.770]   edge
[00:18:57.770 --> 00:18:57.960]   of
[00:18:57.960 --> 00:18:58.240]   the
[00:18:58.240 --> 00:18:58.630]   page
[00:18:58.630 --> 00:18:59.270]   um
[00:18:59.270 --> 00:18:59.560]   that
[00:18:59.560 --> 00:18:59.610]   might
[00:18:59.610 --> 00:18:59.740]   be
[00:18:59.740 --> 00:19:00.100]   the
[00:19:00.100 --> 00:19:00.210]   kind
[00:19:00.210 --> 00:19:00.370]   of
[00:19:00.370 --> 00:19:00.470]   th
[00:19:00.470 --> 00:19:00.590]   I
[00:19:00.590 --> 00:19:00.660]  'm
[00:19:00.660 --> 00:19:00.860]   not
[00:19:00.860 --> 00:19:01.280]   saying
[00:19:01.280 --> 00:19:01.540]   that
[00:19:01.540 --> 00:19:01.880]   would
[00:19:01.880 --> 00:19:01.950]   w
[00:19:01.950 --> 00:19:02.310]   wipe
[00:19:02.310 --> 00:19:02.550]   sales
[00:19:02.550 --> 00:19:02.890]  force
[00:19:02.890 --> 00:19:03.080]   dot
[00:19:03.080 --> 00:19:03.290]   com
[00:19:03.290 --> 00:19:03.490]   off
[00:19:03.490 --> 00:19:03.690]   the
[00:19:03.690 --> 00:19:04.100]   planet
[00:19:04.100 --> 00:19:04.380]   but
[00:19:04.380 --> 00:19:04.880]   that
[00:19:04.880 --> 00:19:04.910]   would
[00:19:04.910 --> 00:19:05.040]   be
[00:19:05.040 --> 00:19:05.240]   the
[00:19:05.240 --> 00:19:05.510]   kind
[00:19:05.510 --> 00:19:05.640]   of
[00:19:05.640 --> 00:19:05.980]   thing
[00:19:05.980 --> 00:19:06.240]   that
[00:19:06.240 --> 00:19:06.300]   as
[00:19:06.300 --> 00:19:06.680]   an
[00:19:06.680 --> 00:19:06.990]   analyst
[00:19:06.990 --> 00:19:07.050]   I
[00:19:07.050 --> 00:19:07.390]   would
[00:19:07.390 --> 00:19:07.660]   look
[00:19:07.660 --> 00:19:07.790]   at
[00:19:07.790 --> 00:19:07.990]   and
[00:19:07.990 --> 00:19:08.460]   say
[00:19:08.460 --> 00:19:08.800]   oh
[00:19:09.600 --> 00:19:09.100]   that
[00:19:09.100 --> 00:19:09.700]  's
[00:19:09.700 --> 00:19:10.080]   potentially
[00:19:10.080 --> 00:19:10.380]   even
[00:19:10.380 --> 00:19:10.690]   more
[00:19:10.690 --> 00:19:11.430]   disruptive
[00:19:11.430 --> 00:19:11.740]   than
[00:19:11.740 --> 00:19:12.380]   sales
[00:19:12.380 --> 00:19:12.470]  force
[00:19:12.470 --> 00:19:12.690]   dot
[00:19:12.690 --> 00:19:12.910]   com
[00:19:12.910 --> 00:19:12.980]   I
[00:19:12.980 --> 00:19:13.280]   need
[00:19:13.280 --> 00:19:13.430]   to
[00:19:13.430 --> 00:19:13.730]   flag
[00:19:13.730 --> 00:19:14.100]   it
[00:19:14.100 --> 00:19:14.320]   and
[00:19:14.320 --> 00:19:14.350]   pay
[00:19:14.350 --> 00:19:14.990]   attention
[00:19:14.990 --> 00:19:15.140]   uh
[00:19:15.140 --> 00:19:15.660]   because
[00:19:15.660 --> 00:19:16.000]   that
[00:19:16.000 --> 00:19:16.300]  's
[00:19:16.300 --> 00:19:16.330]   the
[00:19:16.330 --> 00:19:16.630]   kind
[00:19:16.630 --> 00:19:16.770]   of
[00:19:16.770 --> 00:19:17.150]   thing
[00:19:17.150 --> 00:19:17.300]   we
[00:19:17.300 --> 00:19:17.670]   might
[00:19:17.670 --> 00:19:18.040]   see
[00:19:18.040 --> 00:19:18.110]   as
[00:19:18.110 --> 00:19:18.160]   a
[00:19:18.160 --> 00:19:18.410]   real
[00:19:18.410 --> 00:19:18.860]   threat
[00:19:18.860 --> 00:19:19.010]   in
[00:19:19.010 --> 00:19:19.380]   seven
[00:19:19.380 --> 00:19:19.820]   years
[00:19:19.820 --> 00:19:20.060]  '
[00:19:20.060 --> 00:19:20.120]   time
[00:19:20.120 --> 00:19:21.120]  . [SPEAKER_TURN]
[00:19:21.840 --> 00:19:21.900]  
[00:19:21.900 --> 00:19:21.930]   Hmm
[00:19:21.930 --> 00:19:22.120]  . [SPEAKER_TURN]
[00:19:22.700 --> 00:19:22.750]  
[00:19:22.750 --> 00:19:22.890]   Now
[00:19:22.890 --> 00:19:23.010]   uh
[00:19:23.010 --> 00:19:23.200]   for
[00:19:23.200 --> 00:19:24.160]   explanatory
[00:19:24.160 --> 00:19:24.340]   reasons
[00:19:24.340 --> 00:19:24.400]   I
[00:19:24.400 --> 00:19:24.650]   mean
[00:19:24.650 --> 00:19:24.710]   '
[00:19:24.710 --> 00:19:25.020]  cause
[00:19:25.020 --> 00:19:25.210]   you
[00:19:25.210 --> 00:19:25.410]  're
[00:19:25.410 --> 00:19:25.850]   talking
[00:19:25.850 --> 00:19:26.090]   prob
[00:19:26.090 --> 00:19:26.410]   using
[00:19:26.410 --> 00:19:27.240]   probabilities
[00:19:27.240 --> 00:19:27.430]   but
[00:19:27.430 --> 00:19:27.550]   in
[00:19:27.550 --> 00:19:27.800]   terms
[00:19:27.800 --> 00:19:28.240]   of
[00:19:28.240 --> 00:19:28.300]   sort
[00:19:28.300 --> 00:19:28.360]   of
[00:19:28.360 --> 00:19:28.610]   like
[00:19:28.610 --> 00:19:28.730]   uh
[00:19:28.730 --> 00:19:29.360]   explaining
[00:19:29.360 --> 00:19:29.550]   why
[00:19:29.550 --> 00:19:29.930]   things
[00:19:29.930 --> 00:19:30.200]   work
[00:19:30.200 --> 00:19:30.300]   it
[00:19:30.300 --> 00:19:30.620]   seems
[00:19:30.620 --> 00:19:30.740]   to
[00:19:30.740 --> 00:19:30.860]   be
[00:19:30.860 --> 00:19:31.180]   being
[00:19:31.180 --> 00:19:31.500]   worse
[00:19:31.500 --> 00:19:31.690]   one
[00:19:31.690 --> 00:19:31.830]   of
[00:19:31.830 --> 00:19:32.000]   the
[00:19:32.000 --> 00:19:32.410]   reasons
[00:19:32.410 --> 00:19:32.690]   that
[00:19:32.690 --> 00:19:33.010]   being
[00:19:33.010 --> 00:19:33.330]   worse
[00:19:33.330 --> 00:19:33.450]   is
[00:19:33.450 --> 00:19:33.570]   is
[00:19:33.570 --> 00:19:34.330]   advantageous
[00:19:34.330 --> 00:19:34.450]   is
[00:19:34.450 --> 00:19:34.700]   that
[00:19:34.700 --> 00:19:34.840]   it
[00:19:34.840 --> 00:19:35.170]   doesn
[00:19:35.170 --> 00:19:35.260]  't
[00:19:35.260 --> 00:19:35.700]   attract
[00:19:35.700 --> 00:19:35.890]   the
[00:19:35.890 --> 00:19:36.460]   attention
[00:19:36.460 --> 00:19:36.850]   really
[00:19:36.850 --> 00:19:36.960]   of
[00:19:36.960 --> 00:19:37.140]   the
[00:19:37.140 --> 00:19:37.720]   incumbent
[00:19:37.720 --> 00:19:38.160]   because
[00:19:38.160 --> 00:19:38.410]   they
[00:19:38.410 --> 00:19:38.660]   look
[00:19:38.660 --> 00:19:38.780]   at
[00:19:38.780 --> 00:19:38.970]   and
[00:19:38.970 --> 00:19:39.090]   go
[00:19:39.090 --> 00:19:39.210]   oh
[00:19:39.210 --> 00:19:39.460]   this
[00:19:39.460 --> 00:19:39.780]   thing
[00:19:39.780 --> 00:19:39.900]  's
[00:19:39.900 --> 00:19:39.970]   a
[00:19:39.970 --> 00:19:40.210]   joke
[00:19:40.210 --> 00:19:40.330]   it
[00:19:40.330 --> 00:19:40.450]  's
[00:19:40.450 --> 00:19:40.630]   not
[00:19:40.630 --> 00:19:41.020]   really
[00:19:41.020 --> 00:19:41.100]   a
[00:19:41.100 --> 00:19:41.460]   threat
[00:19:41.460 --> 00:19:42.040]  .
[00:19:42.040 --> 00:19:42.470]   Whereas
[00:19:42.470 --> 00:19:42.630]   if
[00:19:42.630 --> 00:19:42.770]   you
[00:19:42.770 --> 00:19:43.000]   have
[00:19:43.000 --> 00:19:43.130]   an
[00:19:43.130 --> 00:19:43.620]   offering
[00:19:43.620 --> 00:19:43.860]   that
[00:19:43.860 --> 00:19:43.980]   is
[00:19:43.980 --> 00:19:44.350]   really
[00:19:44.350 --> 00:19:44.580]   good
[00:19:44.580 --> 00:19:44.790]   or
[00:19:44.790 --> 00:19:45.080]   better
[00:19:45.080 --> 00:19:45.320]   than
[00:19:45.320 --> 00:19:45.500]   the
[00:19:45.500 --> 00:19:45.870]   incumb
[00:19:45.870 --> 00:19:46.170]  ents
[00:19:46.170 --> 00:19:46.350]   they
[00:19:46.350 --> 00:19:46.530]  're
[00:19:46.530 --> 00:19:46.990]   gonna
[00:19:46.990 --> 00:19:47.030]   get
[00:19:47.030 --> 00:19:47.560]   concerned
[00:19:47.560 --> 00:19:47.860]   about
[00:19:47.860 --> 00:19:48.140]   that
[00:19:48.140 --> 00:19:48.280]   and
[00:19:48.280 --> 00:19:48.460]   and
[00:19:48.460 --> 00:19:48.640]   and
[00:19:48.640 --> 00:19:48.820]   put
[00:19:48.820 --> 00:19:49.060]   some
[00:19:49.060 --> 00:19:49.430]   effort
[00:19:49.430 --> 00:19:49.670]   into
[00:19:49.670 --> 00:19:50.290]   improving
[00:19:50.290 --> 00:19:50.520]   their
[00:19:50.520 --> 00:19:51.010]   products
[00:19:51.010 --> 00:19:51.150]   is
[00:19:51.150 --> 00:19:51.250]   is
[00:19:51.250 --> 00:19:51.700]   that
[00:19:51.700 --> 00:19:51.920]   right
[00:19:51.920 --> 00:19:52.060]  ?
[00:19:52.840 --> 00:19:52.900]  
[00:19:52.900 --> 00:19:53.110]   You
[00:19:53.110 --> 00:19:53.320]   you
[00:19:53.320 --> 00:19:53.810]   nailed
[00:19:53.810 --> 00:19:53.970]   it
[00:19:53.970 --> 00:19:54.210]  .
[00:19:54.210 --> 00:19:54.560]   So
[00:19:54.560 --> 00:19:54.560]   So
[00:19:54.560 --> 00:19:54.800]   that
[00:19:54.800 --> 00:19:55.280]  's
[00:19:55.280 --> 00:19:55.330]   the
[00:19:55.330 --> 00:19:55.920]   question
[00:19:55.920 --> 00:19:56.220]  .
[00:19:56.220 --> 00:19:56.410]   Why
[00:19:56.410 --> 00:19:56.650]   why
[00:19:56.650 --> 00:19:56.860]   do
[00:19:56.860 --> 00:19:57.220]   those
[00:19:57.220 --> 00:19:57.460]   new
[00:19:57.460 --> 00:19:58.110]   entrants
[00:19:58.110 --> 00:19:58.430]   with
[00:19:58.430 --> 00:19:59.250]   sustaining
[00:19:59.250 --> 00:20:00.070]   strategies
[00:20:00.070 --> 00:20:00.390]   fail
[00:20:00.390 --> 00:20:00.550]   so
[00:20:00.550 --> 00:20:01.110]   much
[00:20:01.110 --> 00:20:01.150]  ?
[00:20:01.150 --> 00:20:01.470]   Um
[00:20:01.470 --> 00:20:01.510]   and
[00:20:01.510 --> 00:20:02.210]   really
[00:20:02.210 --> 00:20:02.320]   here
[00:20:02.320 --> 00:20:02.480]  's
[00:20:02.480 --> 00:20:02.800]   here
[00:20:02.800 --> 00:20:02.960]  's
[00:20:02.960 --> 00:20:03.310]   all
[00:20:03.310 --> 00:20:03.390]   uh
[00:20:03.390 --> 00:20:03.680]   this
[00:20:03.680 --> 00:20:03.840]   is
[00:20:03.840 --> 00:20:04.410]   complex
[00:20:04.410 --> 00:20:04.570]   as
[00:20:04.570 --> 00:20:04.730]   it
[00:20:04.730 --> 00:20:05.050]   gets
[00:20:05.050 --> 00:20:05.210]  ,
[00:20:05.210 --> 00:20:05.460]   if
[00:20:05.460 --> 00:20:05.530]   if
[00:20:05.530 --> 00:20:05.800]   you
[00:20:05.800 --> 00:20:06.010]  're
[00:20:06.010 --> 00:20:06.090]   a
[00:20:06.090 --> 00:20:06.330]   new
[00:20:06.330 --> 00:20:06.410]   c
[00:20:06.410 --> 00:20:06.980]   startup
[00:20:06.980 --> 00:20:07.140]  ,
[00:20:07.140 --> 00:20:07.370]   and
[00:20:07.370 --> 00:20:07.440]   you
[00:20:07.440 --> 00:20:08.000]   are
[00:20:08.000 --> 00:20:08.510]   actually
[00:20:08.510 --> 00:20:08.990]   better
[00:20:08.990 --> 00:20:09.310]   than
[00:20:09.310 --> 00:20:09.970]   those
[00:20:09.970 --> 00:20:10.080]   big
[00:20:10.080 --> 00:20:10.660]   incumb
[00:20:10.660 --> 00:20:10.780]  ents
[00:20:10.780 --> 00:20:10.940]   in
[00:20:10.940 --> 00:20:11.350]   their
[00:20:11.350 --> 00:20:12.000]   market
[00:20:12.000 --> 00:20:12.050]   uh
[00:20:12.050 --> 00:20:12.160]  ,
[00:20:12.160 --> 00:20:12.400]   you
[00:20:12.400 --> 00:20:12.640]   for
[00:20:12.640 --> 00:20:13.190]   force
[00:20:13.190 --> 00:20:13.590]   them
[00:20:13.590 --> 00:20:13.740]   into
[00:20:13.740 --> 00:20:13.770]   a
[00:20:13.770 --> 00:20:14.510]   situation
[00:20:14.510 --> 00:20:14.920]   where
[00:20:14.920 --> 00:20:15.240]   they
[00:20:15.240 --> 00:20:15.560]   only
[00:20:15.560 --> 00:20:15.880]   have
[00:20:15.880 --> 00:20:16.120]   two
[00:20:16.120 --> 00:20:16.710]   choices
[00:20:16.710 --> 00:20:17.430]   available
[00:20:17.430 --> 00:20:17.590]  ,
[00:20:17.590 --> 00:20:17.910]   they
[00:20:17.910 --> 00:20:18.430]   can
[00:20:18.430 --> 00:20:18.640]   either
[00:20:18.640 --> 00:20:18.880]   buy
[00:20:18.880 --> 00:20:19.200]   your
[00:20:19.200 --> 00:20:19.770]   company
[00:20:19.770 --> 00:20:20.340]   or
[00:20:20.340 --> 00:20:20.370]   crush
[00:20:20.370 --> 00:20:20.580]   you
[00:20:20.580 --> 00:20:20.980]   Because
[00:20:20.980 --> 00:20:21.540]  .
[00:20:21.540 --> 00:20:21.870]   if
[00:20:21.870 --> 00:20:21.870]   they
[00:20:21.870 --> 00:20:22.110]   don
[00:20:22.110 --> 00:20:22.840]  't
[00:20:22.840 --> 00:20:22.850]  
[00:20:22.850 --> 00:20:23.050]   buy
[00:20:23.050 --> 00:20:23.290]   or
[00:20:23.290 --> 00:20:23.470]   kill
[00:20:23.470 --> 00:20:23.680]   you
[00:20:23.680 --> 00:20:24.020]  ,
[00:20:24.020 --> 00:20:24.020]   the
[00:20:24.020 --> 00:20:24.240]   fact
[00:20:24.240 --> 00:20:24.660]   that
[00:20:24.660 --> 00:20:24.680]   you
[00:20:24.680 --> 00:20:24.860]  're
[00:20:24.860 --> 00:20:25.230]   better
[00:20:25.230 --> 00:20:25.470]   than
[00:20:25.470 --> 00:20:25.710]   them
[00:20:25.710 --> 00:20:26.020]   means
[00:20:26.020 --> 00:20:26.200]   you
[00:20:26.200 --> 00:20:26.440]   will
[00:20:26.440 --> 00:20:26.750]   begin
[00:20:26.750 --> 00:20:26.870]   to
[00:20:26.870 --> 00:20:27.140]   take
[00:20:27.140 --> 00:20:27.420]   their
[00:20:27.420 --> 00:20:27.660]   best
[00:20:27.660 --> 00:20:28.260]   customers
[00:20:28.260 --> 00:20:28.450]   away
[00:20:28.450 --> 00:20:28.930]   from
[00:20:28.930 --> 00:20:29.150]   them
[00:20:29.150 --> 00:20:29.240]  .
[00:20:29.240 --> 00:20:29.520]   So
[00:20:29.520 --> 00:20:29.900]   their
[00:20:29.900 --> 00:20:30.470]   choice
[00:20:30.470 --> 00:20:30.650]   of
[00:20:30.650 --> 00:20:31.420]   inaction
[00:20:31.420 --> 00:20:31.510]   i
[00:20:31.510 --> 00:20:31.790]   i
[00:20:31.790 --> 00:20:31.870]   is
[00:20:31.870 --> 00:20:32.010]   is
[00:20:32.010 --> 00:20:32.300]   not
[00:20:32.300 --> 00:20:32.450]   an
[00:20:32.450 --> 00:20:33.020]   option
[00:20:33.020 --> 00:20:33.340]  .
[00:20:33.340 --> 00:20:33.530]   They
[00:20:33.530 --> 00:20:33.700]   they
[00:20:33.700 --> 00:20:33.880]   have
[00:20:33.880 --> 00:20:34.000]   to
[00:20:34.000 --> 00:20:34.320]   respond
[00:20:34.320 --> 00:20:34.390]   or
[00:20:34.390 --> 00:20:34.570]   they
[00:20:34.570 --> 00:20:34.710]  'll
[00:20:34.710 --> 00:20:34.940]   start
[00:20:34.940 --> 00:20:35.100]   to
[00:20:35.100 --> 00:20:35.210]   lose
[00:20:35.210 --> 00:20:35.440]   their
[00:20:35.440 --> 00:20:35.620]   best
[00:20:35.620 --> 00:20:36.040]   customers
[00:20:36.040 --> 00:20:36.280]  .
[00:20:36.280 --> 00:20:36.380]   So
[00:20:36.380 --> 00:20:36.580]   they
[00:20:36.580 --> 00:20:36.730]   can
[00:20:36.730 --> 00:20:36.830]  't
[00:20:36.830 --> 00:20:37.030]   just
[00:20:37.030 --> 00:20:37.180]   sit
[00:20:37.180 --> 00:20:37.480]   there
[00:20:37.480 --> 00:20:37.580]   and
[00:20:37.580 --> 00:20:37.880]   ignore
[00:20:37.880 --> 00:20:38.030]   you
[00:20:38.030 --> 00:20:38.310]  .
[00:20:38.310 --> 00:20:38.480]   Um
[00:20:38.480 --> 00:20:39.010]   and
[00:20:39.010 --> 00:20:39.290]   and
[00:20:39.290 --> 00:20:39.560]   now
[00:20:39.560 --> 00:20:39.800]   it
[00:20:39.800 --> 00:20:40.580]   turns
[00:20:40.580 --> 00:20:40.770]   out
[00:20:40.770 --> 00:20:41.390]   they
[00:20:41.390 --> 00:20:41.390]   a
[00:20:41.390 --> 00:20:41.620]   lot
[00:20:41.620 --> 00:20:41.750]   of
[00:20:41.750 --> 00:20:42.230]   start
[00:20:42.230 --> 00:20:42.330]  -
[00:20:42.330 --> 00:20:42.460]  ups
[00:20:42.460 --> 00:20:42.850]   think
[00:20:42.850 --> 00:20:43.220]   well
[00:20:43.220 --> 00:20:43.470]   wait
[00:20:43.470 --> 00:20:43.540]   a
[00:20:43.540 --> 00:20:44.010]   second
[00:20:44.010 --> 00:20:44.160]   if
[00:20:44.160 --> 00:20:44.310]   if
[00:20:44.310 --> 00:20:44.620]   they
[00:20:44.620 --> 00:20:44.930]   have
[00:20:44.930 --> 00:20:45.080]   to
[00:20:45.080 --> 00:20:45.310]   buy
[00:20:45.310 --> 00:20:45.460]   or
[00:20:45.460 --> 00:20:45.770]   kill
[00:20:45.770 --> 00:20:45.920]   me
[00:20:45.920 --> 00:20:45.990]   I
[00:20:45.990 --> 00:20:46.060]   I
[00:20:46.060 --> 00:20:46.450]   would
[00:20:46.450 --> 00:20:46.760]   love
[00:20:46.760 --> 00:20:46.910]   to
[00:20:46.910 --> 00:20:47.240]   get
[00:20:47.240 --> 00:20:47.670]   bought
[00:20:47.670 --> 00:20:48.040]  .
[00:20:48.040 --> 00:20:48.040]  
[00:20:48.040 --> 00:20:48.520]   sounds
[00:20:48.520 --> 00:20:48.740]   like
[00:20:48.740 --> 00:20:48.810]   a
[00:20:48.810 --> 00:20:49.230]   pretty
[00:20:49.230 --> 00:20:49.510]   good
[00:20:49.510 --> 00:20:49.840]   exit
[00:20:49.840 --> 00:20:50.350]   strategy
[00:20:50.350 --> 00:20:50.560]   and
[00:20:50.560 --> 00:20:50.850]   and
[00:20:50.850 --> 00:20:50.910]   it
[00:20:50.910 --> 00:20:51.170]   just
[00:20:51.170 --> 00:20:51.500]   turns
[00:20:51.500 --> 00:20:51.690]   out
[00:20:51.690 --> 00:20:52.100]   um
[00:20:52.100 --> 00:20:52.120]   the
[00:20:52.120 --> 00:20:52.310]   the
[00:20:52.310 --> 00:20:52.940]   incidence
[00:20:52.940 --> 00:20:53.130]   of
[00:20:53.130 --> 00:20:53.920]   acquisitions
[00:20:53.920 --> 00:20:54.130]   are
[00:20:54.130 --> 00:20:54.340]   are
[00:20:54.340 --> 00:20:54.620]   very
[00:20:54.620 --> 00:20:54.830]   low
[00:20:54.830 --> 00:20:54.970]   uh
[00:20:54.970 --> 00:20:55.110]   in
[00:20:55.110 --> 00:20:55.390]   that
[00:20:55.390 --> 00:20:55.980]   category
[00:20:55.980 --> 00:20:56.240]  .
[00:20:56.240 --> 00:20:56.370]   So
[00:20:56.370 --> 00:20:56.620]   they
[00:20:56.620 --> 00:20:56.880]   have
[00:20:56.880 --> 00:20:57.180]   to
[00:20:57.180 --> 00:20:57.220]   buy
[00:20:57.220 --> 00:20:57.350]   or
[00:20:57.350 --> 00:20:57.610]   kill
[00:20:57.610 --> 00:20:57.810]   you
[00:20:57.810 --> 00:20:58.010]   but
[00:20:58.010 --> 00:20:58.270]   they
[00:20:58.270 --> 00:20:58.640]  're
[00:20:58.640 --> 00:20:58.730]   much
[00:20:58.730 --> 00:20:59.030]   more
[00:20:59.030 --> 00:20:59.390]   likely
[00:20:59.390 --> 00:20:59.520]   to
[00:20:59.520 --> 00:20:59.770]   kill
[00:20:59.770 --> 00:20:59.980]   you
[00:20:59.980 --> 00:21:00.180]   and
[00:21:00.180 --> 00:21:00.380]   the
[00:21:00.380 --> 00:21:00.650]   way
[00:21:00.650 --> 00:21:00.840]   they
[00:21:00.840 --> 00:21:01.440]   generally
[00:21:01.440 --> 00:21:01.750]   kill
[00:21:01.750 --> 00:21:01.900]   you
[00:21:01.900 --> 00:21:01.960]   i
[00:21:01.960 --> 00:21:02.160]   isn
[00:21:02.160 --> 00:21:02.420]  't
[00:21:02.420 --> 00:21:02.560]   by
[00:21:02.560 --> 00:21:02.820]   wiping
[00:21:02.820 --> 00:21:03.020]   you
[00:21:03.020 --> 00:21:03.220]   out
[00:21:03.220 --> 00:21:03.480]   with
[00:21:03.480 --> 00:21:03.740]   some
[00:21:03.740 --> 00:21:04.270]   dramatic
[00:21:04.270 --> 00:21:04.740]   product
[00:21:04.740 --> 00:21:05.060]  ,
[00:21:05.060 --> 00:21:05.200]   it
[00:21:05.200 --> 00:21:05.400]  's
[00:21:05.400 --> 00:21:05.480]   by
[00:21:05.480 --> 00:21:05.980]   copying
[00:21:05.980 --> 00:21:06.190]   you
[00:21:06.190 --> 00:21:06.400]   and
[00:21:06.400 --> 00:21:06.980]   bringing
[00:21:06.980 --> 00:21:07.120]   in
[00:21:07.120 --> 00:21:07.480]   their
[00:21:07.480 --> 00:21:07.910]   entire
[00:21:07.910 --> 00:21:08.560]   ecosystem
[00:21:08.560 --> 00:21:08.700]   of
[00:21:08.700 --> 00:21:09.200]   vendors
[00:21:09.200 --> 00:21:09.410]   and
[00:21:09.410 --> 00:21:09.910]   channel
[00:21:09.910 --> 00:21:10.490]   partners
[00:21:10.490 --> 00:21:10.700]   and
[00:21:10.700 --> 00:21:11.060]   sales
[00:21:11.060 --> 00:21:11.410]   force
[00:21:11.410 --> 00:21:11.560]   to
[00:21:11.560 --> 00:21:11.720]   to
[00:21:11.720 --> 00:21:12.350]   gradually
[00:21:12.350 --> 00:21:12.450]   give
[00:21:12.450 --> 00:21:12.890]   you
[00:21:12.890 --> 00:21:13.080]   a
[00:21:13.080 --> 00:21:13.280]   death
[00:21:13.280 --> 00:21:13.420]   of
[00:21:13.420 --> 00:21:13.500]   a
[00:21:13.500 --> 00:21:14.070]   thousand
[00:21:14.070 --> 00:21:14.350]   cuts
[00:21:14.350 --> 00:21:15.080]  . [SPEAKER_TURN]
[00:21:15.080 --> 00:21:15.180]   So
[00:21:15.180 --> 00:21:15.300]   they
[00:21:15.300 --> 00:21:15.410]  're
[00:21:15.410 --> 00:21:15.510]   not
[00:21:15.510 --> 00:21:15.750]   they
[00:21:15.750 --> 00:21:15.780]  're
[00:21:15.780 --> 00:21:15.890]   not
[00:21:15.890 --> 00:21:16.070]   gonna
[00:21:16.070 --> 00:21:16.220]   kill
[00:21:16.220 --> 00:21:16.330]   you
[00:21:16.330 --> 00:21:16.580]   with
[00:21:16.580 --> 00:21:17.000]   kindness
[00:21:17.000 --> 00:21:17.180]  .
